animals,height
3,3.09
5,2.46
2,2.1
3,1.65
2,2.34
1,1.2
0,0.0
1,1.56
2,1.35
3,1.65
1,1.29
0,0.0
5,1.92
3,1.38
0,0.0
3,2.19
1,0.48
3,2.64
1,1.38
1,1.2
4,1.92
0,0.0
0,0.0
5,2.64
2,1.2
2,1.74
0,0.0
1,1.56
2,1.56
1,1.11
1,1.29
0,0.0
1,1.92
1,1.02
2,1.38
0,0.0
8,4.77
6,3.15
0,0.0
0,0.0
1,1.02
3,2.34
0,0.0
2,1.38
2,0.99
6,3.0
4,2.82
3,2.1
0,0.0
2,1.65
0,0.0
1,2.19
1,1.2
4,3.09
2,1.38
1,1.29
4,2.64
0,0.0
3,1.8
1,0.93
0,0.0
0,0.0
3,1.56
0,0.0
0,0.0
2,1.17
0,0.0
0,0.0
4,2.46
0,0.0
2,1.65
2,1.11
3,1.65
1,1.2
1,1.65
0,0.0
5,4.35
0,0.0
0,0.0
2,2.1
0,0.0
5,3.72
3,1.56
1,1.11
3,1.26
1,1.65
3,1.83
4,2.97
2,1.29
1,0.93
1,1.2
4,3.45
1,1.65
1,1.11
2,2.01
9,3.9
1,1.2
2,2.52
0,0.0
0,0.0
2,1.47
6,2.34
1,0.93
2,1.47
3,1.74
2,1.38
5,3.0
2,1.83
2,1.92
4,2.01
2,1.65
3,2.46
1,1.11
3,1.56
6,2.73
7,4.53
1,1.11
3,2.01
6,5.07
2,1.29
3,1.38
3,1.56
0,0.0
0,0.0
1,1.02
3,2.82
2,1.29
3,3.09
3,1.53
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,3.6
6,2.79
2,0.93
1,1.29
9,3.15
5,3.72
8,4.14
2,1.29
0,0.0
5,3.27
2,2.46
1,1.02
2,1.92
5,3.99
1,1.65
3,1.65
0,0.0
1,1.11
1,0.84
2,1.17
0,0.0
5,3.18
6,3.24
2,2.73
3,1.56
0,0.0
2,1.92
6,3.24
0,0.0
1,1.65
0,0.0
2,1.71
3,2.19
3,2.19
2,1.47
2,2.37
0,0.0
3,1.29
3,1.83
0,0.0
1,0.84
2,2.37
1,1.56
0,0.0
1,1.2
0,0.0
0,0.0
4,2.46
2,1.92
5,2.46
3,1.53
1,2.28
1,1.11
3,1.44
2,1.92
0,0.0
1,0.66
2,1.29
1,1.29
1,1.11
1,1.65
2,2.64
2,1.02
2,2.91
1,1.2
1,1.2
5,2.61
2,1.11
0,0.0
0,0.0
3,2.07
1,1.47
3,2.64
2,1.56
0,0.0
2,1.11
2,0.93
2,1.29
0,0.0
0,0.0
3,1.29
7,2.19
0,0.0
1,1.11
3,1.74
3,2.64
2,1.29
3,2.37
1,1.11
4,2.46
2,1.98
1,1.47
4,2.55
1,1.11
0,0.0
4,3.27
0,0.0
5,3.09
2,1.11
2,1.83
1,0.93
1,0.84
3,2.01
2,1.65
3,2.64
3,1.62
0,0.0
4,2.28
1,1.38
1,1.11
2,1.29
1,1.2
0,0.0
