step,action
3,30
0,16
1,30
2,30
3,30
4,30
5,30
0,16
1,30
2,30
3,30
4,15
0,16
1,14
2,30
0,30
1,30
0,30
1,30
2,30
3,30
4,30
5,4
0,30
1,12
2,30
3,30
4,30
5,30
6,30
0,30
1,30
2,30
3,30
4,30
5,30
6,30
7,30
8,30
0,30
1,30
2,30
3,30
4,30
5,30
6,30
0,30
1,30
2,30
3,30
4,30
0,30
0,12
1,30
2,30
3,30
0,30
1,30
0,30
1,30
2,30
3,30
4,30
5,30
6,30
7,30
8,30
0,30
1,30
2,30
3,30
4,30
5,26
6,35
7,30
0,30
1,30
2,30
0,30
1,42
2,30
3,30
4,30
5,30
6,30
0,10
0,30
1,30
2,30
0,30
1,30
2,30
3,30
4,30
5,30
6,30
0,30
1,30
2,30
3,30
0,30
1,30
2,30
3,30
0,30
1,30
0,30
1,30
0,30
1,30
2,30
3,30
4,30
5,30
6,30
7,30
0,30
1,30
0,30
1,30
2,30
3,30
4,30
5,30
6,33
0,30
1,30
0,30
0,30
1,30
2,30
3,30
0,30
1,30
2,30
0,30
1,30
2,19
3,3
4,30
0,30
1,30
2,30
3,30
0,30
1,30
0,14
1,30
2,30
3,30
4,30
5,30
6,30
7,30
0,30
1,14
2,30
3,30
4,30
5,30
6,30
7,30
0,30
1,14
2,30
3,30
0,14
1,30
2,14
3,30
4,30
5,30
6,30
0,30
1,14
2,30
3,30
0,14
1,30
2,14
3,30
4,30
5,30
6,30
0,14
1,30
2,30
3,35
0,14
1,30
2,30
3,30
4,30
5,30
6,38
7,30
8,30
9,30
0,14
1,30
2,30
0,14
1,30
2,30
3,30
4,30
0,14
1,14
2,30
3,14
4,40
5,40
0,14
1,14
2,14
3,30
4,14
5,30
6,30
0,14
1,14
2,30
3,30
4,5
5,30
6,19
0,14
1,14
2,40
3,14
0,14
1,14
2,14
3,40
4,40
5,14
6,40
7,30
0,14
1,30
2,30
3,14
4,30
5,7
6,30
7,30
0,14
1,14
2,7
3,7
4,7
5,7
6,30
0,14
1,14
2,30
3,30
4,30
0,14
1,14
2,30
3,17
4,30
5,30
0,14
1,14
2,35
3,14
4,40
5,30
0,14
1,14
0,14
1,14
2,14
0,14
1,14
2,14
3,14
4,38
5,14
6,14
0,7
1,14
2,14
3,18
4,30
0,14
1,14
2,14
3,40
4,14
5,14
0,14
1,14
2,14
3,14
4,7
0,14
1,14
0,14
1,14
2,14
0,14
1,20
2,14
3,14
4,14
5,18
6,18
0,14
1,14
2,14
0,14
1,14
0,14
1,14
2,14
3,38
4,14
5,18
0,14
1,14
2,38
0,14
1,14
2,14
3,14
0,14
1,14
2,38
0,14
1,14
0,31
1,14
2,14
0,14
1,14
2,14
0,14
1,14
2,38
0,14
1,14
0,14
1,41
2,38
0,14
1,14
2,38
3,38
4,38
5,18
0,14
1,14
2,14
3,14
4,38
5,18
0,18
1,14
2,14
3,38
4,38
0,14
1,14
2,14
3,38
4,38
5,18
0,14
1,14
2,14
0,14
1,14
2,14
0,18
1,14
2,14
0,14
1,14
2,38
3,38
4,38
5,43
0,14
1,14
2,38
3,18
4,38
5,2
0,18
0,14
1,18
2,14
3,15
4,18
0,14
1,14
2,14
0,14
1,14
2,14
3,14
4,38
5,18
6,18
7,18
8,14
9,18
0,14
1,18
2,14
3,14
4,18
5,18
0,31
1,14
2,14
3,14
4,18
5,18
0,14
1,14
2,14
3,14
4,18
0,14
0,14
1,14
2,14
3,18
4,38
5,18
6,18
7,18
0,14
1,14
0,14
1,14
2,14
3,18
0,14
1,14
2,28
3,18
4,14
5,18
0,14
1,14
2,18
3,23
0,14
1,14
2,18
0,14
1,14
0,14
1,14
2,14
3,18
0,5
1,14
2,18
3,18
4,18
5,18
6,18
7,18
0,14
1,14
0,14
1,25
2,18
3,14
0,14
1,14
2,18
3,38
4,38
5,18
0,14
1,18
2,14
3,18
4,18
0,18
0,14
1,18
0,14
1,18
2,14
3,18
4,18
5,18
0,14
1,18
2,18
0,14
1,18
2,14
3,18
4,14
5,38
6,18
0,5
1,14
0,18
1,14
2,38
0,18
0,14
1,18
2,18
3,18
0,14
1,7
2,18
3,18
4,18
0,18
1,18
2,18
0,18
1,18
2,18
3,18
4,26
0,18
1,18
2,18
3,18
4,18
0,18
1,18
2,23
0,18
1,18
0,18
1,18
2,18
3,18
4,19
0,18
1,18
0,18
1,18
2,18
3,18
0,18
1,18
2,18
0,18
1,18
2,18
3,18
4,18
5,18
6,18
7,18
0,18
1,22
2,18
3,18
4,18
0,18
1,18
2,18
3,18
4,18
0,18
1,18
2,18
3,18
0,18
1,18
2,18
3,18
4,18
0,18
1,18
2,18
3,18
4,18
5,18
0,18
1,18
2,18
3,18
0,18
0,18
1,18
2,18
3,18
0,18
1,18
0,18
1,18
0,18
0,18
1,18
2,18
3,18
4,38
5,18
0,18
1,18
2,38
3,38
0,18
1,18
2,38
3,38
4,18
5,18
0,18
1,18
2,38
3,38
4,38
5,18
6,38
7,18
0,18
1,38
2,18
3,38
4,18
0,18
1,38
2,38
3,40
4,18
5,18
6,38
0,18
1,18
2,38
3,38
4,18
0,18
1,18
2,38
3,38
4,18
0,18
1,38
2,38
3,38
4,18
5,18
0,0
1,18
2,31
0,18
0,18
1,38
2,38
3,18
4,30
5,38
6,43
0,18
1,38
2,18
0,18
1,18
2,18
3,38
0,18
1,38
2,18
0,18
1,3
2,18
3,38
4,38
5,18
6,38
0,18
1,38
2,18
3,38
4,38
5,38
6,18
0,38
1,38
2,18
3,38
4,38
5,38
6,18
7,38
8,38
9,38
10,38
0,18
1,38
2,38
3,38
4,38
5,38
6,38
0,38
1,38
0,38
1,38
2,38
3,38
4,18
0,12
1,38
2,18
0,38
1,6
2,38
3,38
4,38
5,18
6,18
7,35
0,38
1,38
0,15
1,38
0,12
1,18
2,38
0,38
1,38
2,38
3,38
4,18
0,38
1,38
2,38
3,12
4,18
5,38
0,12
1,12
0,12
0,38
1,38
2,13
3,38
4,38
0,12
1,13
2,13
3,13
0,38
1,38
2,13
0,38
1,38
2,38
3,38
0,12
1,20
0,19
1,13
2,13
3,38
4,38
5,38
6,38
7,35
8,38
9,38
10,12
11,13
12,13
13,13
0,38
1,13
2,38
3,13
4,38
5,12
6,12
0,12
1,35
2,38
3,38
4,38
5,12
0,38
1,13
2,38
3,13
0,12
1,1
0,12
1,13
2,13
3,18
4,13
5,14
6,12
0,12
1,38
2,13
3,38
4,38
5,12
0,12
1,13
2,13
3,13
0,12
1,13
2,38
3,13
0,12
1,38
2,38
3,38
4,13
5,12
0,12
1,12
0,38
1,12
2,38
3,38
4,13
5,38
6,38
7,38
8,38
0,12
1,38
2,13
0,12
1,12
2,21
0,12
1,13
0,3
1,38
2,12
0,38
1,12
2,38
3,38
4,13
5,13
0,12
1,12
2,13
3,38
4,13
5,12
0,12
0,12
1,12
2,38
3,12
4,29
0,12
