animals,height
8,7.86
4,2.46
4,4.08
1,1.11
3,2.73
6,4.08
7,5.16
5,5.34
2,2.28
1,1.2
4,3.63
2,2.37
2,1.74
1,1.2
6,3.06
4,2.91
4,3.27
5,3.81
9,4.41
12,6.66
4,3.81
4,3.9
6,5.07
5,2.91
2,1.56
4,3.45
3,2.55
4,2.91
8,4.5
2,1.38
3,3.18
2,2.19
5,4.8
6,3.54
4,2.55
4,3.81
9,8.13
3,2.82
4,3.27
9,6.33
2,1.92
5,4.89
3,3.36
3,3.18
3,3.27
4,3.54
4,3.27
9,4.77
5,4.8
5,6.51
10,7.95
2,2.28
3,3.45
5,2.91
5,4.71
4,3.81
8,6.78
5,4.26
4,4.26
3,2.82
1,1.2
4,3.99
5,4.89
4,2.46
6,4.44
6,4.23
5,4.44
6,6.6
4,3.09
4,4.17
3,3.99
6,4.89
1,1.02
7,7.68
4,4.8
1,1.2
2,1.74
6,3.6
3,3.18
7,4.41
4,4.89
3,3.36
6,4.53
5,4.35
5,5.25
6,3.09
5,5.25
5,5.34
8,8.76
1,1.29
5,5.25
8,5.61
6,2.91
1,1.2
8,3.54
1,1.2
5,4.98
5,3.63
3,3.18
6,3.33
1,1.11
6,4.62
6,5.61
3,3.18
5,5.25
4,3.81
7,5.43
3,2.91
2,2.55
4,3.36
2,1.74
4,3.81
8,7.68
5,5.52
1,1.11
1,1.29
2,1.65
5,4.08
2,2.55
6,4.53
5,6.42
7,4.71
5,2.73
7,3.54
5,4.71
6,3.9
2,3.36
3,3.0
2,1.47
1,1.11
4,3.54
2,1.92
2,2.28
2,3.09
1,1.2
10,4.8
3,3.0
1,1.38
4,2.46
4,3.18
2,2.19
4,4.08
4,4.08
6,4.62
5,5.7
5,4.8
4,3.9
4,3.36
7,4.86
10,8.31
3,2.91
3,2.73
3,3.09
6,4.8
6,5.97
4,2.79
6,3.72
6,5.22
5,3.27
4,3.99
4,2.19
2,2.37
3,3.18
2,1.2
2,2.37
14,7.83
4,3.72
4,2.28
3,2.91
5,5.07
10,5.79
6,4.8
2,2.19
4,3.0
4,4.53
8,4.98
4,4.26
5,3.27
6,5.88
3,4.08
6,6.06
4,2.73
6,2.91
5,3.09
5,2.82
5,3.54
10,8.67
5,4.44
7,7.23
4,3.18
5,4.8
1,1.2
4,4.08
8,4.8
4,3.51
8,5.07
1,1.38
3,2.91
3,2.82
8,4.32
3,3.63
3,1.83
3,2.55
5,4.68
5,4.8
3,2.73
6,5.88
4,4.44
7,5.25
12,9.99
5,3.81
3,3.0
2,1.47
9,6.3
2,2.1
5,4.08
5,3.18
3,3.36
3,2.19
6,5.16
1,1.2
5,4.8
7,5.52
4,3.0
1,1.2
4,4.53
4,2.28
3,3.09
5,5.88
8,8.13
6,3.87
6,4.77
9,4.32
3,2.46
5,5.25
7,4.26
2,1.92
3,3.36
2,2.1
7,4.44
3,3.45
6,6.06
5,4.08
1,1.11
3,2.46
7,4.53
3,4.08
6,4.53
2,2.1
3,3.36
4,4.08
7,3.42
8,8.31
5,4.35
3,3.27
2,2.1
3,2.91
4,3.45
2,1.74
10,5.7
5,5.16
8,6.69
6,3.99
4,3.45
3,2.28
7,5.25
5,5.43
4,3.18
3,3.0
2,1.83
9,6.6
7,6.06
1,1.92
6,3.96
4,1.65
3,2.46
5,2.46
3,3.09
7,5.31
4,3.0
4,4.08
3,3.81
3,2.1
4,3.72
7,5.34
6,4.89
2,1.65
8,3.69
4,3.81
3,2.91
3,3.36
5,3.06
3,2.28
2,1.83
1,1.11
6,5.07
4,4.08
4,3.72
2,2.28
7,6.33
3,2.64
4,1.83
4,4.71
5,3.24
5,3.69
12,7.29
5,6.06
3,2.64
2,2.1
5,3.99
5,3.18
2,2.28
4,4.26
5,3.45
3,3.36
3,2.82
9,5.25
4,4.17
4,3.99
4,2.73
4,2.91
6,2.64
8,4.95
5,7.68
2,2.64
3,2.28
3,3.45
4,2.46
1,1.38
6,3.99
5,3.09
2,1.38
7,8.31
3,2.91
3,3.09
5,5.79
2,2.1
5,5.34
2,2.1
3,2.82
2,2.64
2,1.2
3,3.18
3,3.27
5,5.43
3,2.91
2,2.01
7,5.52
3,3.18
4,4.98
3,3.45
2,2.73
8,5.85
8,7.11
5,5.25
6,4.89
6,3.81
4,4.17
4,3.81
2,2.37
3,3.45
4,3.72
4,3.72
6,4.77
2,2.19
6,5.07
2,1.83
4,3.81
5,3.63
8,7.14
3,2.91
5,4.35
4,3.18
3,3.45
4,4.26
3,2.46
3,3.99
7,3.87
1,1.2
1,1.29
5,5.25
3,2.73
3,3.27
3,3.63
4,1.98
6,3.18
1,1.2
4,4.26
1,1.38
2,2.01
6,3.81
5,5.52
8,5.16
4,4.35
3,3.45
3,2.64
5,3.27
3,3.09
4,3.72
2,1.56
3,2.1
4,3.54
7,6.12
3,2.25
5,4.44
2,2.19
4,4.44
2,2.19
5,3.36
5,3.36
5,6.42
3,3.09
5,5.52
3,3.18
1,1.2
6,6.78
3,3.18
7,3.81
3,3.45
6,6.87
3,3.36
8,5.79
1,1.2
13,7.41
8,3.72
5,3.81
6,5.88
7,4.71
6,4.98
5,4.26
4,3.99
4,3.69
10,9.21
3,3.27
4,3.81
7,4.05
7,4.77
4,3.99
5,4.35
4,4.08
3,2.37
6,4.14
3,2.73
1,1.29
1,1.2
2,1.83
15,10.47
3,3.09
5,4.71
3,3.54
4,3.0
6,5.88
4,3.27
4,3.63
4,2.82
2,2.01
7,3.63
5,3.18
4,2.97
4,4.62
6,3.27
3,3.72
8,5.61
6,5.79
2,2.01
12,10.47
2,2.19
3,3.36
4,3.27
6,5.43
3,2.64
6,3.63
3,3.45
7,6.06
3,2.91
7,4.44
2,2.19
4,3.72
4,5.61
7,6.96
4,4.44
7,7.23
6,3.9
5,4.8
5,3.36
9,6.24
6,6.15
4,2.73
4,3.27
5,4.62
3,3.27
7,6.15
5,3.81
4,4.62
2,2.64
2,2.46
6,2.82
5,4.8
5,3.72
2,2.01
3,3.36
3,3.72
4,4.26
7,6.42
4,2.64
10,5.13
6,6.78
7,6.06
5,3.9
4,2.64
9,10.38
2,2.82
4,3.27
2,2.19
2,2.19
5,5.34
4,2.1
5,3.99
4,3.0
3,3.99
9,7.86
6,6.15
4,4.08
2,2.01
5,4.23
6,6.42
8,5.07
2,2.73
2,1.65
7,7.32
6,5.97
1,1.02
9,7.77
8,5.7
5,3.0
4,4.08
4,2.46
9,4.71
3,2.82
5,3.15
6,6.42
1,1.02
7,7.95
5,3.27
3,3.27
10,4.41
6,5.49
1,1.02
2,2.19
1,1.2
5,3.54
4,3.99
3,2.55
4,3.81
3,2.64
3,2.19
4,3.36
3,3.72
5,4.26
6,5.7
4,2.73
4,4.8
7,3.51
3,4.35
5,2.55
5,3.45
5,5.25
3,2.91
1,1.11
7,4.23
6,4.17
2,2.01
7,5.88
7,4.62
2,2.19
2,2.46
7,6.78
2,2.01
5,3.87
3,2.73
6,6.06
10,11.46
4,3.18
7,3.9
3,2.37
2,2.01
6,5.58
1,1.11
6,5.7
4,2.46
15,13.08
2,2.64
4,3.63
2,2.01
6,5.04
4,3.45
6,4.68
6,5.13
6,6.24
4,3.09
2,1.56
4,4.17
3,3.63
4,3.27
1,1.92
2,1.92
13,12.09
4,4.35
3,3.0
