step,action
1,37
2,14
3,37
4,39
5,37
0,37
1,39
2,14
3,14
4,14
5,39
6,39
0,28
1,39
0,37
1,39
2,39
3,37
4,39
5,39
0,14
1,37
2,39
0,37
1,14
0,37
1,14
2,37
3,37
4,37
5,14
6,39
0,14
1,14
2,14
3,14
0,14
1,14
2,14
3,14
4,39
5,39
6,14
7,39
8,39
9,39
10,37
0,14
1,14
2,14
3,14
4,37
0,37
1,14
2,39
0,14
1,39
2,39
3,39
4,14
5,37
6,14
0,14
1,37
2,39
3,39
4,39
5,39
0,37
1,39
2,37
3,39
4,14
5,39
0,37
1,14
2,37
3,37
4,14
5,37
0,14
1,37
2,37
3,39
4,39
5,37
6,39
7,37
8,39
0,14
1,14
2,37
3,39
4,37
5,14
0,39
1,39
0,37
1,14
2,37
3,14
4,39
0,39
1,14
2,37
3,39
0,39
1,39
0,37
1,37
2,39
0,39
1,39
2,37
0,37
1,14
2,37
3,39
4,37
5,37
6,37
7,37
8,37
9,39
0,39
1,14
2,37
3,14
4,14
5,14
6,14
7,14
8,14
0,14
1,39
0,37
1,14
2,14
3,14
0,37
1,14
2,14
3,39
0,14
1,37
2,37
3,14
4,39
5,39
6,39
7,39
0,14
1,39
0,39
1,37
0,14
1,37
2,14
0,14
1,14
2,14
3,37
4,37
5,14
6,14
0,14
1,14
2,14
0,39
1,14
2,39
3,14
0,37
1,37
2,37
3,39
0,39
1,37
2,37
3,39
4,37
5,39
6,14
0,14
1,39
2,14
0,14
1,39
2,39
3,39
4,39
0,14
1,39
2,39
3,14
4,39
0,14
1,39
2,37
3,39
4,39
5,39
6,39
7,37
8,39
9,14
0,14
1,14
2,14
0,39
1,39
2,14
3,14
0,37
1,37
2,39
3,39
4,39
5,37
6,39
7,39
8,39
0,14
1,37
2,39
3,14
0,14
1,14
0,37
1,39
2,14
3,39
0,37
1,14
2,39
0,37
1,37
0,39
1,14
0,39
1,14
2,39
0,37
1,14
2,39
3,39
4,39
5,14
6,39
7,14
0,39
1,14
2,37
3,39
0,37
1,14
2,37
0,39
1,39
2,14
3,14
4,39
5,14
6,39
0,37
1,37
2,39
0,39
1,39
2,37
3,39
4,39
5,39
0,14
1,14
2,39
3,39
4,14
5,14
6,39
0,14
1,14
2,39
3,37
4,14
5,39
6,39
0,14
1,14
2,39
3,39
4,39
0,14
1,39
2,37
3,39
4,37
5,39
6,14
7,14
8,39
9,39
10,39
0,14
1,14
2,14
3,14
4,14
0,39
1,39
2,39
3,39
4,39
5,39
6,39
7,39
8,39
9,39
0,14
1,39
2,37
0,39
1,39
2,14
3,39
4,39
0,39
1,39
2,39
3,39
0,37
1,14
2,37
3,39
4,14
0,14
1,14
2,14
3,39
4,39
5,37
6,39
7,14
8,37
0,39
1,39
2,14
0,14
1,14
2,14
3,14
4,37
5,39
6,39
7,37
8,39
9,39
10,14
0,39
1,14
2,39
3,39
4,39
5,39
0,14
1,39
2,14
0,37
1,39
2,14
3,39
4,14
0,39
1,39
2,37
3,37
0,14
1,39
2,14
0,14
1,39
2,37
3,37
4,37
5,39
0,39
1,39
2,39
3,39
4,14
0,14
1,14
2,37
3,39
4,39
5,39
6,39
7,14
8,37
9,39
10,39
11,39
12,14
0,14
1,39
2,14
0,39
1,39
2,39
3,37
4,39
5,14
6,39
7,39
8,39
0,39
1,37
2,39
3,39
4,39
0,14
1,14
2,39
3,39
4,37
5,37
6,14
0,37
1,37
2,39
3,39
0,14
1,39
2,39
3,39
0,39
1,39
2,37
0,14
1,39
2,39
3,39
4,39
5,39
6,39
0,39
1,37
2,39
3,39
4,14
5,37
6,39
7,39
0,14
1,14
2,39
3,37
4,39
5,37
6,39
7,39
0,39
1,39
2,37
3,39
4,39
5,39
6,14
0,39
1,39
2,39
3,39
4,39
5,39
6,14
0,39
1,14
2,39
3,39
0,39
1,39
2,14
3,39
4,39
5,39
6,14
0,39
1,14
2,39
3,14
0,39
1,39
2,14
3,39
4,39
5,39
6,39
0,39
1,39
2,14
3,14
4,39
5,39
6,39
0,39
1,39
2,39
3,39
0,39
1,39
2,39
3,37
0,39
1,39
0,39
1,39
2,39
3,39
4,14
5,39
6,39
7,39
8,39
0,39
1,39
2,39
3,39
0,39
1,39
2,39
3,14
4,14
5,39
6,14
7,37
0,39
1,39
0,39
1,39
2,14
3,14
4,37
0,39
1,39
2,14
3,39
4,37
5,14
6,39
0,39
1,39
2,37
3,39
0,39
1,39
2,39
3,39
4,37
5,39
6,39
7,39
8,39
9,37
10,37
0,39
1,39
2,39
0,39
1,37
2,39
0,39
1,39
2,37
0,39
1,39
2,14
3,14
4,39
5,14
6,14
7,14
8,14
9,14
10,39
0,39
1,37
2,37
3,39
4,14
0,14
1,14
2,39
3,39
4,37
5,39
0,39
1,14
2,14
3,37
0,39
1,39
0,39
1,39
0,39
1,37
2,39
3,37
4,14
0,39
1,39
2,39
3,39
4,39
5,14
0,39
1,14
2,39
3,39
0,39
1,37
2,39
3,14
4,14
5,39
6,39
0,39
1,39
0,39
1,39
2,39
3,14
4,39
0,39
1,39
2,39
3,14
0,39
1,39
2,14
0,39
1,39
2,37
3,39
4,37
5,37
6,39
7,14
8,37
9,14
0,39
1,39
2,14
3,39
4,39
5,14
6,14
0,39
1,37
2,14
3,14
0,39
1,14
2,14
3,39
0,14
1,37
2,39
3,39
4,39
5,39
6,39
0,39
1,39
2,14
3,14
0,39
1,14
2,14
0,39
1,14
2,39
3,14
4,14
5,39
6,39
0,39
1,39
2,39
3,14
4,14
0,37
1,14
2,14
3,39
4,14
0,39
1,39
2,39
3,39
0,39
1,39
0,37
1,39
2,39
3,14
4,14
5,14
6,39
7,14
0,39
1,39
2,14
3,39
4,37
5,39
0,14
1,39
2,39
3,14
4,39
5,39
6,14
7,39
0,14
1,14
2,37
3,37
4,39
0,39
1,14
2,39
3,37
4,39
5,39
6,39
7,39
8,39
0,39
1,14
2,39
3,39
4,39
5,39
6,39
7,14
0,39
1,39
2,14
3,14
4,14
5,39
6,39
0,14
1,14
2,39
3,39
4,39
0,39
1,39
2,39
3,39
4,39
5,14
6,14
7,14
0,14
1,39
2,37
3,14
4,39
0,14
1,14
2,39
3,37
4,14
0,39
1,39
2,14
3,14
4,39
0,39
1,39
2,14
3,39
4,39
0,37
1,14
2,39
3,39
4,14
5,14
0,14
1,14
2,39
3,37
4,14
5,39
6,39
0,37
1,37
2,14
3,14
4,14
0,14
1,37
2,37
3,37
4,39
0,39
1,37
2,14
3,39
4,14
5,14
0,14
1,39
2,37
3,37
4,39
5,14
0,14
1,39
2,14
3,14
4,14
5,14
0,39
1,39
2,39
3,14
4,14
5,39
0,37
1,39
2,39
3,14
4,14
5,14
6,14
7,14
8,14
9,14
10,14
0,39
1,14
2,39
0,14
1,39
2,39
3,14
0,14
1,37
2,14
3,39
4,14
0,37
1,39
2,14
3,39
0,39
1,37
2,39
0,14
1,39
2,37
3,14
0,39
1,39
2,39
3,14
4,14
5,39
6,14
7,39
0,14
1,39
2,39
3,37
4,37
5,14
6,39
7,39
8,14
9,14
0,39
1,14
2,39
3,39
4,39
5,14
0,14
1,14
2,39
3,39
4,14
5,14
6,14
0,37
1,37
2,39
3,39
4,39
5,39
6,39
0,37
1,39
2,14
0,14
1,37
2,14
3,14
4,14
0,39
1,14
2,14
3,14
0,14
1,39
2,39
3,39
4,14
5,39
6,14
0,14
1,39
2,14
3,39
4,14
0,39
1,39
2,14
3,39
0,39
1,39
2,14
0,14
1,39
2,39
3,14
0,39
1,39
2,39
3,14
0,14
1,14
2,37
3,14
4,39
5,14
6,14
7,14
8,39
9,39
0,14
1,14
2,39
3,39
4,37
5,14
0,14
