animals,height
4,2.64
5,3.9
10,6.24
4,2.91
8,6.96
6,4.08
8,5.43
5,4.17
4,2.91
12,8.76
5,3.72
6,3.9
7,4.44
8,3.9
9,7.77
3,1.74
6,4.71
4,4.35
7,4.35
15,9.48
12,10.2
7,5.25
7,4.8
6,4.08
4,3.63
5,3.18
4,1.74
2,2.64
3,1.98
3,3.18
7,3.54
5,2.82
6,2.64
3,3.63
7,5.4
13,11.1
8,5.34
3,3.51
7,4.71
2,1.74
4,3.6
9,4.86
6,4.77
7,3.9
0,0.0
6,4.44
7,3.9
4,3.63
3,1.74
5,3.9
5,4.26
4,2.91
8,4.8
4,2.82
3,2.46
2,2.64
6,4.62
7,3.9
7,5.7
7,4.44
1,0.84
8,4.26
6,4.44
2,1.62
8,6.24
5,3.9
5,3.18
13,9.45
8,4.35
9,6.06
1,1.65
3,2.64
8,5.52
0,0.0
6,3.9
3,2.46
11,8.67
6,4.17
2,2.64
1,0.84
4,2.73
4,2.19
7,4.98
6,3.63
1,1.08
2,2.37
4,2.01
18,8.76
5,2.55
4,2.73
6,3.9
9,7.68
5,3.18
3,2.55
10,4.9
2,2.37
10,7.05
7,3.9
1,1.08
1,0.84
4,2.46
4,3.27
5,3.81
9,5.34
5,4.17
7,5.43
1,0.57
3,1.83
1,1.38
2,2.1
3,2.91
7,3.63
6,4.71
9,6.78
4,2.55
3,2.7
1,0.84
4,2.46
8,4.44
3,2.64
4,3.36
3,4.26
1,1.11
7,3.87
4,3.18
3,2.55
3,2.37
8,5.9
10,6.9
4,2.91
2,2.46
1,1.38
2,1.2
3,1.74
7,4.08
6,3.45
5,3.9
1,2.46
8,5.43
5,5.34
4,4.98
4,2.7
9,6.33
9,5.13
7,3.72
7,5.58
4,3.18
3,3.42
5,5.97
12,7.14
19,13.17
2,1.38
6,4.14
4,2.28
3,2.43
7,4.05
2,1.56
5,3.81
3,1.83
9,4.35
5,3.63
5,3.54
9,5.49
7,3.45
4,3.36
4,3.27
1,1.65
7,4.71
5,3.27
3,4.53
4,2.73
12,9.63
6,3.72
1,1.29
4,3.63
2,1.56
7,4.86
3,1.92
5,3.9
3,1.65
7,4.9
3,3.27
1,1.38
5,4.23
8,4.26
4,3.36
1,0.93
1,0.84
2,1.47
3,2.46
7,6.96
11,8.94
9,4.9
1,0.9
5,3.9
6,6.15
15,10.74
12,7.5
7,3.9
4,2.64
10,5.61
10,5.52
3,1.9
3,2.37
2,2.16
2,3.27
8,5.34
7,6.15
1,0.84
4,3.51
2,2.19
1,1.38
5,3.0
7,4.44
4,2.91
8,4.98
2,2.37
2,1.74
7,4.08
8,4.62
2,1.74
5,3.9
3,3.27
1,1.38
5,3.27
7,4.53
4,3.63
2,1.2
3,2.73
2,1.38
14,9.39
4,2.64
5,3.9
2,2.61
2,1.2
3,2.82
6,3.9
5,3.54
