step,action
0,23
0,23
1,9
2,1
3,15
4,28
0,1
1,1
2,9
3,28
4,28
5,28
6,39
7,39
8,39
0,1
1,23
2,1
3,9
4,28
5,16
6,27
7,27
8,28
0,23
1,9
2,27
3,9
4,37
5,1
0,23
1,23
2,9
3,1
0,23
1,9
2,1
3,9
4,38
5,16
6,37
0,23
1,9
2,23
3,6
4,23
0,9
1,37
2,16
3,9
4,37
5,37
6,37
7,28
8,28
9,25
0,23
1,1
2,9
3,16
4,17
0,23
1,9
2,9
3,39
4,1
5,28
6,16
7,37
0,23
1,23
2,9
3,9
4,9
5,16
6,38
7,37
8,39
9,14
10,28
11,16
12,14
13,39
14,27
15,37
16,39
17,37
18,14
19,39
20,28
0,23
1,1
2,9
3,16
4,9
5,16
6,37
7,28
8,37
9,28
10,39
0,23
1,9
2,1
3,9
4,3
5,28
6,6
7,37
8,37
9,37
0,23
1,9
2,16
3,28
4,3
5,16
6,14
7,17
0,23
1,9
2,9
3,28
4,16
5,30
6,14
7,28
8,28
9,14
10,28
11,39
12,28
0,13
1,1
0,23
1,9
2,6
3,1
4,9
0,23
1,9
2,17
3,9
4,9
5,39
6,14
0,23
1,9
2,16
3,9
4,28
5,28
6,37
0,9
1,38
2,1
0,9
1,28
2,28
3,28
4,14
5,39
6,39
0,1
1,9
2,9
3,9
4,28
5,14
6,14
7,38
8,39
9,28
10,37
0,23
1,9
2,1
3,23
4,9
5,28
6,3
0,23
1,9
2,9
3,3
4,39
5,39
0,23
1,9
2,39
3,27
4,37
5,39
6,24
0,23
1,9
2,28
3,16
4,39
0,23
1,24
0,23
1,23
2,9
3,19
0,23
1,9
2,37
3,9
4,5
5,37
6,39
7,14
0,23
1,23
2,9
3,9
4,9
5,37
6,37
7,39
8,14
9,14
0,23
1,9
2,1
3,9
0,23
1,30
2,9
3,30
4,29
5,4
6,5
7,16
8,37
9,39
10,28
11,16
12,39
0,23
1,23
0,23
1,9
2,16
3,9
4,5
5,37
6,16
7,39
8,37
9,39
10,24
11,14
0,23
1,1
2,9
3,16
4,9
5,37
6,7
7,28
8,39
9,39
10,28
0,23
1,9
2,9
3,38
4,17
5,37
6,25
0,23
1,9
2,9
0,1
1,9
2,17
3,9
0,23
1,9
2,9
3,9
4,9
5,14
0,23
1,9
2,30
3,14
4,9
5,39
6,39
7,28
8,14
0,23
1,1
2,9
3,30
4,37
5,28
0,23
1,9
2,5
3,28
4,28
5,37
6,39
7,26
8,37
0,23
1,9
2,27
3,1
4,6
5,37
6,37
7,38
0,1
1,1
2,9
3,16
4,28
5,37
6,9
7,14
8,37
9,39
0,23
1,23
2,9
3,9
0,23
1,23
2,9
3,24
4,30
5,16
6,39
7,27
8,30
0,23
1,9
2,9
3,38
4,25
5,38
6,27
7,39
8,39
9,14
0,23
1,1
2,9
3,28
4,28
5,39
6,16
7,42
8,38
9,13
10,39
11,8
12,28
13,28
14,14
15,30
16,14
17,37
0,9
1,6
2,27
3,28
4,16
5,3
0,23
1,1
2,9
3,9
4,14
5,28
6,4
7,39
8,28
9,14
10,24
0,23
1,9
2,39
3,38
4,39
5,39
6,5
7,28
8,37
0,23
1,9
2,14
3,27
4,14
5,27
6,39
7,3
8,27
9,14
10,27
0,23
1,1
2,9
3,9
4,28
5,28
6,30
7,14
8,14
9,14
10,19
0,23
1,1
2,9
3,28
4,9
5,28
6,14
7,28
8,39
9,39
10,37
11,14
12,5
0,23
1,9
2,9
3,37
4,3
5,6
6,37
0,23
1,1
0,23
1,1
2,27
3,25
4,16
5,38
6,28
0,23
1,1
2,9
3,16
4,28
5,28
6,39
7,19
0,23
1,1
2,9
3,39
4,38
5,39
6,14
7,39
8,14
9,38
10,39
0,23
1,9
2,28
3,28
4,16
5,28
6,28
7,28
0,23
1,9
2,14
3,30
4,37
5,37
6,14
7,37
8,28
9,39
10,39
0,23
1,9
2,5
3,39
4,8
5,37
6,38
7,28
8,39
9,15
0,23
1,23
2,9
3,9
4,14
5,37
6,16
7,37
0,23
1,38
2,9
3,9
4,14
5,14
6,37
7,28
8,28
9,39
10,9
0,23
1,9
2,1
3,28
4,14
5,39
6,28
0,23
1,1
0,23
1,23
2,9
3,28
4,25
5,27
6,3
7,14
0,16
0,1
1,9
2,28
3,9
4,26
5,37
6,28
7,14
8,6
9,38
0,1
1,27
2,23
0,23
1,1
2,42
3,37
4,28
5,14
6,39
7,39
8,28
0,1
1,23
2,9
3,14
4,14
5,37
6,37
0,23
1,9
2,5
3,30
4,5
0,23
1,9
2,14
0,23
1,9
2,37
3,39
4,39
5,16
6,28
7,14
0,1
1,0
0,23
1,1
2,39
3,23
4,27
5,9
0,23
1,1
2,9
3,30
4,28
5,37
6,37
7,39
0,23
1,23
2,9
3,14
4,14
5,14
6,28
7,39
0,23
1,14
2,24
3,9
4,27
5,14
6,28
7,3
8,28
0,23
1,9
2,25
3,9
4,18
5,37
6,14
7,37
8,39
9,37
0,23
1,9
2,1
3,16
4,14
5,37
6,14
7,39
8,39
9,16
0,23
1,14
2,28
3,37
4,14
5,14
0,23
1,1
2,27
3,28
4,14
5,14
0,23
1,37
2,37
3,31
0,23
1,9
2,37
3,26
4,28
5,37
6,28
0,23
1,1
2,28
3,39
4,3
5,14
6,39
7,35
0,23
1,9
2,9
3,27
4,37
5,14
0,9
1,1
2,28
3,9
4,37
5,39
6,30
7,14
8,4
9,37
10,39
11,16
0,1
1,1
2,1
3,37
4,39
5,39
0,23
1,14
2,9
3,39
4,37
5,37
6,28
7,39
8,39
9,28
10,37
0,1
1,23
2,9
3,39
4,39
5,28
0,23
1,8
2,14
3,16
4,28
5,37
0,23
1,9
2,1
3,37
4,37
5,39
6,39
7,14
8,28
0,23
1,9
2,37
3,30
4,39
5,16
6,37
7,14
0,23
1,9
2,39
3,1
4,16
5,37
6,28
7,39
0,23
1,23
2,9
3,16
4,28
5,37
6,39
7,37
0,23
1,9
2,37
3,39
4,39
5,39
6,37
7,27
8,39
9,16
0,23
1,9
2,28
3,37
4,14
5,39
6,37
7,14
8,28
9,39
0,23
1,1
2,30
3,9
0,23
1,37
2,37
3,39
4,37
5,5
6,39
0,1
1,9
2,39
3,7
4,14
5,16
6,14
7,16
0,1
1,1
2,9
3,28
4,9
5,41
6,28
7,39
8,37
0,23
1,9
2,9
3,37
4,28
5,14
6,39
7,28
8,4
0,9
1,28
2,39
3,14
4,14
5,14
0,23
1,9
2,37
3,5
4,37
5,14
6,3
0,23
1,9
2,14
3,9
0,24
0,23
1,9
2,1
3,9
4,28
5,37
6,14
7,39
8,37
9,39
0,23
1,9
2,37
3,9
4,14
5,14
6,39
7,3
8,37
9,39
0,23
1,37
2,37
3,14
4,27
5,14
0,23
1,14
2,38
3,37
4,39
0,23
1,9
2,14
3,14
4,37
5,14
6,37
0,23
1,23
2,9
3,37
4,39
5,37
6,39
0,9
1,23
2,14
3,1
4,25
5,37
0,1
1,9
2,23
3,39
4,9
5,39
6,39
7,3
8,37
0,23
1,1
2,39
3,39
4,14
0,1
1,9
2,14
3,25
4,16
5,39
6,16
7,37
8,39
9,37
10,27
0,23
1,9
2,4
3,24
4,39
5,37
6,37
7,39
8,39
9,37
0,9
1,1
2,9
3,9
4,14
5,28
6,37
7,14
8,37
9,37
10,37
11,39
12,37
13,39
14,39
15,37
16,39
17,37
0,23
1,9
2,37
3,9
4,14
5,14
6,3
0,9
1,1
2,28
3,1
0,23
1,9
2,37
3,39
4,39
5,39
6,39
7,17
8,39
9,39
10,39
11,39
0,23
1,19
2,37
3,14
4,37
0,23
1,23
2,9
3,9
4,9
5,14
6,37
7,28
8,28
9,39
10,39
11,28
0,23
1,9
2,14
3,9
4,14
5,14
0,23
1,9
2,9
3,14
4,28
5,14
6,37
7,39
8,28
9,39
10,37
0,1
1,9
2,28
3,27
4,17
5,14
6,28
7,27
8,3
9,39
0,23
1,9
2,37
3,14
4,28
5,39
6,39
7,37
0,23
1,9
2,9
3,14
4,9
5,37
6,28
7,37
0,23
1,9
2,14
3,28
4,6
5,37
0,23
1,9
2,39
3,9
0,9
1,14
2,9
3,28
4,39
0,23
1,37
2,17
3,37
4,39
5,38
6,37
7,38
8,28
0,23
1,9
2,28
3,38
4,39
5,1
6,14
7,37
8,39
9,42
0,9
1,16
2,37
3,36
4,39
5,39
6,39
7,28
8,39
0,23
1,9
2,37
3,4
4,39
5,28
6,37
7,37
0,23
1,9
2,37
3,37
4,39
5,37
6,28
7,28
0,23
1,23
2,9
3,9
0,23
1,23
2,9
3,38
4,9
5,42
0,1
1,9
2,4
3,39
4,28
5,39
0,23
1,9
2,6
3,9
4,16
5,16
6,9
7,37
8,37
9,39
10,39
11,28
12,37
0,23
1,9
2,39
3,37
4,17
0,23
1,1
2,9
3,9
4,39
5,39
6,37
7,3
0,1
1,1
2,9
3,37
4,9
5,14
6,37
7,9
8,23
0,23
1,9
2,37
3,37
4,39
0,23
1,1
2,9
3,37
4,37
5,39
6,3
7,28
8,38
9,39
10,37
11,28
0,1
1,28
2,9
3,38
4,39
5,37
6,37
7,37
8,28
0,23
1,9
2,39
3,39
4,28
5,37
0,23
1,9
2,37
3,9
4,9
5,28
6,37
7,28
8,9
9,37
10,39
11,28
12,39
13,9
0,23
1,9
2,28
3,17
4,39
5,28
6,37
0,23
1,9
2,9
3,39
4,37
5,28
6,39
7,39
8,39
0,23
1,9
2,28
3,37
4,39
5,28
6,39
7,4
0,23
1,9
2,6
3,9
4,16
5,37
6,38
7,39
8,39
9,39
10,39
11,28
0,23
1,1
2,9
3,4
4,39
5,16
6,39
7,39
0,1
1,9
2,28
3,37
4,38
5,39
0,1
1,27
2,9
3,9
4,37
5,5
6,14
7,37
8,28
9,3
0,1
1,9
2,1
3,24
4,25
5,39
6,28
7,39
