animals,height
3,1.92
1,1.38
2,1.65
7,5.61
6,2.55
6,2.91
10,3.9
4,2.34
7,4.17
2,1.29
2,1.2
4,2.37
3,2.28
0,0.0
5,2.73
6,5.07
6,3.51
5,2.82
5,3.0
8,4.71
5,3.54
6,3.42
3,2.46
4,2.1
5,1.8
3,2.37
5,2.55
7,4.14
6,3.09
1,1.2
2,1.08
6,3.18
6,4.35
7,4.26
3,2.28
3,1.83
4,2.25
2,1.56
2,2.01
11,4.89
6,4.98
9,3.81
9,3.96
8,3.45
1,1.02
6,3.54
4,3.18
1,1.38
10,5.34
2,1.29
2,1.74
5,2.64
5,3.99
3,2.28
6,2.28
8,3.72
6,4.53
3,1.53
14,6.87
3,2.55
3,2.28
5,3.54
5,3.27
2,1.92
3,2.46
4,2.73
3,2.01
1,1.38
3,1.83
0,0.0
2,3.09
7,3.54
4,2.28
4,2.52
14,6.42
10,4.53
10,4.71
8,3.15
5,3.42
3,1.65
8,3.63
11,5.88
3,2.37
6,3.72
7,3.09
7,3.45
5,2.97
4,2.91
6,2.79
8,4.26
6,4.08
5,2.7
4,3.72
7,3.54
6,2.97
5,3.72
8,6.06
4,3.63
2,1.11
7,5.49
3,1.92
4,2.73
4,2.01
4,2.19
5,3.45
4,2.91
6,3.0
6,3.36
3,1.29
6,3.18
7,3.36
7,4.17
7,2.43
7,3.99
4,2.73
17,6.84
2,1.56
3,2.55
6,4.71
7,3.81
8,5.79
3,1.65
4,2.46
6,3.72
8,3.45
7,5.49
7,4.8
5,3.36
7,3.54
5,2.46
4,3.09
14,5.13
2,1.92
5,4.35
3,1.92
7,4.44
4,3.54
4,2.37
5,2.91
7,5.07
9,5.49
8,4.62
6,3.54
6,2.97
10,3.9
2,1.17
5,3.63
6,5.16
4,3.72
7,3.45
6,5.07
3,2.91
2,1.65
7,3.81
1,1.11
7,3.81
6,3.09
6,2.79
5,2.64
7,3.45
7,4.41
4,1.65
6,3.9
8,3.18
9,3.81
5,3.18
8,4.53
4,2.55
3,1.11
