animals,height
6,4.53
11,4.53
4,2.25
3,2.19
1,0.57
3,3.45
3,2.82
2,2.1
4,1.83
7,4.53
13,9.09
5,3.69
6,2.61
4,2.28
8,4.26
5,5.07
8,4.08
5,2.28
4,2.73
2,1.11
9,9.6
5,3.18
5,2.37
5,2.64
4,2.91
4,2.73
1,2.01
5,2.55
8,5.43
4,2.37
4,1.74
9,4.23
5,2.55
3,2.82
5,4.71
4,2.91
7,5.79
3,3.45
10,9.21
12,6.78
3,2.19
5,3.24
8,3.45
6,3.72
10,5.16
3,1.47
3,3.09
7,4.08
8,5.79
7,8.58
1,1.08
3,1.92
6,3.81
5,3.27
6,4.35
7,4.62
16,9.81
7,4.17
6,3.27
8,6.87
5,2.91
2,1.74
8,5.25
6,2.16
9,6.15
6,3.36
3,3.99
5,3.63
7,3.99
2,1.83
3,2.01
10,3.6
3,2.01
3,2.55
11,4.08
3,1.65
3,2.28
3,2.73
11,7.5
1,0.93
3,2.19
6,2.55
6,6.42
6,2.79
7,4.62
6,4.98
1,1.74
6,2.25
7,6.96
4,1.83
11,5.16
7,5.43
5,3.27
4,2.37
9,5.22
5,4.17
4,2.64
5,4.08
2,1.2
5,3.42
1,0.57
10,7.5
7,4.17
1,1.29
5,3.45
3,1.92
9,6.78
