step,action
0,22
1,4
2,0
0,7
1,35
2,42
3,24
4,35
5,33
0,13
1,19
2,30
3,43
0,29
1,19
0,42
1,19
2,0
0,19
1,11
2,36
3,18
4,38
5,0
6,32
0,24
1,28
2,27
3,40
4,11
0,37
1,9
2,38
3,16
0,36
1,21
0,19
1,7
2,21
0,38
1,39
2,41
0,24
1,1
2,13
3,12
0,2
1,0
0,41
1,37
2,1
3,35
4,43
0,40
1,0
0,27
1,10
0,5
1,20
0,7
1,5
2,26
3,43
4,17
5,43
6,5
7,18
8,30
9,8
0,40
1,15
2,40
0,1
1,38
2,11
0,14
1,10
2,11
0,20
1,36
2,7
3,31
0,12
1,14
2,33
3,2
4,15
5,30
0,6
1,10
2,40
3,20
4,23
5,34
0,5
1,8
2,11
0,27
1,2
2,26
3,32
0,27
1,39
2,22
3,35
4,40
5,18
6,30
7,18
8,27
0,7
1,22
2,43
3,5
4,35
5,4
6,15
7,40
8,8
0,41
1,19
2,33
0,31
1,4
2,18
3,32
4,13
5,11
0,17
1,17
2,27
3,12
0,8
1,43
2,2
3,9
0,12
0,22
1,5
2,16
3,25
4,34
0,4
1,24
2,31
3,6
4,42
5,29
6,21
0,36
1,20
0,17
1,23
2,14
3,9
0,4
1,33
2,35
0,12
1,42
2,13
0,39
1,29
2,14
0,11
0,14
1,22
2,43
3,37
4,42
0,31
1,35
2,37
3,28
4,16
5,13
6,13
7,23
8,0
0,22
1,26
2,8
3,38
4,22
5,14
0,37
1,13
2,7
0,1
1,18
2,32
3,28
4,12
5,3
6,29
7,30
0,23
1,43
0,26
1,26
2,10
0,3
1,3
2,6
3,7
0,32
0,7
1,42
0,10
0,31
1,27
2,42
3,38
4,8
5,1
6,27
7,7
8,13
0,24
1,27
2,43
3,24
0,13
1,22
0,26
1,28
2,18
3,38
4,32
0,30
1,11
0,33
0,15
1,18
0,43
1,43
0,23
1,1
0,16
1,26
2,35
0,1
1,32
0,37
1,5
2,28
0,4
1,18
2,12
0,14
1,25
0,27
1,17
2,36
3,8
0,41
1,19
2,17
3,31
0,24
1,3
2,4
3,36
4,14
0,12
1,28
2,1
0,12
0,15
1,1
2,4
3,11
0,3
1,9
2,2
0,41
1,31
0,39
1,1
2,10
3,40
4,42
0,6
1,12
2,17
0,39
1,1
2,16
3,28
0,24
1,21
0,18
1,32
0,9
1,5
2,37
3,0
0,2
1,37
2,25
0,4
1,7
2,10
0,27
1,29
2,22
3,14
4,25
0,42
1,17
2,3
3,38
4,26
5,11
0,38
1,6
2,3
3,43
0,27
1,42
2,24
3,21
0,41
1,42
2,17
0,35
1,41
2,34
0,37
1,2
2,1
3,24
4,37
5,37
6,37
7,43
8,1
9,34
10,12
11,28
0,32
1,42
2,14
3,15
4,41
5,25
6,3
0,18
1,4
2,39
3,26
4,38
5,6
0,36
1,42
2,25
3,36
4,22
0,21
1,13
2,16
3,14
4,42
5,22
6,22
7,5
8,0
9,28
10,43
0,32
0,29
1,18
0,33
0,3
1,0
0,35
1,42
2,6
3,27
4,14
0,27
1,24
2,1
0,31
1,31
2,14
3,26
0,5
1,21
0,23
1,29
2,37
3,37
4,23
0,19
1,6
2,43
3,13
0,25
1,13
0,31
1,18
2,35
3,7
0,18
1,38
2,42
0,36
1,26
0,16
1,8
0,24
0,17
1,37
2,28
3,37
0,21
1,28
2,42
3,14
4,43
5,26
6,38
7,5
0,36
1,16
2,14
3,3
4,23
0,37
1,5
2,21
0,3
1,17
2,42
0,37
1,38
2,37
0,7
1,24
2,26
3,41
4,12
0,15
1,3
0,36
1,4
2,35
0,24
1,18
2,1
0,14
1,37
2,42
3,25
4,20
0,43
1,18
2,4
3,24
0,7
1,25
2,3
3,12
0,17
1,10
2,15
3,5
4,0
0,37
1,27
2,26
3,42
0,26
1,16
2,9
0,42
1,42
0,14
1,6
0,26
1,4
2,37
3,1
0,4
1,39
2,30
0,26
1,31
0,37
1,22
0,24
1,24
2,36
3,22
0,22
0,24
1,42
0,24
1,24
0,2
1,42
2,6
3,12
0,42
1,43
0,28
1,14
0,41
1,28
2,11
0,35
0,37
1,26
2,27
0,22
0,22
1,23
2,31
3,25
4,28
5,37
6,35
0,40
1,27
2,18
3,42
4,5
5,3
0,18
1,29
2,38
3,16
4,38
0,35
0,23
1,6
2,24
3,15
4,0
0,34
1,32
2,16
3,41
4,42
5,2
6,41
7,43
0,6
1,12
2,7
3,1
0,17
1,3
2,37
3,4
4,16
5,22
6,37
7,14
0,6
1,38
2,3
3,37
4,6
5,15
6,16
7,13
0,6
1,17
2,0
0,24
1,8
2,16
3,3
4,38
0,25
1,4
2,7
0,18
1,18
2,1
3,6
4,24
5,24
6,31
0,41
1,31
2,24
3,5
4,28
5,42
6,10
0,31
1,26
2,22
0,19
1,1
2,11
3,24
0,18
1,1
2,5
3,3
0,6
1,27
2,16
3,6
4,2
5,37
6,0
0,31
1,4
2,10
0,20
1,18
2,29
3,26
4,20
5,24
6,33
0,31
1,40
2,36
3,24
4,6
5,4
6,42
7,25
0,37
1,28
2,4
3,42
0,5
1,41
2,29
3,7
4,24
0,35
1,26
2,9
3,34
0,31
1,0
0,16
0,41
1,21
0,26
1,42
2,26
3,6
4,17
5,13
6,16
7,38
8,42
9,3
10,25
11,27
0,6
1,20
2,16
3,25
4,24
0,20
1,19
0,16
1,34
0,41
1,21
0,27
1,38
2,22
3,25
4,32
0,37
1,20
2,12
3,29
4,28
5,3
6,42
7,12
0,21
0,26
1,3
2,19
3,41
4,37
5,43
0,27
1,41
2,27
3,38
4,17
5,41
0,6
1,3
2,32
0,38
1,36
2,3
0,28
1,34
2,29
3,29
0,17
1,24
2,37
3,17
4,3
0,26
1,31
2,36
0,31
1,31
2,1
3,3
4,24
5,18
6,3
7,16
8,2
0,3
1,26
2,13
0,24
1,3
2,42
3,41
4,23
0,21
0,1
1,24
2,5
0,24
1,41
2,37
3,3
4,12
5,29
6,36
7,26
8,3
9,7
0,41
1,36
2,3
3,25
4,41
5,3
6,14
7,25
8,26
0,14
1,22
2,3
3,18
0,38
1,29
2,32
0,31
1,6
2,23
3,16
4,18
0,39
1,24
2,29
3,29
0,12
1,3
2,37
3,3
0,26
1,19
2,6
3,41
0,0
1,6
2,29
3,29
4,6
5,17
6,4
7,21
0,18
1,24
2,22
0,17
1,36
2,36
3,37
4,28
5,17
0,24
1,3
2,20
0,3
1,38
2,37
3,6
0,20
1,37
2,24
3,31
4,23
0,23
1,24
2,38
3,8
4,23
0,41
1,20
0,24
1,37
2,29
3,29
4,10
0,41
1,42
2,17
3,6
4,23
5,36
6,1
0,24
1,31
2,29
3,16
4,42
5,6
6,31
0,10
1,24
2,43
3,37
4,36
5,6
6,21
0,17
1,18
2,24
3,24
4,37
5,37
0,41
1,40
2,17
3,10
4,14
0,31
1,17
2,23
3,1
4,37
5,37
6,29
7,1
0,18
1,24
2,42
0,42
1,31
2,1
3,22
4,42
0,20
1,20
0,27
1,38
2,37
3,17
4,14
5,6
0,24
1,12
0,9
1,34
0,4
1,19
2,25
3,17
4,6
5,1
6,16
7,41
8,25
0,34
0,11
0,28
1,18
2,17
3,4
4,36
5,24
6,36
7,6
8,41
9,10
0,10
0,28
1,1
2,18
3,31
4,4
5,7
6,38
7,1
0,38
1,5
0,4
1,3
2,42
3,17
4,37
5,14
6,14
7,6
0,40
1,25
2,0
0,18
1,1
2,29
3,26
4,6
5,7
6,36
7,40
8,6
9,6
10,7
0,4
1,4
2,18
0,41
1,37
2,27
3,13
4,18
0,38
1,19
2,6
0,3
1,6
2,3
3,37
4,6
0,30
1,28
2,22
3,24
4,18
5,6
6,39
7,29
0,15
1,10
0,37
1,15
0,24
1,17
2,17
3,41
4,6
5,5
0,24
1,41
2,14
3,3
4,28
5,5
6,1
0,37
1,3
2,37
3,18
4,6
5,28
6,5
0,36
1,5
2,14
3,24
4,23
5,25
0,4
1,42
2,3
3,40
0,41
1,37
2,12
3,1
0,3
1,17
0,21
0,17
1,12
0,22
1,36
2,6
0,15
1,17
2,1
3,27
4,41
0,4
1,25
0,17
1,6
2,6
3,42
0,6
1,4
2,6
3,3
0,31
1,3
2,37
3,16
4,38
5,2
6,36
7,28
8,34
0,23
1,37
2,6
3,29
4,17
5,37
0,37
1,41
2,4
3,5
4,42
5,6
6,6
7,37
8,18
0,4
1,36
2,6
3,6
0,8
1,41
2,41
3,30
4,6
5,18
6,29
7,6
8,22
0,32
0,36
1,29
2,40
3,36
0,17
1,37
2,13
3,25
4,7
5,19
0,18
0,17
1,18
2,17
3,3
4,1
0,25
1,16
2,24
3,17
4,16
5,29
6,37
0,29
1,0
0,36
1,41
2,28
0,36
1,1
0,29
1,37
2,13
3,7
4,22
5,3
6,6
7,34
0,29
1,17
2,18
0,16
1,37
2,37
0,17
1,7
2,16
3,16
4,6
5,6
6,6
7,8
8,15
9,12
10,16
11,35
12,2
13,42
0,24
1,17
2,6
0,3
1,37
0,17
1,6
2,17
3,17
4,0
0,18
1,36
2,4
3,28
4,41
0,31
1,1
2,14
3,29
4,38
5,24
6,40
7,23
8,35
9,42
0,27
1,28
2,40
0,1
1,24
2,15
3,5
4,26
5,16
6,3
7,4
8,43
0,14
1,7
2,16
3,18
0,41
1,38
2,42
0,31
1,6
2,16
3,17
4,3
0,26
1,26
2,42
3,4
0,37
1,6
2,38
3,18
4,3
5,38
6,16
0,36
1,16
2,31
3,29
4,39
5,16
0,41
1,24
2,28
3,1
4,41
0,15
1,31
2,25
0,31
1,24
2,24
3,29
4,41
5,27
6,38
7,17
0,43
0,4
1,24
2,24
3,31
4,8
5,36
6,38
7,6
8,36
9,30
0,22
1,30
2,18
3,16
4,4
5,26
6,29
7,36
8,26
9,16
0,8
1,18
2,8
0,41
1,16
2,7
3,16
4,38
5,8
0,8
1,13
0,17
1,18
2,28
0,7
1,6
0,36
1,41
2,8
0,15
1,42
0,31
1,17
2,6
3,16
4,29
5,11
0,8
1,22
0,18
1,38
2,42
3,38
4,2
5,34
0,42
1,15
2,6
3,38
4,16
5,17
6,30
7,16
0,17
1,5
2,18
0,26
1,22
0,17
1,26
2,18
3,41
0,37
1,13
0,27
1,17
2,23
3,30
4,6
5,16
6,4
7,13
0,8
1,15
2,25
3,5
4,1
0,29
1,24
2,16
3,42
0,24
1,16
2,16
3,30
4,17
0,6
1,14
2,5
3,25
0,24
1,17
2,13
3,13
0,27
1,8
2,18
3,8
4,1
5,3
6,28
0,24
1,36
2,16
0,17
1,30
2,22
0,18
1,30
2,26
3,26
4,5
5,16
0,30
1,25
2,38
3,5
4,23
0,17
1,41
2,15
3,24
4,3
5,37
6,36
0,4
1,5
2,23
0,30
1,17
2,22
3,8
0,31
1,42
2,23
0,4
1,29
2,31
0,41
1,6
2,28
3,8
4,15
5,18
6,2
0,25
1,4
2,31
3,17
0,1
1,7
2,22
0,36
1,17
2,23
3,30
0,30
1,30
2,30
3,24
4,40
0,17
1,30
2,42
3,36
4,4
5,1
0,13
1,24
2,15
3,14
4,6
5,41
0,36
1,8
2,6
3,36
4,27
5,36
6,38
7,4
8,33
0,4
1,30
2,42
0,26
1,20
2,6
3,16
4,30
5,24
0,36
1,28
2,30
0,31
1,30
2,15
0,20
1,38
2,4
0,36
1,8
2,24
3,6
4,12
0,17
1,28
2,8
3,16
4,16
5,11
0,17
1,21
0,8
1,42
2,41
3,36
4,11
0,41
1,30
0,31
1,37
2,16
3,15
4,18
5,6
0,38
1,42
2,8
3,18
4,42
5,16
0,27
1,16
2,30
0,27
1,24
