animals,height
3,1.83
3,2.73
6,2.55
6,3.54
8,3.72
8,6.03
4,1.83
9,5.43
2,1.92
2,1.38
10,5.7
4,3.18
3,2.1
11,4.77
6,2.88
17,5.85
5,2.61
4,2.1
2,1.38
4,2.64
5,2.64
6,5.07
1,1.2
4,1.83
3,2.37
2,1.47
5,3.27
8,5.61
3,1.38
1,0.93
8,5.07
1,1.2
5,2.91
2,2.19
1,1.56
1,0.66
5,2.91
1,1.38
10,7.05
3,2.01
1,1.29
1,0.84
4,3.9
4,3.09
3,2.46
5,3.27
3,2.91
6,2.91
0,0.0
3,1.38
3,2.19
3,3.54
8,4.44
3,1.83
1,1.29
4,2.64
3,2.19
7,3.45
4,2.64
2,1.47
4,3.27
5,3.81
4,2.64
4,2.37
5,2.73
7,3.69
6,3.54
11,7.86
3,3.0
3,3.09
1,1.11
10,5.22
6,2.73
4,2.64
4,2.28
5,2.37
6,3.18
1,1.11
3,2.64
3,2.1
10,4.44
3,2.19
2,2.46
5,2.73
2,1.65
0,0.0
4,2.91
3,2.55
7,3.54
2,1.29
7,3.9
9,3.96
6,4.08
4,2.37
6,3.54
5,3.36
2,1.11
1,0.93
2,2.01
4,1.65
6,3.81
5,3.72
1,0.84
2,2.46
11,6.15
4,2.19
6,3.27
4,2.01
3,2.19
5,2.88
3,2.19
2,1.47
5,3.09
13,5.97
5,3.36
14,6.51
9,3.54
12,5.67
0,0.0
0,0.0
5,2.64
6,3.45
3,2.64
10,5.34
3,1.92
2,1.92
0,0.0
4,2.91
3,3.27
2,2.64
3,2.46
5,3.27
2,1.92
3,2.73
0,0.0
10,5.07
8,3.72
9,4.8
1,1.92
6,2.82
5,3.81
5,3.63
3,2.34
6,3.09
5,4.08
4,3.09
4,2.82
4,2.64
3,2.28
7,3.18
3,2.01
6,3.63
1,1.11
6,4.98
5,2.19
6,3.09
7,3.63
5,4.08
2,2.1
5,3.81
6,5.16
7,3.63
4,2.82
4,3.36
6,4.08
2,2.01
10,3.87
8,3.72
9,5.7
5,3.99
5,5.43
4,3.15
3,2.82
4,2.82
5,2.46
5,2.64
1,1.29
1,1.65
10,5.16
3,2.19
4,2.64
3,2.37
1,1.2
2,1.74
4,2.1
2,1.29
4,2.82
6,3.36
6,5.43
4,2.43
3,1.74
6,3.18
8,3.69
5,3.36
7,3.36
8,5.16
4,3.42
5,3.24
8,4.89
2,1.74
7,2.73
8,5.94
3,1.8
8,2.97
8,4.44
5,2.55
3,1.92
2,2.37
3,2.1
3,2.73
2,1.92
6,3.6
4,1.83
14,5.85
4,1.98
3,1.92
4,2.97
9,5.67
3,2.37
9,4.98
5,2.73
3,2.37
5,4.98
8,3.99
6,2.73
5,3.45
2,1.11
10,3.9
10,4.5
5,2.73
6,3.45
10,5.16
3,2.64
6,3.36
6,4.68
1,0.84
2,1.02
10,5.31
6,4.08
2,1.2
5,3.09
2,1.11
4,2.73
13,5.04
4,3.54
0,0.0
3,1.83
1,1.11
6,3.51
3,2.37
6,3.09
3,1.74
2,1.92
4,2.55
7,4.62
1,1.29
3,3.45
0,0.0
2,1.11
11,6.06
4,2.82
0,0.0
1,1.11
1,1.56
1,1.74
1,0.93
2,1.08
2,1.11
5,2.79
9,3.54
5,2.82
0,0.0
12,5.34
1,1.38
0,0.0
4,2.73
2,1.29
5,2.55
2,1.92
3,2.46
5,3.87
4,2.55
0,0.0
2,2.01
3,3.09
0,0.0
10,6.39
9,5.88
2,1.2
2,1.83
6,2.73
1,1.2
4,2.64
3,2.46
2,2.01
9,4.89
5,3.51
2,1.47
6,4.35
5,2.91
2,1.56
3,2.46
4,2.46
7,4.35
6,3.18
5,4.35
7,4.89
4,3.45
6,3.0
5,3.09
9,6.15
4,3.09
4,2.1
3,2.28
1,0.93
6,3.9
5,2.91
6,4.32
11,8.67
6,2.82
3,2.28
3,2.73
5,3.99
4,3.0
9,4.05
6,4.41
16,5.76
8,2.97
5,3.45
8,4.53
7,5.07
6,3.72
9,5.61
4,2.52
5,3.99
1,1.38
7,3.72
4,2.64
7,3.99
4,2.55
7,3.54
12,4.44
3,1.74
3,1.83
4,2.37
4,2.37
4,2.37
4,3.72
3,2.19
6,4.08
10,4.8
12,6.6
4,2.82
1,1.11
4,2.73
5,4.08
5,3.0
3,2.19
5,1.89
4,2.46
17,10.08
0,0.0
5,2.61
5,3.27
5,2.55
4,2.55
1,1.11
0,0.0
5,3.18
4,2.79
7,3.6
3,1.74
3,1.83
0,0.0
4,2.1
4,2.91
4,2.46
6,3.6
7,3.18
7,3.72
8,4.44
8,4.8
3,2.1
3,3.0
3,2.82
4,4.08
4,1.8
8,4.53
11,5.43
5,3.18
5,3.99
4,2.91
6,2.88
11,6.24
7,5.43
7,4.53
6,3.18
7,4.53
2,1.83
5,2.55
