step,action
0,9
0,23
1,8
2,36
3,38
4,27
0,31
1,26
2,7
3,12
4,27
5,12
0,0
1,24
2,37
3,5
4,28
5,28
6,37
7,26
8,8
0,5
1,9
2,7
3,16
0,23
1,31
2,17
3,23
4,37
5,4
6,31
7,4
8,38
0,10
1,9
2,37
3,17
4,7
5,26
0,19
0,5
1,15
2,36
3,16
4,16
5,17
0,38
1,24
2,10
0,23
1,8
2,23
3,37
4,38
5,7
0,9
1,1
2,1
3,27
0,28
1,36
2,17
3,17
4,27
5,17
6,7
7,16
8,2
9,26
10,38
11,16
12,17
0,23
1,39
2,29
3,25
4,4
5,15
0,23
1,37
2,19
3,15
4,28
5,39
6,17
7,15
8,37
0,23
1,5
2,26
3,4
4,14
5,37
6,37
7,38
8,9
9,27
10,38
11,37
12,16
13,27
14,38
15,37
16,10
0,6
1,23
2,17
3,28
4,16
5,2
0,28
1,39
2,1
3,23
4,9
5,17
6,17
7,7
8,14
9,15
0,5
1,5
2,15
3,18
4,27
0,5
1,19
2,14
3,43
4,4
5,7
6,38
7,26
0,3
1,31
2,1
3,39
4,7
5,37
6,16
7,37
8,38
9,25
0,25
1,31
2,37
3,16
4,37
5,5
6,8
7,31
8,26
0,23
1,14
2,29
3,8
4,27
5,35
6,27
7,42
0,1
1,2
2,15
3,25
4,39
5,39
6,28
0,6
1,36
2,28
3,38
4,4
0,9
1,9
2,0
0,1
1,5
2,4
3,2
4,40
5,37
6,4
0,1
1,7
2,5
3,17
0,1
1,7
2,41
0,9
1,26
2,7
3,16
4,39
0,23
1,5
2,28
3,35
0,7
1,15
2,7
3,38
4,6
5,16
0,43
1,1
2,27
3,37
4,28
5,17
6,37
7,23
0,37
1,2
0,28
1,15
2,6
3,5
4,37
5,15
6,16
7,4
0,23
1,7
2,4
3,30
0,35
1,28
2,4
3,37
0,35
1,1
2,38
3,37
4,37
0,1
1,16
2,39
3,3
4,31
0,9
1,36
2,17
3,37
4,17
5,26
6,26
7,41
8,27
0,23
1,15
2,4
3,3
0,9
1,1
2,27
3,17
4,17
5,17
6,18
0,43
1,27
2,38
3,5
4,17
5,27
6,17
0,19
1,27
2,23
3,24
4,25
5,27
6,27
7,2
0,26
1,5
2,15
3,38
4,37
5,38
6,6
0,9
1,7
2,16
3,2
4,15
5,7
6,23
0,14
1,37
2,8
3,5
4,38
5,28
0,25
1,28
2,30
0,38
1,17
2,38
3,3
4,37
5,17
0,40
1,3
0,23
1,23
2,37
3,2
4,27
5,15
6,28
0,1
1,9
2,23
0,18
1,39
2,1
3,1
4,37
5,37
6,16
7,16
8,38
9,8
10,16
11,8
0,9
1,37
2,17
0,43
1,19
0,23
1,31
2,37
3,9
0,0
0,23
1,30
2,27
3,17
4,37
5,5
6,38
7,15
0,43
1,6
2,39
3,36
4,6
5,37
6,15
0,27
1,10
2,30
3,13
4,39
5,16
6,37
0,12
1,16
2,37
3,7
0,23
1,17
2,37
3,22
4,12
0,0
0,1
1,14
2,29
3,15
4,41
0,9
1,28
2,13
3,5
4,17
5,2
0,7
1,23
2,17
3,37
4,38
5,37
6,7
7,37
8,6
9,39
0,36
1,36
2,27
3,9
0,23
1,20
0,2
1,28
2,30
0,0
1,30
2,28
0,23
1,28
2,7
3,38
4,5
5,24
6,1
7,8
0,9
1,23
2,25
3,17
4,16
5,7
0,15
1,7
2,38
3,16
4,30
0,39
1,36
2,24
3,28
0,2
1,27
2,28
3,28
4,15
5,38
0,25
1,17
2,27
3,5
0,23
1,29
2,28
3,17
4,14
5,38
6,4
0,23
1,9
2,37
3,27
4,7
0,23
1,25
2,7
0,9
1,41
2,4
3,38
4,16
5,38
0,23
1,29
2,23
3,1
4,39
5,4
6,39
0,1
1,36
2,4
3,16
4,38
5,27
0,5
1,8
2,36
3,41
4,37
5,38
6,4
7,2
0,10
1,25
2,17
3,41
4,25
5,27
6,27
7,36
0,23
1,6
2,17
3,5
4,6
5,24
6,28
7,27
8,38
9,17
0,25
1,9
0,10
1,19
2,28
3,4
4,19
5,21
6,15
7,42
8,26
9,27
10,38
11,5
12,42
0,15
1,15
0,23
1,39
2,37
3,37
0,16
1,43
2,39
0,12
0,43
1,38
2,25
3,14
4,38
5,37
6,16
0,9
1,37
2,17
3,26
4,4
5,28
0,5
1,1
2,22
3,38
4,4
5,15
6,39
7,38
8,37
9,41
0,2
1,27
2,37
3,27
0,23
1,30
2,1
3,38
4,27
5,26
6,28
0,26
1,40
2,38
3,30
4,25
0,9
1,40
2,41
3,0
0,19
1,23
2,28
3,23
4,27
5,27
6,37
7,2
8,17
0,9
1,1
2,41
3,36
4,25
5,28
6,39
7,30
8,37
9,29
10,28
11,27
12,15
13,9
0,2
1,31
0,15
1,27
2,30
3,37
4,38
5,8
6,17
7,17
0,13
1,26
2,38
3,14
0,25
1,28
2,5
3,18
4,18
5,13
0,16
1,23
2,27
3,37
4,37
5,38
0,43
1,24
2,1
3,4
4,27
5,27
6,9
7,15
8,38
9,37
10,3
0,19
1,41
2,7
3,27
4,38
5,4
6,17
0,2
1,38
2,17
3,38
4,16
5,4
6,36
0,31
1,26
2,27
3,39
4,27
5,28
6,41
0,1
1,2
2,41
3,27
4,22
5,11
0,15
1,14
2,41
3,23
0,23
1,7
2,19
0,1
1,4
2,2
3,38
4,38
5,27
6,42
7,6
8,38
0,36
1,5
2,37
3,37
4,38
5,40
