animals,height
1,0.27
10,4.53
8,3.54
10,3.09
7,5.25
8,3.36
8,3.06
7,3.63
2,1.44
4,3.18
6,3.81
13,4.95
4,2.73
16,6.03
2,1.47
8,3.99
4,2.91
9,5.25
4,2.79
6,4.62
6,2.88
5,3.51
10,5.25
7,3.06
7,5.25
9,6.15
9,5.52
8,3.27
0,0.0
8,6.69
1,0.66
3,1.83
10,4.26
4,2.73
9,5.07
6,3.09
10,4.08
6,4.35
1,0.84
3,1.44
8,5.25
5,2.82
5,3.72
4,2.07
5,3.72
10,4.89
5,1.83
5,2.64
0,0.0
11,5.61
6,3.18
9,4.71
18,10.02
17,7.32
2,1.11
6,3.18
9,3.42
7,3.99
8,4.68
8,4.17
9,3.69
10,6.66
10,5.49
9,3.9
7,2.64
8,4.44
7,3.36
11,6.33
2,1.29
2,2.01
7,3.72
7,4.8
9,5.43
1,1.89
8,3.9
10,4.14
7,3.42
4,3.09
14,8.22
4,3.0
8,4.5
4,2.46
4,3.09
5,3.09
9,5.85
7,3.45
6,3.45
6,3.72
5,2.64
3,1.83
7,3.9
5,2.73
10,4.95
6,3.09
6,4.89
2,1.74
8,4.35
8,3.99
5,2.79
7,3.18
6,3.0
6,3.18
6,3.27
3,1.83
11,5.31
9,5.49
6,3.99
11,5.34
6,2.73
8,3.63
7,2.82
13,4.89
11,5.13
1,0.66
7,4.5
6,4.44
7,3.9
11,5.04
7,3.72
8,4.44
7,4.35
4,1.65
6,4.26
4,2.01
6,3.63
4,1.92
9,4.95
1,0.84
11,4.8
6,3.36
10,5.88
3,2.01
3,1.29
7,3.51
5,2.46
7,3.72
7,3.63
2,2.73
3,3.09
9,3.99
4,4.08
6,3.09
6,3.27
12,7.2
3,3.81
11,5.04
8,3.09
9,5.34
9,5.16
6,2.97
7,3.51
0,0.0
4,3.36
13,5.16
7,3.18
8,4.17
5,2.82
4,2.37
4,2.55
9,4.08
6,3.54
6,3.51
9,5.76
3,2.1
2,2.91
7,4.71
6,3.0
5,2.82
9,3.36
8,4.71
10,4.8
4,2.46
2,1.74
6,3.99
8,5.34
6,2.82
6,3.36
6,2.88
6,3.72
6,3.72
3,1.65
6,3.54
5,2.64
11,4.08
8,4.35
7,4.89
6,3.81
2,1.83
8,3.99
2,1.47
3,2.1
5,2.7
8,3.81
6,3.06
6,3.09
4,2.1
5,2.97
9,5.34
6,4.62
7,5.13
5,3.09
2,1.2
5,3.99
10,4.86
11,4.53
9,4.44
8,3.72
7,4.8
5,2.1
7,3.63
4,2.1
8,3.36
11,4.8
4,2.28
1,1.2
3,2.1
5,3.6
8,3.15
6,3.54
8,3.78
7,3.36
3,2.55
7,4.62
9,5.7
10,5.07
8,3.42
5,3.0
11,6.78
9,4.44
8,3.36
9,4.17
4,3.09
6,4.17
5,2.55
3,2.46
2,0.93
1,1.11
9,3.81
5,2.34
3,2.37
8,5.34
6,3.27
11,3.99
10,6.33
10,4.8
7,4.05
7,2.91
6,3.81
6,2.91
7,4.08
6,3.18
11,4.14
6,4.17
20,6.15
2,1.38
1,0.48
6,3.06
7,4.35
4,1.92
5,2.55
7,3.9
7,3.36
4,1.92
6,2.46
9,6.42
4,3.72
13,5.7
9,4.59
7,4.98
9,4.8
5,2.73
3,2.01
7,3.18
6,4.08
12,6.06
4,2.28
4,2.1
7,4.98
8,4.08
3,1.92
