animals,height
9,8.28
7,3.27
9,4.53
9,5.22
7,4.26
7,4.53
1,1.2
6,3.27
1,1.08
12,5.7
10,4.8
6,2.82
3,3.18
1,0.9
5,3.09
6,2.91
5,4.35
4,2.46
5,3.51
8,3.99
8,3.9
7,2.73
5,3.18
2,1.74
7,5.7
6,4.08
2,2.82
5,2.37
5,3.54
11,5.52
2,1.47
6,3.81
5,4.17
2,2.28
5,3.18
2,2.64
2,1.44
3,3.18
12,7.05
6,3.18
6,2.73
8,4.26
12,6.06
14,6.33
6,2.61
9,5.97
9,7.23
4,3.09
5,2.88
2,2.1
8,6.06
4,2.91
2,1.83
5,3.81
2,2.46
6,4.17
10,4.89
4,3.18
4,2.34
3,2.64
6,4.17
3,3.24
3,2.19
3,2.37
5,3.9
13,7.41
2,2.34
1,1.38
1,1.02
2,2.43
10,5.22
10,5.7
5,2.73
4,2.55
9,5.43
3,2.73
12,6.12
9,4.05
2,1.74
13,5.13
2,3.09
3,2.37
3,2.46
8,6.06
9,5.25
3,2.34
4,3.36
1,0.9
4,3.27
8,5.13
4,2.25
4,2.64
8,3.72
6,3.63
4,2.37
4,2.55
15,5.52
2,1.65
3,2.55
2,1.83
5,2.91
9,5.22
4,3.0
6,2.82
4,3.45
5,2.73
3,2.55
6,2.7
3,2.91
5,3.27
5,3.45
5,3.54
4,2.01
5,3.54
3,1.65
7,3.9
1,0.9
4,3.09
7,3.0
1,1.08
10,5.25
4,2.37
7,4.23
4,3.45
1,2.01
1,1.65
7,3.6
13,7.14
7,4.17
4,2.82
1,1.38
6,3.18
4,2.73
7,5.79
7,3.0
4,2.46
4,2.61
1,0.9
7,3.27
5,3.27
10,7.05
7,5.52
9,4.32
6,4.08
2,0.9
3,2.73
2,1.65
7,4.17
6,5.25
4,2.43
1,0.93
5,2.97
5,2.46
3,2.19
5,2.82
4,4.89
3,4.26
