animals,height
4,4.17
8,4.35
4,2.55
7,3.63
7,3.45
7,4.14
8,4.71
6,3.27
5,3.09
8,3.99
9,3.54
9,5.67
4,1.83
6,2.52
5,2.88
6,3.63
10,6.06
9,4.35
8,4.44
5,2.46
4,2.46
5,3.0
3,3.0
4,2.16
2,2.46
8,6.33
5,3.63
10,5.97
6,3.45
6,3.69
5,3.42
12,6.42
3,1.65
11,5.97
6,4.08
5,3.09
3,2.1
7,3.36
7,3.09
8,4.35
6,3.81
7,3.54
7,4.62
7,3.78
6,2.73
5,3.54
5,2.73
7,3.54
7,3.63
4,3.09
5,3.33
4,2.37
7,4.71
7,4.41
10,5.79
7,4.08
12,5.88
11,6.12
11,4.86
5,3.27
7,4.44
11,5.22
7,3.63
3,1.92
5,3.72
7,3.18
6,3.09
11,4.98
11,5.13
5,3.09
7,4.35
5,3.0
4,3.09
6,3.27
6,3.24
8,5.7
0,0.0
8,5.43
11,5.7
6,3.42
7,3.81
11,6.51
7,3.9
8,5.04
6,4.17
6,3.72
2,1.56
5,2.55
4,2.91
6,3.18
9,3.87
4,4.08
5,4.17
8,5.07
5,3.09
4,2.34
9,4.5
7,3.54
3,1.47
10,4.14
7,4.05
4,3.27
6,3.54
4,2.55
5,2.73
8,4.71
6,2.91
4,3.0
12,6.03
9,4.89
5,2.01
3,2.1
6,3.54
5,2.64
3,2.28
7,4.05
6,3.63
6,3.36
5,3.18
6,3.33
3,2.64
9,5.88
4,2.01
5,2.79
4,2.34
2,2.19
6,2.82
5,2.34
6,3.45
3,3.18
5,3.63
3,1.83
4,2.37
4,2.55
16,6.57
6,3.63
3,2.07
5,3.72
4,3.27
5,3.54
8,3.99
7,2.91
2,1.47
8,5.43
6,3.27
6,2.82
4,2.91
7,4.08
6,4.35
7,5.25
14,5.88
3,1.56
6,3.63
3,1.65
8,4.98
11,3.99
4,2.46
5,3.18
6,3.99
5,3.0
4,2.82
8,5.76
7,3.72
7,4.89
7,5.34
8,4.35
5,2.82
5,3.18
3,2.01
12,6.03
9,4.53
6,3.09
4,1.92
8,3.72
4,3.72
8,4.8
2,2.1
6,4.53
4,2.28
5,3.99
11,5.67
2,2.73
6,3.0
5,2.43
3,3.36
4,2.25
9,3.99
10,5.25
4,2.97
5,2.64
3,1.65
6,3.9
5,4.44
12,5.16
4,2.46
7,3.18
4,4.26
3,2.55
1,2.01
5,3.15
3,1.53
8,5.16
11,5.13
9,7.02
4,3.27
1,1.29
4,2.28
5,2.01
5,4.17
4,2.43
8,5.16
7,4.32
6,3.63
3,3.0
5,2.64
7,3.78
6,3.45
3,1.92
3,1.38
5,3.18
