animals,height
2,1.92
4,2.52
5,2.88
8,4.17
3,2.28
8,4.53
5,2.91
0,0.0
5,3.54
2,1.2
5,3.9
3,2.73
12,7.68
5,3.27
8,3.96
16,7.65
5,3.72
9,3.15
4,2.7
7,3.99
9,4.26
8,3.45
7,2.88
6,3.54
4,2.73
2,2.1
6,3.45
3,2.1
2,1.29
4,3.45
3,1.47
5,4.17
7,3.63
1,1.2
7,4.17
3,1.56
3,2.19
4,2.97
4,1.74
8,3.27
3,1.74
6,3.0
6,3.9
7,3.18
6,5.34
6,3.09
5,3.81
2,1.38
5,3.0
1,1.11
6,3.42
2,1.11
11,4.62
2,1.65
1,1.11
3,1.2
0,0.0
7,3.45
6,2.1
6,3.36
3,3.09
4,2.46
0,0.0
4,1.83
5,3.33
9,5.07
3,1.29
1,1.11
2,1.29
2,1.98
7,3.45
5,3.0
4,3.54
3,2.82
5,4.44
3,2.46
6,3.06
4,2.64
2,1.65
5,2.55
6,3.09
5,3.24
7,3.78
7,4.98
9,6.51
1,1.29
12,5.07
1,2.01
3,2.01
2,1.74
0,0.0
6,3.72
5,2.91
9,3.72
3,2.82
6,3.15
4,4.17
3,3.54
8,4.05
13,6.39
1,0.93
7,4.62
3,2.73
5,2.01
5,3.42
10,5.61
6,3.24
6,3.45
6,3.54
5,3.27
3,1.11
2,1.29
8,4.68
5,3.9
11,5.49
8,3.36
6,3.72
2,1.11
1,1.56
7,3.63
8,5.52
8,3.78
4,2.16
12,4.59
7,3.9
2,2.01
3,2.46
2,1.29
3,1.74
4,2.55
4,2.91
4,1.74
2,1.29
8,3.99
6,2.88
10,3.87
6,3.27
3,1.71
4,2.28
1,1.29
4,3.15
11,6.06
9,4.98
7,4.62
2,1.11
3,2.28
3,1.65
7,2.34
7,3.9
8,5.7
5,3.42
4,2.91
3,2.19
3,2.73
2,1.83
7,3.33
11,5.85
5,2.37
5,3.0
3,2.46
7,3.45
6,3.72
7,3.45
5,2.73
4,2.55
7,4.26
0,0.0
3,2.1
6,4.89
7,3.42
3,2.73
1,1.92
6,2.82
6,2.43
1,0.84
2,1.56
5,3.18
3,1.74
4,3.36
3,3.33
2,2.19
4,2.52
5,3.36
3,2.1
2,1.92
2,1.74
9,3.6
7,3.99
6,3.99
4,3.45
10,5.16
10,5.79
13,4.32
3,1.38
4,2.37
5,2.46
4,3.09
4,1.74
8,4.08
2,1.56
7,4.17
4,2.19
1,1.02
2,1.29
4,3.45
5,3.6
5,2.37
6,3.72
1,1.29
7,3.9
5,3.45
3,1.74
7,3.81
2,1.47
3,2.52
6,2.91
9,3.69
4,1.83
2,1.38
10,3.99
3,1.65
6,5.34
8,4.26
5,4.41
9,3.87
9,3.72
6,3.27
2,1.56
7,3.81
8,3.42
11,4.5
7,2.7
3,3.81
4,2.19
3,1.35
3,2.01
7,3.36
7,3.63
5,2.91
2,1.65
5,2.37
5,3.78
5,2.73
2,1.29
6,4.14
5,2.1
1,1.92
3,2.46
3,1.38
4,2.79
7,3.33
7,4.62
2,1.71
2,1.29
4,2.82
6,2.97
9,4.71
7,3.99
5,3.09
6,3.42
3,2.37
4,2.19
3,2.61
5,2.91
3,2.07
2,1.11
3,1.56
9,4.17
5,3.09
3,1.65
6,3.54
7,3.81
4,2.28
4,2.37
1,1.02
3,1.65
5,2.64
3,2.97
3,2.19
1,1.92
8,3.45
4,2.37
16,7.83
2,1.11
7,3.45
3,2.82
6,3.81
1,1.56
3,2.25
7,3.72
7,5.25
3,2.28
2,1.74
3,2.34
6,3.0
5,3.09
4,2.43
5,3.54
6,3.36
3,2.01
4,3.51
5,2.16
6,3.45
1,2.01
3,2.28
5,3.27
2,2.19
7,4.32
4,1.98
5,3.27
4,2.07
6,3.72
2,1.2
9,4.77
4,2.97
6,2.7
6,3.18
5,3.24
6,3.54
8,5.04
5,2.55
17,5.88
5,3.0
3,3.27
3,1.74
5,2.82
5,2.82
5,3.0
11,6.33
3,1.92
0,0.0
5,3.18
4,2.73
4,2.37
9,3.33
2,1.44
4,2.1
8,4.53
8,4.41
2,1.38
5,2.79
4,2.91
3,1.29
6,3.0
7,3.18
3,1.38
7,3.81
5,3.45
2,1.17
5,3.27
10,5.31
4,3.09
4,1.74
3,2.82
8,5.67
7,4.53
5,2.91
7,4.53
5,2.37
6,3.45
13,5.79
7,4.35
3,1.74
5,2.19
7,3.36
3,2.19
5,3.18
5,3.99
0,0.0
2,1.02
3,1.74
6,4.62
6,2.97
5,4.17
7,4.62
1,1.11
5,2.16
4,2.34
4,2.37
4,3.09
4,2.64
5,3.9
4,4.8
3,2.46
5,2.64
4,2.73
