step,action
1,35
2,35
3,35
4,35
5,35
6,25
7,16
0,32
1,35
2,35
0,35
0,35
1,35
2,35
3,35
4,29
0,35
1,35
2,35
3,21
4,29
5,29
0,35
1,29
2,35
0,35
0,35
0,35
0,35
1,35
0,35
1,35
2,35
3,35
0,35
1,35
0,35
1,14
2,35
3,35
4,31
5,29
6,25
7,25
8,29
9,29
0,35
1,35
2,39
3,35
4,29
5,35
0,35
0,29
1,35
2,35
3,25
4,35
5,25
6,29
7,29
8,29
0,29
1,35
2,29
3,29
0,29
1,35
2,35
0,29
1,35
2,35
3,26
4,35
5,29
6,29
7,30
0,29
1,35
0,29
1,35
2,35
0,29
1,35
2,35
0,25
1,35
2,29
3,29
0,35
1,35
2,35
3,35
0,29
1,35
0,28
1,35
0,29
1,35
2,35
3,35
4,29
5,29
6,29
7,29
8,29
9,29
0,29
1,35
2,35
3,35
4,25
5,29
6,29
7,29
8,29
9,29
10,29
11,29
12,29
13,29
0,29
1,28
2,35
0,29
1,28
2,35
3,35
4,35
5,29
0,29
1,28
2,35
3,35
0,28
1,35
2,35
3,29
4,25
5,29
6,29
0,29
1,28
2,35
3,35
0,28
1,35
2,35
3,29
4,29
5,29
6,29
7,29
0,29
1,28
2,35
3,35
4,29
0,38
1,33
0,28
1,29
2,35
3,29
0,28
1,35
2,29
3,29
4,29
5,29
6,29
7,29
0,28
1,29
2,35
3,35
0,28
1,29
2,28
3,35
4,29
5,0
0,28
1,28
2,35
3,35
0,28
1,28
2,29
3,29
0,28
1,29
2,28
3,35
4,29
5,29
6,29
7,29
8,29
9,29
10,29
11,29
0,29
1,28
2,35
3,26
4,29
5,29
6,29
7,29
8,29
0,29
1,35
0,29
1,35
2,35
3,29
4,29
5,29
6,29
7,29
8,29
9,29
0,28
1,35
0,29
1,28
2,35
3,29
4,29
5,29
6,29
7,29
8,29
0,28
1,28
2,35
3,35
0,28
1,28
2,29
0,28
1,29
2,42
3,16
4,35
5,35
6,29
7,29
8,29
9,29
10,29
11,29
12,29
13,29
0,0
0,28
1,28
2,29
3,29
0,28
1,29
2,35
3,35
0,28
1,29
2,29
3,29
4,29
5,29
0,29
1,35
2,29
3,29
0,3
1,29
2,35
3,29
0,29
1,35
2,35
0,29
1,35
2,35
3,35
4,29
5,29
6,29
7,29
8,29
0,29
1,35
2,29
3,29
4,29
5,29
6,29
0,29
0,29
1,29
2,35
0,29
1,35
2,35
0,29
1,35
0,29
1,13
2,29
0,29
1,29
2,35
0,29
1,29
2,29
3,29
4,29
5,29
6,29
0,29
1,35
2,29
3,35
0,29
1,29
