animals,height
7,3.63
7,2.82
5,2.43
3,2.73
2,1.47
6,2.91
9,5.61
1,0.84
3,2.73
1,0.84
6,3.99
12,11.64
7,6.06
8,5.49
4,2.82
8,4.17
7,3.09
7,4.08
7,5.22
11,5.94
8,6.42
6,3.27
12,5.43
6,3.54
8,5.16
7,4.26
6,3.9
3,2.46
2,3.0
8,4.89
5,2.55
3,2.28
5,4.71
8,4.08
4,2.82
11,7.5
7,3.6
7,3.63
4,3.54
6,4.08
14,7.86
5,3.0
8,6.69
2,1.2
10,6.84
8,6.06
1,0.57
5,2.1
2,1.29
4,2.28
9,5.79
1,2.01
7,3.72
5,3.63
3,2.1
4,3.36
3,1.89
7,4.71
10,4.23
11,6.96
5,4.14
9,6.06
7,3.81
4,2.82
6,3.72
7,5.67
5,3.36
1,0.9
3,2.19
6,5.34
7,4.89
3,2.55
1,1.65
4,3.09
7,5.25
11,7.23
11,6.33
5,4.89
10,5.7
5,3.18
7,3.24
7,3.18
5,4.8
4,2.46
6,4.41
1,1.2
7,3.45
8,3.99
4,4.17
5,2.37
6,3.0
1,1.38
4,2.73
8,3.72
1,1.29
2,1.56
9,4.35
3,2.37
9,3.72
5,2.1
8,3.54
4,2.28
6,3.36
5,3.87
8,4.23
4,2.91
6,2.19
2,1.47
8,4.17
7,4.08
6,3.72
6,3.72
9,5.22
2,2.82
5,3.6
8,3.9
1,2.46
13,8.22
3,2.88
11,6.42
4,3.54
5,3.18
1,1.2
1,1.38
8,5.31
14,6.21
6,4.17
8,6.06
7,3.81
6,3.99
14,7.5
4,2.55
1,1.11
7,3.45
10,5.7
7,3.63
10,5.25
10,5.34
4,2.07
9,4.35
3,2.1
7,4.08
9,4.98
8,3.09
9,5.52
4,2.91
5,2.97
11,5.34
7,3.42
5,2.82
10,6.78
2,2.55
8,6.93
6,3.63
6,3.27
9,4.86
3,2.46
8,5.34
8,6.24
5,2.91
10,6.03
7,3.63
6,3.9
2,1.92
7,4.8
10,7.95
4,2.73
5,3.24
2,1.8
10,3.6
13,7.47
8,6.06
14,9.12
5,3.27
6,4.53
7,3.81
3,2.28
9,4.89
10,5.88
3,2.34
5,3.0
5,3.18
2,1.83
1,0.84
6,3.72
4,2.01
7,4.08
9,3.36
6,4.89
4,2.19
10,7.41
6,4.26
5,3.0
7,3.36
7,3.81
12,5.94
7,3.45
6,3.33
1,0.66
3,2.07
4,2.37
5,2.82
7,4.53
9,5.7
5,3.78
1,1.56
5,2.55
4,2.43
9,4.17
9,5.79
8,3.54
4,2.91
6,3.36
8,4.8
9,4.35
4,2.64
7,4.17
6,3.54
9,4.32
5,2.79
5,2.88
3,2.61
6,3.81
5,4.26
6,3.09
9,5.52
3,2.46
6,2.7
5,3.06
6,3.81
3,2.19
4,3.18
6,3.09
13,6.87
9,4.41
5,3.18
5,3.27
9,4.14
6,3.27
4,2.64
10,5.43
10,4.26
3,2.37
10,6.3
8,4.86
7,4.17
5,3.18
4,3.18
1,2.46
3,2.28
6,3.9
6,3.54
12,9.09
6,3.81
9,4.62
3,2.37
5,2.91
9,8.1
8,3.24
11,6.03
3,2.73
3,2.73
9,4.08
4,2.82
9,5.52
8,3.42
2,1.47
4,2.91
4,3.45
8,5.7
10,7.05
3,2.37
6,2.73
5,3.45
2,2.46
4,2.64
10,5.79
3,2.1
12,5.49
8,4.98
9,5.88
4,3.0
5,3.09
7,3.81
5,3.0
9,4.71
5,2.91
5,3.36
6,3.45
2,3.0
11,6.3
11,8.31
7,4.95
7,4.53
7,4.35
3,2.46
5,3.0
4,2.79
6,2.73
4,3.45
4,2.82
10,3.6
12,7.47
4,3.09
4,2.91
4,3.0
1,0.9
2,2.46
3,1.74
11,6.03
8,3.45
9,3.63
4,2.64
5,2.73
4,2.25
6,2.91
1,1.2
3,2.55
6,3.0
7,3.63
12,7.47
4,2.91
6,3.99
5,4.26
1,0.9
5,2.73
7,3.72
5,2.91
11,4.95
9,5.22
7,3.9
3,2.01
7,4.35
9,3.51
9,5.31
6,4.8
1,1.65
5,3.18
10,6.42
1,0.9
3,1.92
6,3.09
13,5.4
5,3.63
8,6.06
18,10.8
2,1.8
2,1.74
6,3.63
1,0.57
5,3.27
4,2.73
6,3.63
5,3.9
4,2.73
8,3.54
12,6.15
4,2.79
4,2.91
2,2.19
9,5.79
2,2.91
1,1.2
5,3.45
6,3.09
3,1.53
1,1.2
5,3.27
5,3.06
1,2.46
2,1.56
3,2.28
1,1.38
4,2.28
1,1.11
4,3.36
3,2.55
5,4.23
4,2.55
7,4.32
6,5.34
4,2.55
5,3.72
3,3.33
7,3.9
11,4.53
3,2.28
7,4.44
8,5.25
10,5.16
5,3.99
4,2.19
8,4.8
6,3.9
10,6.03
5,2.91
3,2.55
8,5.16
5,2.82
5,2.46
4,1.92
4,2.82
13,5.7
5,3.45
3,3.36
6,4.17
5,2.19
7,4.71
7,4.05
8,5.88
1,0.9
3,2.91
4,2.46
2,1.65
14,6.48
8,5.07
13,5.79
6,4.62
5,3.78
5,4.26
6,3.18
2,1.2
5,2.91
4,3.18
11,6.51
10,5.97
3,2.61
2,1.47
10,5.7
7,3.63
4,3.27
5,3.72
2,1.29
1,1.38
2,2.64
5,3.9
6,3.72
3,2.25
10,6.06
2,2.19
4,4.89
11,6.12
7,5.61
4,2.37
8,4.26
1,1.2
