animals,height
3,2.37
10,4.35
7,4.77
5,3.36
6,3.06
4,2.64
5,2.82
6,3.63
12,5.49
5,2.64
9,4.8
4,2.46
7,3.54
3,1.47
12,5.52
7,5.34
5,2.28
1,1.29
6,3.45
9,4.68
4,3.0
8,3.42
3,1.74
7,2.7
4,2.46
6,3.54
4,2.43
5,2.91
4,3.72
7,3.54
11,4.44
9,3.69
5,4.71
6,3.42
8,3.06
3,1.74
3,2.16
4,2.91
6,3.0
5,3.18
7,3.06
2,1.2
7,3.9
7,3.18
1,1.29
7,3.36
6,4.26
7,3.24
3,2.46
5,2.34
2,1.29
4,3.63
8,3.63
2,1.38
5,2.97
9,4.71
4,2.19
3,1.92
17,7.2
8,3.45
15,5.79
7,3.99
7,4.26
5,2.64
3,2.91
3,2.64
5,3.27
7,4.05
4,2.88
3,2.46
5,3.63
0,0.0
4,2.97
5,3.27
8,4.32
11,4.86
4,2.19
6,2.52
8,3.51
3,1.47
8,4.53
9,4.17
2,2.46
7,3.63
12,6.6
3,1.56
8,5.07
5,2.64
5,2.7
3,1.71
6,3.54
9,4.95
14,6.84
6,3.18
12,5.97
8,3.24
6,2.19
4,2.25
6,3.24
5,3.09
8,4.5
6,3.06
3,3.06
1,1.29
4,2.1
5,4.08
5,2.28
4,2.73
1,1.11
1,1.2
7,3.45
4,3.09
3,1.71
7,2.37
5,3.45
3,2.01
6,3.63
11,3.6
7,2.82
3,1.47
8,4.17
3,2.28
8,3.69
5,2.97
11,5.58
4,2.16
4,2.64
7,4.8
6,4.26
9,3.99
8,3.96
8,4.08
5,3.0
7,3.45
6,3.63
11,6.3
7,3.45
10,3.87
6,4.35
7,3.81
3,2.46
6,4.32
7,3.36
6,2.61
8,4.17
5,3.0
10,5.52
2,1.2
9,4.59
2,1.38
4,1.29
5,2.82
0,0.0
4,2.37
6,3.9
4,2.19
8,5.07
6,2.97
6,3.09
5,2.97
4,2.55
9,4.05
12,6.12
9,4.89
3,2.25
3,2.01
8,3.87
8,3.72
3,3.81
2,1.74
6,4.26
10,4.62
18,8.1
4,2.91
2,1.56
9,3.72
9,4.32
3,1.74
5,3.09
4,1.92
11,4.68
15,5.88
4,2.19
9,4.62
7,4.08
6,3.36
8,3.81
4,2.55
6,2.7
12,4.5
8,4.35
6,3.09
5,4.8
8,5.31
12,6.42
6,3.9
11,4.98
13,6.03
13,6.06
5,3.9
8,3.81
2,1.2
6,3.72
3,2.19
4,2.46
4,3.18
6,3.81
6,3.45
4,3.54
12,3.78
8,4.95
7,3.9
6,3.72
4,2.79
2,2.1
7,2.16
7,4.05
9,3.63
3,1.56
4,2.64
7,4.17
4,1.92
6,2.73
6,4.35
6,5.25
4,2.64
16,7.2
4,2.55
5,2.1
3,2.19
4,2.25
4,1.92
10,4.59
3,1.74
5,2.46
7,4.32
8,3.63
6,3.0
4,1.98
8,6.57
13,6.6
1,1.29
3,1.65
8,3.72
7,3.54
2,1.38
8,3.36
8,5.07
11,5.58
8,3.42
11,5.31
7,3.24
2,1.74
7,3.81
5,2.28
5,3.09
5,2.28
12,4.71
7,4.05
3,1.65
4,3.09
2,1.38
4,2.46
1,1.08
4,2.82
5,2.82
4,2.25
8,4.17
10,4.23
3,1.83
10,5.25
6,3.81
4,2.01
1,2.01
3,2.43
7,4.71
5,2.37
7,3.6
8,3.96
3,2.64
8,5.43
5,2.37
3,2.64
2,2.19
8,4.44
18,7.92
3,2.55
5,3.27
3,1.83
6,3.09
10,5.04
7,3.72
4,3.0
3,2.1
5,3.0
8,4.08
12,7.23
9,4.17
8,4.23
2,1.11
11,3.96
10,4.05
7,4.32
7,3.06
6,3.18
7,3.09
5,2.64
1,2.19
10,3.96
9,4.8
4,2.73
12,4.59
4,3.99
7,3.6
6,2.64
8,3.33
9,3.36
10,4.68
7,3.9
3,2.28
5,2.55
5,3.81
6,2.79
6,4.08
1,1.2
8,3.78
4,3.09
8,3.9
9,4.71
7,2.82
5,3.0
5,3.0
1,0.93
9,4.98
7,3.51
6,2.73
7,4.44
7,3.45
5,2.37
7,3.78
10,4.17
2,1.11
8,3.36
5,3.54
9,5.4
5,2.82
3,1.47
1,1.11
5,2.73
15,6.6
6,3.24
12,4.95
8,6.66
6,3.6
11,5.25
14,7.32
6,3.27
6,2.55
3,1.92
13,4.5
6,3.06
5,3.45
12,4.44
6,3.33
5,2.91
5,3.09
3,2.01
7,3.87
3,1.92
5,2.55
5,3.63
5,4.08
11,4.98
6,3.63
2,1.92
1,1.38
11,5.13
3,1.47
10,4.86
3,2.55
12,6.39
8,3.09
3,2.73
8,4.17
13,7.5
9,4.62
3,1.74
3,2.01
5,3.45
9,5.7
6,3.09
7,3.99
10,5.58
3,1.62
7,4.98
6,3.54
3,1.29
10,5.31
3,2.01
10,4.89
5,2.64
4,3.27
4,2.19
9,5.88
7,2.73
8,5.79
6,3.9
8,3.27
4,3.45
6,4.44
6,3.9
8,2.88
6,3.09
4,2.73
6,3.96
15,8.58
12,5.85
6,3.6
6,3.36
4,2.28
11,5.88
8,5.34
3,2.37
2,1.65
5,3.09
3,1.74
0,0.0
6,3.81
1,1.29
3,2.07
3,2.1
4,2.73
4,3.0
6,3.81
10,4.86
5,2.34
6,2.61
7,2.82
1,1.2
6,3.63
8,3.99
6,2.73
7,3.9
7,3.81
6,3.06
10,4.8
7,3.72
2,2.73
5,2.88
3,2.1
9,4.8
1,1.2
1,0.84
5,2.28
7,3.99
8,3.99
7,3.63
12,5.61
3,2.91
4,2.37
8,3.99
3,2.73
13,5.43
12,5.22
8,4.32
7,3.54
3,2.37
6,3.09
5,2.91
3,2.01
7,3.63
3,2.1
4,2.1
3,1.44
8,3.69
9,3.54
2,1.65
8,4.41
1,1.11
5,2.7
1,1.2
6,3.78
8,4.89
6,4.17
1,0.84
7,3.24
4,2.73
6,4.08
7,3.96
7,3.54
9,5.4
11,4.77
3,1.83
4,2.79
4,2.73
6,3.54
4,2.01
9,5.16
8,4.35
5,2.82
7,3.42
7,3.0
2,1.29
8,4.35
5,3.63
6,3.72
5,3.0
9,4.32
7,4.35
1,1.38
6,4.35
2,1.2
0,0.0
5,2.73
1,0.84
9,5.25
8,3.6
5,2.91
7,3.63
5,2.37
6,3.36
7,3.99
1,0.84
8,4.17
6,2.7
10,4.62
5,2.55
3,2.28
2,1.89
1,1.29
8,5.07
5,3.63
8,6.51
6,3.42
11,5.31
3,1.38
7,4.17
3,2.82
6,2.79
8,4.53
9,5.16
5,3.09
2,2.64
5,2.46
6,2.82
7,4.98
6,4.35
12,6.12
4,2.34
4,1.74
10,4.41
6,3.45
7,3.36
5,2.88
0,0.0
4,2.91
9,7.02
9,4.32
8,4.89
4,2.73
6,3.63
7,4.44
5,2.64
10,6.96
8,3.93
6,4.17
10,4.32
7,3.81
7,3.72
8,3.54
5,3.27
11,6.48
2,1.11
7,3.96
16,7.95
10,6.6
8,3.63
6,2.79
6,3.42
10,4.08
9,5.34
6,3.42
3,1.65
5,2.64
10,5.94
4,2.46
11,5.07
4,2.52
9,4.8
6,2.52
7,3.87
7,6.06
2,2.01
7,3.87
9,4.95
6,3.54
4,2.19
6,4.26
8,3.81
4,2.19
4,2.64
5,2.91
3,1.47
11,5.25
6,4.71
6,3.45
4,2.55
6,3.87
8,4.59
9,4.17
10,5.25
9,4.17
2,1.2
9,4.71
6,3.09
6,3.45
1,0.93
13,6.12
6,3.9
7,3.45
4,3.36
4,3.0
3,3.9
1,1.2
7,3.36
8,3.36
6,4.08
6,3.36
10,4.53
3,1.83
3,1.65
7,3.9
2,1.98
6,2.34
2,1.56
4,1.83
7,3.99
9,6.24
6,4.44
3,2.55
5,3.27
5,3.9
4,3.0
7,4.14
9,4.23
6,3.9
5,2.91
8,3.0
7,3.6
6,3.81
9,3.78
11,4.95
6,3.72
5,2.73
4,2.1
3,3.45
4,2.91
11,4.98
5,3.72
5,2.82
6,2.46
3,1.74
4,2.64
6,3.09
10,5.4
4,2.82
4,2.43
8,4.08
4,2.1
9,4.68
12,5.61
9,4.5
9,6.51
5,4.44
3,2.1
3,2.01
4,2.79
4,2.79
2,2.55
1,1.2
10,5.16
4,1.83
5,3.45
9,4.08
2,1.11
7,3.54
6,2.64
5,2.73
4,3.63
6,3.63
6,3.45
3,2.19
1,1.89
2,1.29
5,1.89
11,5.7
8,3.36
5,2.82
6,2.52
3,2.73
5,2.82
11,4.77
2,1.11
5,2.82
4,3.27
6,3.99
3,2.01
8,5.7
11,4.77
6,4.77
4,2.25
8,3.6
3,2.1
8,5.25
10,3.81
5,2.82
7,4.14
3,2.01
4,2.01
3,3.18
7,4.44
9,4.71
2,1.56
1,1.2
9,3.81
5,4.08
6,3.54
7,3.33
4,2.55
9,5.88
4,3.36
6,4.17
4,2.19
4,2.73
6,2.28
11,6.51
6,3.36
12,4.86
5,3.54
9,5.07
1,0.84
6,3.81
9,4.68
8,3.81
3,2.28
8,4.05
5,2.55
5,3.18
8,4.41
1,1.74
1,1.11
4,3.54
10,4.08
3,2.19
4,1.53
6,3.45
6,3.0
6,3.45
7,3.72
3,2.01
7,4.8
6,2.7
5,3.36
3,2.64
6,3.72
6,3.36
6,3.18
13,7.47
5,4.17
8,3.63
1,0.84
6,4.17
15,6.15
7,3.63
11,5.34
5,2.37
6,3.42
6,2.91
3,3.36
3,2.19
5,3.36
5,2.91
5,3.09
5,2.64
7,5.07
9,6.06
6,3.45
5,2.43
10,6.15
5,2.1
9,4.35
6,3.54
4,2.25
4,4.8
5,3.27
6,3.36
5,2.91
13,7.56
8,2.61
3,3.0
8,3.99
1,1.11
1,0.66
4,2.19
5,2.46
6,3.09
13,3.96
3,3.36
3,1.62
5,3.36
5,1.92
2,1.74
10,6.15
5,3.72
8,5.52
7,4.35
10,6.33
4,2.01
7,4.71
3,2.19
18,7.59
7,3.63
4,1.89
4,2.55
6,3.18
9,3.99
10,4.44
8,3.45
1,1.02
11,4.71
7,3.9
8,4.08
7,4.35
6,3.54
10,4.08
7,4.89
2,1.2
4,2.97
1,1.2
3,1.29
4,2.73
9,4.35
5,2.91
4,2.28
8,4.62
5,2.88
9,3.87
3,2.19
10,3.72
2,1.29
4,3.72
5,2.73
5,3.27
5,2.37
6,2.91
8,4.35
4,2.82
8,5.58
9,4.71
11,4.98
8,5.07
7,4.26
13,5.49
9,5.61
5,3.09
5,2.73
5,2.28
4,2.1
6,5.16
7,3.63
8,3.09
4,2.25
9,4.53
3,2.01
9,4.17
6,3.33
5,2.73
6,3.27
8,3.9
14,4.98
8,4.26
5,3.18
6,4.62
5,3.09
3,2.19
5,3.9
5,3.18
6,2.46
6,3.24
6,3.81
4,2.43
14,7.02
10,4.89
3,1.56
4,2.19
5,3.45
19,7.47
5,2.97
6,4.5
7,3.45
10,5.16
7,3.72
8,3.63
1,1.11
4,2.19
7,3.15
3,1.83
5,4.62
9,3.78
8,3.45
2,1.2
6,3.27
3,2.43
5,3.63
5,2.91
6,2.97
6,2.46
7,3.54
7,4.08
6,2.88
10,4.26
1,0.66
9,3.81
5,2.91
0,0.0
3,1.92
7,3.87
9,3.99
6,3.18
2,2.91
7,4.44
7,3.33
6,3.09
5,3.45
4,1.83
