step,action
5,12
0,32
1,9
2,23
0,23
1,39
2,19
3,39
4,31
0,8
1,6
2,1
3,39
4,39
5,15
6,17
0,23
1,38
2,30
0,23
1,17
2,39
3,35
4,9
0,40
1,10
2,30
3,14
4,36
5,9
0,9
1,19
2,9
3,39
0,5
1,12
2,4
3,17
4,41
5,39
6,15
7,39
8,18
9,5
10,29
11,14
0,31
1,1
2,9
3,38
4,39
5,4
6,2
7,39
8,20
0,4
1,41
2,4
0,43
1,36
2,39
3,24
4,25
5,36
6,16
7,39
0,14
1,15
2,3
0,5
1,9
2,16
3,9
4,9
5,3
0,15
1,17
2,30
3,26
4,16
5,4
6,28
7,39
0,30
1,39
2,14
3,41
4,3
5,36
0,9
1,24
2,38
3,24
4,15
5,39
6,25
7,17
8,15
9,24
10,38
11,16
12,37
0,5
1,4
0,15
1,39
2,38
3,5
4,2
0,8
1,9
0,23
1,18
2,7
3,39
4,15
5,13
0,23
1,15
2,2
3,4
4,15
5,29
6,29
0,31
1,29
2,38
3,5
4,4
5,30
6,38
7,17
0,9
1,31
2,31
3,18
4,30
5,17
6,38
7,17
8,25
0,3
1,18
2,17
3,14
4,39
0,9
1,39
2,39
3,39
4,38
5,37
0,39
1,27
2,30
0,23
1,7
2,39
3,5
4,39
5,38
6,5
7,15
8,17
0,6
1,9
2,38
3,6
4,39
0,12
1,24
2,10
3,31
4,39
5,17
6,4
7,12
8,27
9,36
10,37
11,27
0,23
1,23
0,15
1,24
0,1
1,29
2,23
3,5
4,17
5,27
6,27
7,13
0,23
1,14
2,5
3,2
4,31
5,24
6,9
0,10
0,13
0,38
1,5
2,38
3,39
4,38
5,18
6,24
7,36
0,24
1,4
2,39
3,29
4,4
5,24
6,5
7,9
0,27
1,15
2,19
3,39
4,40
0,18
1,27
2,17
3,29
0,23
1,25
2,40
3,9
0,15
1,23
2,4
3,9
0,9
1,15
2,9
3,38
4,9
5,27
6,15
7,28
8,4
9,43
0,27
1,9
2,24
3,5
4,28
0,12
1,27
2,17
3,1
4,39
5,40
0,15
1,29
2,31
3,41
4,15
0,39
1,39
0,24
1,2
2,9
3,5
4,39
5,27
6,36
7,7
0,17
1,12
2,36
3,23
0,9
1,38
2,4
3,4
4,29
5,39
0,9
1,5
2,39
0,12
0,24
1,30
2,27
3,39
4,41
5,39
6,27
0,5
1,27
2,27
3,2
0,2
1,30
2,40
3,17
4,3
5,4
6,30
0,1
1,27
2,9
3,38
0,8
1,24
2,25
3,28
4,40
0,16
1,15
2,24
0,23
1,17
2,31
0,43
1,29
2,15
3,23
4,5
5,38
0,14
1,29
0,1
1,12
0,36
1,12
2,29
3,28
4,29
0,17
1,14
2,38
0,6
1,14
2,17
3,36
0,31
1,27
2,27
3,17
4,12
0,12
0,5
1,9
2,1
3,4
4,25
5,39
0,15
1,17
2,27
3,28
4,4
0,29
1,19
0,15
1,38
2,39
0,41
1,17
2,27
3,23
4,17
5,4
