animals,height
2,1.38
3,3.09
7,4.17
4,2.19
6,3.06
2,1.74
6,2.73
2,2.37
1,2.19
7,4.05
10,5.49
3,2.19
1,1.65
8,3.69
6,3.78
1,1.29
5,3.33
6,3.18
2,1.92
2,1.38
2,2.37
7,3.72
4,3.81
6,4.53
2,2.37
0,0.0
5,4.26
1,1.11
4,3.27
2,1.38
2,1.65
2,1.38
6,3.72
4,2.07
1,1.11
10,4.35
3,2.28
3,1.92
4,2.01
3,2.37
3,1.65
2,1.29
5,3.99
3,1.92
2,1.83
2,1.74
9,5.52
5,2.37
3,3.45
2,1.38
7,4.62
1,1.2
1,1.65
5,3.72
1,1.2
2,1.74
2,1.92
2,1.92
1,1.2
5,2.91
9,4.5
3,2.64
2,2.37
5,4.35
3,2.82
3,2.1
4,3.54
8,5.25
2,1.29
7,4.89
3,3.45
3,1.47
6,3.0
2,1.92
7,3.0
2,1.65
1,0.93
1,2.19
2,2.01
3,1.92
3,1.65
2,1.11
2,1.38
1,1.74
6,3.27
6,4.26
5,3.18
4,3.09
5,3.99
3,2.19
2,1.92
2,1.83
5,4.71
2,2.28
8,5.25
4,4.26
8,4.05
3,3.27
3,2.01
1,1.92
4,3.0
7,4.68
4,2.28
6,4.41
2,1.29
5,3.36
3,2.82
2,2.19
9,4.89
2,2.01
9,4.77
4,3.0
3,3.36
2,1.83
3,1.92
3,2.19
2,2.01
1,1.11
4,2.55
6,4.26
5,3.63
7,6.24
5,2.79
2,1.74
4,4.71
3,2.28
3,2.19
1,1.2
6,5.25
6,4.17
1,1.2
6,4.44
3,2.28
8,4.41
4,3.81
3,2.64
5,5.43
3,2.55
1,1.29
6,3.63
4,2.19
3,3.36
4,3.54
6,4.98
4,2.64
2,1.56
4,2.01
4,2.91
1,0.93
2,2.37
3,2.28
11,7.32
3,3.18
3,2.55
2,2.28
6,4.71
1,1.2
1,1.11
13,6.24
