animals,height
6,4.89
8,3.9
9,6.78
5,2.19
9,6.51
13,6.96
8,3.99
5,3.0
14,8.22
6,3.63
5,1.92
10,4.53
11,5.25
10,7.14
6,5.25
4,2.91
1,1.92
7,3.72
11,5.49
4,1.56
11,7.14
4,2.73
5,2.28
5,2.7
10,4.35
7,4.26
5,3.54
9,4.5
10,5.16
10,5.97
15,7.2
11,4.86
6,3.36
8,5.16
10,5.43
10,6.42
7,3.96
0,0.0
11,6.21
9,4.35
2,1.65
6,3.27
3,2.64
7,3.45
2,1.83
9,4.53
7,5.16
0,0.0
2,1.11
4,2.82
0,0.0
9,6.15
6,3.09
7,3.54
0,0.0
6,4.08
3,1.65
8,3.51
6,3.27
0,0.0
11,5.31
2,1.29
2,1.29
7,3.54
6,4.35
11,4.71
5,2.55
1,2.64
10,8.13
5,2.28
6,3.81
7,4.05
4,2.37
3,1.83
3,1.83
2,1.11
4,1.74
9,4.17
3,1.74
11,6.21
18,6.78
9,5.07
6,3.63
7,4.26
11,5.43
10,5.25
10,5.07
7,5.07
8,4.08
5,1.74
5,2.91
8,4.62
4,2.07
4,2.19
8,3.9
13,5.58
5,2.79
6,2.82
14,8.55
6,4.35
9,4.26
14,8.49
11,4.35
7,4.62
9,5.13
8,5.43
7,3.0
5,2.64
7,3.63
8,5.85
13,8.49
10,5.43
11,6.87
9,3.96
11,4.86
7,4.71
4,1.71
11,6.48
3,1.38
3,1.65
10,6.87
9,4.86
7,4.62
4,3.63
5,2.37
8,5.34
9,3.63
9,5.4
12,4.98
10,4.5
9,3.81
11,5.88
3,2.46
10,4.26
9,5.43
13,7.2
4,1.98
6,3.72
13,6.06
10,5.61
7,3.45
15,11.28
14,7.77
8,4.98
12,6.15
8,5.52
8,4.89
5,2.82
6,3.09
10,6.87
3,1.83
11,5.61
11,6.6
11,7.23
15,7.68
10,5.34
10,4.89
12,5.88
3,1.8
14,7.59
8,5.07
11,7.95
10,5.97
9,4.62
10,5.76
8,5.34
10,5.67
11,7.11
12,6.75
3,1.38
7,4.08
10,5.97
7,3.27
2,1.83
10,6.87
9,5.52
14,7.83
14,6.78
5,3.09
12,7.32
13,9.75
4,2.1
12,7.11
9,5.61
9,4.53
5,2.55
7,4.5
8,4.89
9,4.53
9,8.01
3,1.47
5,3.36
8,3.72
