animals,height
1,1.47
4,3.72
5,3.45
6,3.18
5,3.0
1,2.46
13,5.61
6,7.14
11,5.25
9,3.45
6,3.18
8,4.35
6,3.72
5,4.35
4,2.73
1,0.84
4,2.55
4,3.45
7,5.61
9,5.52
2,1.74
1,0.9
11,5.85
7,5.7
4,2.64
7,4.62
7,4.35
10,6.42
1,1.65
7,3.9
8,4.77
3,1.74
8,6.57
6,4.17
10,9.45
8,5.13
6,4.53
9,7.41
8,4.08
4,3.9
4,3.81
7,6.15
6,3.45
6,5.22
9,6.6
5,3.63
3,2.64
7,4.14
2,1.74
4,2.73
7,4.14
2,2.28
8,3.9
1,1.17
7,5.52
6,2.88
2,1.92
5,3.54
1,0.84
3,2.19
4,3.24
3,2.55
3,2.37
12,4.9
7,4.35
2,3.27
10,6.78
3,1.47
3,2.1
7,4.62
6,5.97
2,2.01
7,5.97
5,4.26
4,2.73
10,7.77
8,4.41
4,4.08
2,2.46
2,2.37
16,7.56
5,3.0
4,3.27
6,2.82
7,3.9
13,10.38
7,5.25
3,2.19
5,2.82
5,3.27
4,3.27
8,6.33
1,1.2
3,2.64
2,1.11
4,2.46
6,4.71
6,3.9
6,3.45
5,3.0
2,1.92
7,4.44
3,3.54
10,5.88
9,6.78
5,3.18
3,2.37
1,1.38
12,5.61
6,4.17
3,2.91
14,11.73
3,1.65
3,1.92
8,3.9
5,3.9
7,3.33
5,4.53
7,4.9
7,3.72
11,5.34
11,4.9
4,4.08
1,1.38
8,3.72
3,2.19
8,5.52
2,1.74
3,2.01
7,4.17
10,8.94
10,5.61
4,3.0
7,3.63
5,3.45
7,4.35
10,6.87
6,3.72
4,3.24
7,5.49
4,4.26
7,3.9
5,3.45
9,10.11
8,4.59
4,4.44
7,5.16
4,2.55
6,4.17
6,3.87
4,2.64
4,3.0
9,6.06
5,2.82
5,3.0
9,6.42
8,4.62
6,3.72
5,3.18
3,2.37
2,2.61
8,3.72
2,1.26
7,3.9
6,5.34
5,4.35
2,1.65
10,8.76
8,6.24
6,3.96
3,2.82
4,3.33
6,3.0
6,4.08
7,4.5
2,1.47
6,5.7
6,3.81
4,3.9
5,3.45
4,3.9
5,3.51
2,1.74
9,4.26
10,5.16
1,2.46
7,3.87
2,2.73
1,1.65
6,4.35
11,8.58
4,1.92
1,1.2
4,2.82
5,3.27
4,3.81
13,8.04
4,2.73
2,0.9
2,2.01
3,2.9
8,6.6
2,1.47
3,1.92
5,4.08
5,3.9
4,2.55
8,4.71
7,4.17
9,4.35
8,6.6
4,4.98
6,3.81
5,3.27
5,3.0
4,2.46
3,1.8
6,4.41
1,1.38
2,3.0
11,9.21
4,3.9
9,6.57
6,3.27
2,2.37
4,2.82
1,1.11
7,5.04
5,3.9
4,3.15
7,4.14
3,1.92
3,2.64
2,2.46
4,3.36
2,1.29
9,7.5
4,2.46
7,4.35
9,4.8
4,3.72
4,2.73
10,4.95
7,4.9
2,1.38
4,3.18
4,2.82
5,4.53
7,3.45
5,3.45
1,1.2
3,3.0
5,3.27
11,6.51
6,4.62
1,2.46
8,3.9
5,4.26
3,2.64
6,4.44
6,3.9
8,7.05
2,2.28
6,3.54
2,2.34
7,4.8
8,5.25
4,3.36
5,3.27
5,3.72
3,2.19
5,3.9
6,4.08
5,3.63
4,3.63
1,1.38
3,2.64
1,1.08
4,3.42
5,3.78
2,1.74
4,2.82
8,5.97
6,4.08
9,3.9
4,1.98
10,6.6
7,4.44
4,3.27
4,4.44
0,0.0
3,1.74
14,11.34
13,12.9
12,8.85
5,2.97
2,1.65
5,3.9
3,2.7
1,1.17
9,5.43
14,6.57
6,4.62
4,2.97
5,4.14
7,3.18
6,3.9
9,5.52
4,3.0
5,3.45
2,1.56
7,5.07
6,4.17
6,3.9
2,1.53
8,6.15
6,4.26
6,3.81
4,2.37
12,9.66
6,4.17
9,7.41
10,6.15
4,2.37
5,3.0
5,2.73
8,5.34
6,2.91
1,1.08
9,6.78
8,6.96
4,2.64
7,5.04
7,4.26
3,2.55
5,4.98
3,1.92
2,1.47
2,2.46
4,2.37
5,3.27
4,5.16
7,3.9
3,2.64
4,3.27
6,3.9
7,3.54
7,4.08
5,3.9
2,2.46
9,6.51
4,2.88
9,6.93
13,11.73
8,6.6
5,2.91
10,4.9
11,7.86
6,3.36
6,4.17
4,3.18
5,4.26
6,3.36
5,3.9
3,2.28
7,5.52
5,3.36
2,1.26
3,2.61
4,3.0
8,5.25
7,6.6
8,5.97
8,7.05
8,5.34
6,5.16
7,4.62
6,4.35
9,6.03
6,3.36
5,4.68
9,6.9
8,5.88
8,5.16
7,4.9
7,3.9
5,2.91
3,2.73
5,3.9
10,8.67
6,3.54
3,2.82
9,8.4
5,4.44
3,2.37
4,2.73
3,2.1
4,3.27
13,10.47
5,3.81
7,3.81
4,2.46
6,3.63
10,5.43
4,2.82
10,5.94
4,3.0
7,4.62
1,1.17
7,4.68
10,8.22
8,3.6
1,1.08
5,3.96
3,2.73
1,1.74
5,3.18
6,3.63
6,2.91
8,5.25
4,2.82
2,1.65
11,5.43
8,4.8
6,5.43
5,4.35
2,1.8
3,2.37
14,7.5
11,7.41
5,4.71
7,4.71
7,4.35
7,4.98
3,2.1
6,3.9
1,1.11
1,1.38
9,7.5
6,4.17
2,3.45
5,3.9
7,5.25
4,3.0
7,4.9
6,3.54
5,3.42
5,3.27
6,3.72
4,3.36
6,3.0
8,5.07
6,4.62
2,1.56
9,5.25
4,2.97
7,3.81
7,4.95
4,3.18
3,1.47
6,5.34
10,5.07
3,2.28
4,3.18
6,3.63
3,2.46
4,3.27
15,14.34
3,3.24
6,4.08
1,1.92
5,3.9
5,5.52
6,4.23
4,3.0
3,2.46
5,3.9
7,4.26
4,3.24
18,11.28
7,3.27
4,2.64
6,6.03
5,3.9
4,2.61
3,2.28
4,3.06
4,3.36
7,3.45
5,3.87
7,4.41
4,3.15
6,3.15
8,4.62
7,5.22
8,4.53
5,3.9
15,8.37
9,5.7
13,12.9
5,3.63
3,2.19
9,4.5
5,2.9
6,4.8
6,6.87
5,4.62
8,3.9
5,3.18
5,2.97
5,3.33
13,8.04
11,7.23
3,2.28
7,5.34
9,7.17
5,2.55
8,5.07
2,2.46
5,2.73
1,0.93
1,1.38
4,2.19
7,5.7
8,7.05
11,7.41
2,1.65
6,3.9
3,2.37
5,3.9
6,4.17
6,3.9
7,4.08
1,0.84
7,4.53
10,9.75
10,7.32
10,8.19
4,2.73
9,5.25
7,3.45
6,3.27
7,5.43
5,3.45
6,5.07
15,9.75
8,5.9
2,1.74
10,9.57
2,1.65
3,2.82
6,3.54
4,3.54
6,3.9
6,6.06
3,3.0
4,4.68
4,3.27
11,9.03
7,3.51
3,4.5
2,1.92
7,6.15
5,3.45
11,7.77
8,5.34
7,3.63
4,4.8
8,7.29
2,3.36
2,1.47
5,3.9
16,12.9
