animals,height
3,2.46
3,2.37
9,4.89
4,3.27
2,1.92
6,4.08
7,5.34
13,10.38
4,2.46
11,7.5
6,4.53
5,2.37
4,2.73
8,5.25
9,7.68
8,6.42
8,4.08
5,3.99
8,3.33
4,3.72
7,6.6
4,3.09
3,2.55
5,3.63
3,2.64
2,2.01
2,1.65
2,1.65
8,5.7
3,3.9
7,4.62
10,6.96
7,5.16
2,3.27
3,2.19
6,3.99
8,6.06
4,3.09
8,5.34
7,6.78
2,2.1
4,2.1
8,6.06
6,4.53
8,5.07
10,5.7
8,4.8
6,6.6
4,3.09
5,3.27
12,7.23
5,3.09
5,3.63
5,3.36
7,5.34
5,3.36
5,4.08
5,3.99
5,3.09
6,5.34
6,4.8
11,9.66
5,2.82
1,1.29
5,3.72
6,3.99
8,4.44
3,2.73
8,6.69
7,3.42
4,2.97
7,4.8
9,5.34
6,5.43
8,4.8
8,4.44
10,6.96
6,4.26
5,3.63
1,1.08
4,3.45
4,2.64
5,3.72
3,2.46
7,4.17
6,4.35
10,5.22
16,9.3
4,2.37
9,7.32
6,4.8
6,5.52
8,4.26
2,1.92
8,7.74
4,3.0
8,6.84
4,2.73
5,3.0
11,5.67
7,4.98
7,4.53
4,2.82
4,2.46
3,2.37
5,2.55
7,5.34
6,3.63
12,5.7
4,2.82
4,3.9
3,2.91
7,4.17
2,2.1
6,5.7
4,2.46
5,3.51
5,3.81
4,3.63
5,3.45
5,2.82
7,5.88
12,8.94
6,5.13
13,8.04
6,3.63
3,2.28
6,3.96
3,3.27
2,2.52
1,0.66
6,4.77
6,3.27
2,2.19
5,3.45
3,3.9
6,6.24
9,5.79
2,2.01
7,6.06
4,2.55
8,6.33
4,2.55
6,7.14
4,3.27
3,2.37
6,5.79
5,3.15
5,4.08
6,3.72
2,1.53
5,3.0
4,3.63
4,2.46
7,4.62
3,2.73
5,3.81
2,2.19
6,3.78
5,3.87
3,2.91
5,2.82
3,2.1
6,3.63
6,6.57
6,3.72
3,3.0
7,4.89
5,4.17
5,4.32
5,2.55
5,3.27
6,3.9
8,4.71
7,5.61
8,6.96
7,5.16
5,3.54
8,5.34
4,2.91
5,3.63
8,5.07
4,4.44
4,2.64
8,5.76
4,3.27
1,1.92
3,3.0
5,2.73
6,4.35
7,4.71
7,5.07
3,2.91
7,4.44
5,3.9
2,2.16
6,4.35
6,3.54
8,5.61
2,1.2
4,3.72
4,2.19
14,10.65
5,3.99
1,1.08
10,5.79
5,3.45
6,3.99
6,3.24
5,3.09
6,5.88
4,2.97
6,3.99
9,5.34
8,6.33
6,4.17
4,3.27
9,3.9
12,6.24
2,1.38
9,5.43
12,10.11
7,3.54
7,5.16
6,3.09
1,2.01
6,4.26
4,3.18
5,3.69
5,3.27
6,3.78
2,1.2
5,4.71
6,3.81
5,3.18
6,6.42
3,2.88
6,2.73
8,5.7
6,4.71
4,2.46
6,3.96
5,3.36
3,1.8
8,4.62
10,7.11
6,3.36
15,9.93
8,4.17
5,3.87
3,1.83
1,0.66
4,3.0
5,3.6
10,5.61
12,9.84
6,4.08
8,5.88
3,3.36
7,5.22
8,5.52
4,2.88
5,4.53
8,7.05
4,2.55
3,2.37
3,2.55
8,6.96
12,6.96
6,4.98
5,3.99
6,5.43
4,3.0
9,6.51
7,5.25
4,2.82
8,5.79
4,2.91
5,2.79
7,5.25
5,3.99
5,3.9
1,1.92
1,0.84
8,4.89
3,2.01
3,2.1
8,3.72
6,4.44
5,3.96
6,3.6
10,5.52
4,2.64
5,2.91
5,4.44
7,3.81
6,2.82
7,5.79
5,2.64
5,4.08
4,4.41
1,2.01
8,6.33
5,4.14
12,10.47
8,6.33
7,6.24
5,3.09
4,2.19
1,1.56
4,2.61
6,5.25
3,2.73
4,3.81
7,4.32
5,2.73
6,4.05
11,7.77
8,5.43
4,4.44
1,1.92
5,3.24
10,9.39
4,3.27
9,4.53
4,2.91
1,0.57
3,2.01
6,3.78
4,2.52
3,4.14
1,1.38
5,3.54
4,2.91
9,5.61
7,5.97
11,6.33
7,4.53
7,2.64
3,2.82
6,3.9
6,3.63
6,2.91
4,3.63
2,2.34
6,3.0
5,3.36
1,1.92
4,2.73
9,4.59
4,3.45
6,3.96
9,5.88
6,3.9
7,5.25
3,2.64
7,5.97
8,5.79
4,2.55
5,3.63
4,3.09
4,2.55
10,7.59
4,2.07
6,4.35
5,3.6
8,5.79
4,2.46
3,2.91
6,3.18
1,1.08
1,1.08
7,4.89
7,5.97
2,2.01
5,3.27
4,4.98
2,2.91
8,4.68
7,4.53
7,3.9
6,2.91
8,7.23
11,10.47
7,6.06
7,5.52
9,6.06
8,5.25
6,4.17
7,5.07
5,3.27
7,5.07
6,4.17
1,1.17
3,2.82
9,7.59
1,1.92
3,2.37
5,3.09
5,4.89
9,5.79
5,3.9
9,4.8
13,9.75
6,3.27
10,7.11
7,3.87
10,7.41
4,3.18
11,5.52
1,1.02
5,5.07
7,5.43
7,4.26
3,2.64
6,4.5
5,3.36
6,4.35
2,1.56
6,4.8
3,2.91
8,3.54
6,4.26
6,4.44
6,3.54
6,6.87
6,5.07
6,2.82
3,2.19
8,5.61
8,5.61
4,3.18
10,4.44
3,2.61
7,4.35
2,1.2
5,3.69
5,3.6
1,2.46
6,5.31
9,5.25
4,3.18
7,4.35
4,3.36
11,8.01
3,2.64
1,1.65
1,0.9
7,3.18
2,1.56
7,5.61
9,5.67
4,3.45
1,1.29
3,2.28
8,6.33
8,5.25
1,0.57
4,2.91
6,3.45
4,2.64
5,4.8
5,3.18
6,3.72
8,3.54
6,4.5
6,4.77
6,4.35
6,3.51
5,4.08
6,4.14
7,5.52
4,2.91
5,3.63
6,2.91
5,3.63
5,3.72
6,3.18
9,6.87
3,2.01
8,4.77
8,4.8
10,4.89
11,6.87
9,5.25
8,5.61
9,6.15
11,7.47
7,4.53
11,7.86
5,3.0
12,9.66
2,1.38
3,2.28
6,3.27
5,3.72
1,0.84
3,2.64
4,3.36
6,3.15
6,5.43
7,3.09
2,1.83
7,5.52
8,4.44
4,3.0
7,3.81
4,2.73
1,1.38
6,3.99
4,2.61
5,3.9
5,3.0
4,2.64
5,2.97
3,2.19
8,8.76
10,4.5
3,3.6
5,3.0
4,2.28
6,3.27
6,4.44
1,1.2
2,2.46
1,0.9
7,4.14
2,1.65
7,4.44
9,5.61
5,3.72
1,1.38
3,2.1
7,4.26
6,3.45
4,2.55
9,5.16
3,2.46
6,3.09
7,5.31
7,5.25
5,3.36
1,0.84
6,3.24
4,2.64
4,3.99
10,6.24
6,4.08
10,6.69
4,2.73
3,2.1
7,5.16
7,4.08
7,4.71
5,3.18
10,4.17
6,2.73
4,3.72
2,1.38
9,7.05
4,3.27
15,8.46
11,6.39
8,5.07
4,3.63
1,2.46
8,4.8
6,4.5
7,4.35
7,5.16
1,1.08
14,9.54
8,5.52
9,7.32
1,0.57
4,2.91
4,3.18
8,4.53
3,2.61
3,4.53
5,6.78
5,3.18
1,0.9
6,6.78
1,1.38
6,4.71
1,1.29
8,6.96
6,3.54
2,1.83
6,3.36
5,2.55
4,2.64
8,6.15
3,1.62
7,4.8
6,4.23
3,2.19
5,4.05
1,0.9
3,2.82
5,3.36
9,6.42
6,5.43
10,9.75
5,5.79
8,6.33
7,6.33
5,3.63
10,7.14
8,6.06
7,4.17
6,4.8
9,6.69
9,5.67
1,1.29
7,7.23
7,5.88
7,6.06
3,1.74
3,2.37
4,2.73
9,6.96
7,5.04
4,2.46
6,3.45
5,4.17
5,3.0
6,4.17
2,1.74
9,6.06
1,1.38
4,3.27
7,4.62
7,5.52
5,3.63
10,6.24
5,3.72
7,5.7
7,4.08
8,6.33
7,6.51
5,3.63
8,5.34
3,2.28
7,2.91
14,14.52
4,2.55
6,7.05
8,5.43
7,3.81
8,5.25
4,3.06
7,4.62
7,4.89
3,1.92
14,9.18
7,5.16
7,4.35
4,2.91
2,1.65
5,3.63
2,2.28
8,4.68
5,2.46
4,2.64
10,6.6
6,3.36
4,3.18
6,4.8
3,2.64
3,3.27
10,6.24
8,6.78
4,2.82
8,5.7
11,5.52
4,3.27
5,3.45
6,4.17
1,1.92
4,3.54
1,1.56
2,1.02
3,2.91
6,3.81
4,3.54
6,3.81
3,3.27
11,6.42
3,3.9
5,3.81
5,3.36
2,1.2
2,2.64
7,3.36
6,3.81
6,3.81
10,5.88
11,6.93
