animals,height
1,1.2
4,2.43
12,7.02
1,1.38
3,2.43
4,2.19
3,1.92
4,2.01
4,3.27
7,5.4
7,6.15
7,3.96
5,2.07
8,4.14
6,4.44
8,4.44
3,2.37
4,3.0
2,2.1
3,3.36
14,7.5
3,1.89
5,3.63
4,2.01
9,6.51
3,3.81
6,4.98
1,1.2
3,1.83
6,5.52
2,2.01
2,2.01
6,4.26
6,5.07
6,5.43
4,3.99
5,2.73
3,1.56
5,4.17
5,5.79
11,4.26
3,2.55
4,2.73
5,3.0
13,7.83
6,5.61
9,4.5
2,2.01
2,1.56
4,4.26
7,3.99
3,2.91
5,3.54
1,1.11
2,2.01
5,3.0
4,3.18
7,3.6
7,4.44
4,1.71
10,4.35
2,2.19
2,1.29
4,3.09
6,3.87
2,2.01
7,3.99
12,5.67
4,1.8
6,3.42
2,1.92
4,2.64
10,4.32
3,3.09
6,5.34
4,2.64
6,6.06
4,4.08
11,5.58
3,3.09
3,2.01
1,1.56
7,3.81
6,5.07
2,2.01
3,2.28
6,6.87
1,1.38
3,2.55
2,2.01
5,3.36
6,4.62
3,3.27
4,3.09
1,1.11
6,3.63
2,2.01
6,6.15
10,5.97
1,1.38
1,1.38
4,2.97
2,1.11
4,3.0
7,4.08
5,4.98
5,3.81
4,2.55
7,3.81
5,5.25
5,5.25
3,3.09
4,4.05
1,1.11
5,3.72
6,3.24
5,3.0
6,3.72
4,3.72
5,3.9
1,1.29
2,1.47
5,5.16
6,5.16
2,1.2
9,8.31
11,10.23
2,1.29
9,5.07
6,3.54
1,1.56
4,3.51
2,1.74
7,3.78
6,4.41
4,4.62
9,5.7
2,2.28
1,1.2
7,5.25
1,1.2
3,1.65
4,3.36
2,1.92
3,1.53
12,8.67
1,0.9
1,1.02
1,1.11
8,4.08
3,2.01
3,3.63
1,1.38
7,6.42
3,2.28
6,6.15
10,6.42
