animals,height
8,5.88
8,4.98
3,2.28
10,3.81
4,2.64
5,4.26
4,2.52
4,3.45
2,1.74
2,1.83
3,3.63
5,3.9
1,1.08
3,2.64
6,3.9
6,5.25
5,3.9
5,3.18
1,2.46
7,5.07
2,3.18
10,5.85
5,3.72
1,2.46
10,4.71
6,4.68
4,3.36
2,2.37
11,5.61
5,2.28
9,5.61
4,3.18
2,2.91
6,3.0
8,4.71
4,2.73
9,6.9
1,2.46
6,4.26
6,3.0
5,2.7
5,3.9
3,2.55
5,4.26
6,5.16
3,2.55
4,2.1
12,9.15
3,2.9
4,2.43
5,3.27
6,3.0
5,2.82
2,1.38
6,3.9
6,3.9
4,3.27
3,1.83
6,4.8
1,0.93
12,7.47
7,5.34
2,1.9
6,5.61
11,8.94
12,12.18
9,6.6
6,3.45
2,1.29
2,3.18
5,5.7
14,9.21
10,5.31
4,2.7
8,5.07
7,4.5
2,2.61
5,3.42
9,8.76
8,4.17
2,1.47
9,6.24
11,6.51
5,4.95
11,9.54
9,7.23
7,6.6
2,2.37
1,0.57
3,2.01
8,4.98
5,4.23
5,4.44
5,3.81
3,2.01
7,4.71
6,4.9
12,10.2
3,4.35
6,4.53
7,4.68
2,1.2
5,3.9
5,4.53
5,3.54
7,5.4
11,5.52
1,0.84
4,4.44
7,3.9
4,2.91
2,3.63
2,2.28
7,4.62
4,2.25
8,5.88
5,3.45
5,3.9
4,2.55
5,3.18
6,4.14
1,2.46
10,4.17
4,2.19
4,3.54
6,3.9
7,4.71
6,4.98
2,1.26
4,2.82
4,3.42
4,2.82
7,4.71
4,3.54
4,3.36
3,2.19
1,2.46
10,4.98
8,6.6
7,5.43
1,0.84
3,2.1
10,5.7
2,1.92
7,4.8
2,3.27
8,5.85
5,3.0
2,3.27
1,0.84
7,3.54
8,5.43
6,3.27
10,7.11
8,6.21
9,5.7
8,4.8
14,9.39
3,2.07
4,4.44
4,3.81
7,5.16
6,4.32
7,7.23
5,3.36
7,4.98
9,5.97
6,3.9
10,7.29
8,7.41
8,6.48
4,3.0
2,2.28
6,3.81
12,6.24
4,2.37
6,4.9
8,4.41
11,8.4
14,11.73
6,4.98
10,4.62
5,3.54
3,2.37
3,1.92
6,5.88
11,7.23
11,8.67
6,3.72
7,2.64
3,3.36
6,3.72
4,3.0
1,0.84
4,3.63
1,2.46
5,3.18
5,2.91
9,5.13
2,2.19
3,2.16
5,4.53
5,4.44
3,2.01
4,1.83
2,2.28
5,3.9
5,2.82
5,2.64
8,5.58
7,4.59
9,7.95
3,2.43
1,0.84
6,3.9
9,7.65
8,6.33
8,5.25
3,2.19
2,2.46
7,4.8
9,8.49
6,3.36
6,4.17
9,5.88
7,4.77
