animals,height
5,4.26
5,2.91
3,5.25
2,3.63
3,2.91
3,1.74
2,2.01
10,5.85
3,2.91
5,3.09
7,3.27
2,1.65
3,2.91
3,2.01
2,2.82
2,1.56
7,3.99
4,2.64
4,2.73
10,6.48
1,1.74
3,2.19
4,2.73
3,2.1
3,1.83
7,3.96
7,3.09
7,4.71
5,3.63
1,1.74
2,1.56
3,2.73
8,4.44
3,1.74
1,1.47
3,2.37
3,2.46
3,1.83
8,4.23
1,1.74
9,4.89
2,1.74
3,3.09
5,3.0
1,1.74
2,3.0
1,1.11
3,2.28
5,2.97
2,1.56
5,3.18
2,1.2
3,2.19
4,3.0
3,3.27
5,4.17
4,2.01
1,0.93
3,2.19
12,6.51
5,2.1
6,3.45
1,1.83
3,1.56
7,4.98
3,3.09
5,4.17
2,1.29
3,2.37
1,1.29
5,3.36
3,1.02
3,2.28
4,3.18
1,1.29
3,2.64
4,2.46
1,1.08
2,2.82
4,2.01
1,1.74
3,2.19
0,0.0
9,4.32
4,2.28
1,2.46
3,1.83
1,2.01
4,3.99
7,4.53
4,2.82
4,2.01
1,1.56
14,5.94
8,3.81
2,2.91
4,3.36
4,2.73
1,2.46
1,1.29
2,1.2
3,2.19
5,3.36
3,2.28
6,2.82
4,1.83
8,4.71
2,1.56
1,2.01
7,4.53
8,6.6
4,3.45
6,3.18
4,2.91
8,4.71
2,2.55
3,2.55
2,1.56
10,6.48
3,2.82
4,3.63
9,6.87
8,3.99
0,0.0
7,2.73
4,2.19
5,2.43
4,3.0
9,7.14
12,5.04
1,0.84
8,4.8
1,1.2
7,5.34
6,2.91
4,2.46
5,4.71
7,4.35
0,0.0
6,3.09
3,2.7
4,2.55
3,2.25
5,2.55
8,5.52
2,1.38
5,3.54
8,4.35
0,0.0
4,3.06
5,3.45
5,3.09
6,3.0
4,1.92
7,5.43
3,2.46
1,1.56
3,2.46
7,2.73
1,1.2
5,2.73
8,3.96
2,2.28
0,0.0
1,1.08
5,3.27
8,3.99
8,3.36
6,3.36
3,2.82
5,2.28
11,7.23
1,0.9
7,4.53
7,3.72
2,1.38
6,4.44
2,1.38
4,3.45
11,5.22
12,5.76
6,4.98
5,2.91
6,2.64
6,3.72
4,3.0
4,2.34
1,1.38
11,5.4
3,1.56
3,2.19
5,2.91
2,2.46
3,2.07
5,3.09
7,3.27
4,2.01
4,3.0
1,1.56
5,3.36
1,1.38
0,0.0
1,2.01
5,2.97
9,4.71
6,4.26
3,3.0
3,2.01
15,6.6
2,1.83
4,3.0
6,3.9
8,4.41
1,2.46
8,4.89
0,0.0
3,2.46
7,3.6
5,3.63
7,4.53
4,2.64
4,2.1
5,2.64
3,2.1
8,4.98
3,1.92
12,4.95
2,1.29
4,2.64
12,5.52
3,2.82
8,4.08
1,1.2
5,3.54
1,0.84
3,2.46
5,3.27
2,2.46
5,3.0
3,2.1
6,3.99
5,4.17
4,2.1
9,4.26
3,2.64
8,4.89
4,2.28
1,1.38
6,4.17
1,0.9
5,2.88
3,2.64
2,1.38
5,3.81
8,3.54
6,3.72
13,6.24
7,5.13
4,3.27
1,1.29
5,3.0
2,1.83
5,3.18
8,4.44
5,2.37
3,2.01
3,2.19
4,3.81
5,2.37
5,2.37
2,2.37
1,1.11
0,0.0
2,3.09
8,5.22
4,3.36
6,2.64
6,3.18
5,3.27
8,4.86
3,2.37
7,3.18
0,0.0
3,2.37
7,2.91
3,2.82
1,2.46
5,3.51
8,4.71
11,5.88
4,2.73
5,3.09
4,2.28
4,3.09
1,1.08
7,4.08
7,3.0
1,1.2
3,2.19
3,2.91
4,2.37
7,4.08
5,2.64
8,4.32
8,3.54
10,4.8
2,2.64
7,2.79
6,3.81
5,3.72
5,1.92
4,2.55
4,2.46
10,4.62
1,1.92
2,1.98
4,2.64
7,3.54
2,1.74
7,2.82
8,3.9
2,1.83
6,3.9
3,2.19
7,2.82
6,3.36
1,1.38
3,1.65
8,4.68
7,5.43
5,2.55
5,2.46
4,2.64
4,3.09
1,1.92
8,3.99
2,2.73
4,1.74
0,0.0
7,3.27
8,4.77
5,2.46
3,2.46
4,2.46
1,1.11
2,1.2
6,4.05
4,2.73
8,4.35
1,2.01
5,3.72
5,2.64
7,3.63
0,0.0
6,3.99
15,7.05
6,4.5
1,1.65
1,0.84
4,2.28
6,3.45
10,3.78
15,5.25
7,3.09
3,1.83
8,5.7
1,2.01
5,3.63
5,3.63
8,6.06
7,4.26
6,3.72
1,1.17
11,5.52
5,2.64
3,2.01
6,3.36
3,1.56
9,4.44
5,2.7
6,3.45
3,1.92
7,3.99
4,3.54
7,3.18
7,4.41
9,4.8
5,3.63
4,2.43
7,3.9
7,4.71
5,2.73
1,0.9
6,2.46
2,2.19
14,5.85
2,2.55
6,2.73
4,2.82
4,1.65
10,4.26
2,2.19
8,5.58
1,0.84
8,4.98
8,4.71
4,3.33
4,2.64
1,1.38
3,3.45
3,2.82
6,3.63
8,3.54
3,2.73
2,1.38
6,2.61
4,1.98
6,2.91
1,1.2
10,6.03
3,1.83
4,2.55
8,3.99
5,3.0
9,4.98
5,2.64
4,2.43
6,3.63
12,4.98
2,1.83
8,4.23
1,1.2
7,3.99
8,3.36
4,2.55
5,3.18
10,3.69
4,2.1
1,1.38
6,3.81
6,4.08
6,3.27
9,7.86
8,4.8
3,2.1
6,3.45
6,2.73
1,0.84
11,4.71
5,3.09
3,3.09
2,2.1
1,0.57
4,2.52
12,5.34
10,4.68
7,3.81
3,2.73
1,1.38
5,3.18
11,6.33
10,4.08
1,1.08
2,3.09
9,5.43
4,2.28
2,1.29
3,2.46
7,2.91
1,2.46
6,3.54
2,2.64
3,2.28
2,2.01
9,4.26
6,3.27
5,3.27
1,1.92
7,4.8
4,3.99
4,2.46
3,1.74
8,4.35
1,1.56
2,1.29
2,3.27
7,3.72
8,3.69
14,5.85
11,5.94
1,1.2
3,2.01
1,0.9
9,4.59
3,3.54
1,2.46
7,3.54
4,3.54
11,6.57
2,2.73
2,3.36
2,2.01
10,6.42
1,1.2
1,1.29
5,2.19
9,5.07
1,0.84
2,1.83
3,2.37
8,5.25
6,4.26
10,5.4
1,1.47
0,0.0
6,3.54
1,1.38
3,2.1
4,3.36
6,3.0
7,3.9
5,2.55
6,3.51
6,3.63
1,1.38
4,3.18
3,2.25
5,2.55
2,1.29
5,2.91
10,5.97
4,2.28
2,2.01
4,3.0
4,2.55
8,3.72
2,1.74
3,2.1
2,2.01
4,2.55
4,2.64
4,2.37
13,5.76
4,2.82
8,6.06
5,2.61
8,4.17
13,5.07
7,3.72
1,1.02
4,2.91
3,1.92
11,6.24
14,8.22
8,5.7
9,6.03
3,2.28
5,2.43
4,2.61
5,2.79
4,1.74
8,5.16
3,2.37
2,2.91
2,1.47
2,2.37
6,4.59
2,1.92
5,2.73
5,2.91
1,2.01
3,1.65
1,1.38
7,3.81
11,6.69
8,4.44
1,0.48
3,2.19
11,6.33
1,1.29
5,2.82
2,2.64
8,4.08
5,2.37
8,6.24
5,3.45
2,1.2
9,5.25
4,2.19
5,4.08
4,3.78
8,4.71
4,2.73
5,2.55
2,1.47
3,1.92
3,2.28
12,6.6
5,2.91
4,2.07
3,1.2
3,2.1
2,2.43
