animals,height
12,7.38
4,3.36
6,3.42
7,4.89
6,4.08
4,1.83
3,1.38
5,2.91
5,2.1
9,4.53
9,5.07
10,4.71
8,4.23
10,4.95
10,5.22
6,3.18
9,5.7
3,1.38
10,4.26
3,1.83
6,2.61
8,3.9
11,4.71
6,4.26
6,3.9
5,2.37
7,3.72
12,7.14
7,3.54
8,4.53
11,5.43
11,5.67
6,4.17
6,3.18
13,6.69
9,3.63
2,1.2
8,4.17
7,3.27
3,1.29
6,4.71
7,3.45
7,3.36
4,2.82
7,3.33
7,3.0
7,6.24
6,4.8
7,4.89
6,3.81
9,3.63
6,4.71
9,4.98
9,4.5
9,5.43
10,4.44
8,4.44
9,3.99
10,5.07
6,3.72
5,3.99
10,4.08
8,4.77
6,2.91
7,3.87
8,4.89
13,5.25
7,3.51
16,6.12
9,5.22
9,4.53
6,4.26
4,2.37
8,4.44
16,8.46
6,3.0
9,4.5
7,4.08
11,4.08
7,3.96
10,5.22
13,7.95
9,4.89
9,6.33
13,5.7
8,3.9
7,3.45
13,6.6
6,3.72
15,6.69
5,2.25
15,7.05
8,3.81
9,3.45
5,2.01
5,3.33
5,2.91
8,5.13
5,3.0
6,2.91
6,3.9
4,2.97
9,5.25
7,3.9
5,4.23
6,2.64
9,3.63
12,6.06
5,3.36
3,1.29
14,5.85
11,4.62
8,3.87
10,4.89
6,3.45
5,2.46
4,2.64
6,3.33
4,2.73
5,3.45
5,2.19
8,3.36
8,5.88
4,1.92
6,5.07
6,3.18
1,1.38
6,2.73
4,2.82
7,2.79
4,2.19
6,4.08
4,2.46
7,3.54
10,5.22
12,6.06
5,3.18
7,3.69
10,5.7
9,3.51
5,3.27
3,1.83
4,3.0
13,4.62
7,3.63
4,2.46
9,4.44
9,5.16
5,2.25
12,7.41
5,3.36
5,2.55
3,2.01
10,6.69
6,2.43
7,3.63
7,3.96
13,4.8
3,1.56
4,3.96
6,3.81
7,3.51
6,3.27
3,2.73
6,3.18
7,2.82
11,5.88
9,5.43
4,2.55
7,3.69
7,3.9
7,3.24
7,5.79
5,2.55
5,2.1
5,2.64
4,3.99
9,4.8
4,2.82
4,2.64
6,4.44
7,3.33
11,6.93
7,4.62
7,3.0
1,1.92
8,5.88
8,3.63
7,3.78
9,5.34
9,4.08
7,3.45
7,5.07
5,3.0
7,3.18
7,5.97
8,4.17
5,2.07
12,5.34
7,2.55
4,2.46
6,3.15
8,5.13
4,3.54
2,1.38
5,3.81
4,3.27
6,3.27
10,6.42
10,6.33
11,5.97
5,3.54
9,4.35
6,2.91
6,3.45
7,4.17
5,2.91
8,4.26
8,4.71
9,6.69
6,4.05
11,5.61
7,3.72
4,3.18
7,5.16
8,3.54
6,4.17
3,2.64
8,3.99
7,4.8
8,5.16
7,4.08
5,4.08
7,4.08
7,3.36
4,2.61
7,4.05
17,5.79
5,3.09
5,1.47
8,4.71
6,5.88
5,2.73
5,2.07
9,4.89
3,1.74
4,2.91
10,4.77
12,5.34
6,3.18
5,2.91
13,4.86
11,5.16
10,4.95
8,4.26
11,4.62
6,3.87
8,5.43
12,4.23
7,3.96
4,2.73
13,7.29
8,3.63
8,3.63
12,5.97
7,3.27
7,3.63
4,3.45
7,3.81
8,3.36
4,2.34
5,2.64
7,4.35
9,4.8
4,3.18
5,2.82
7,4.35
7,4.53
7,3.09
3,1.2
8,4.35
4,2.16
10,4.71
3,1.83
7,3.81
4,2.43
10,4.35
6,4.26
1,0.84
11,6.06
6,4.71
6,3.9
5,2.46
6,3.63
7,4.17
6,3.72
6,2.46
8,2.91
4,2.28
6,3.54
6,3.27
13,6.06
7,3.45
5,3.45
5,2.55
9,5.22
3,1.92
4,2.46
7,4.08
2,1.38
8,4.26
8,3.81
8,3.72
5,2.46
7,3.72
9,4.8
9,3.81
9,5.04
6,4.26
4,5.07
8,4.44
5,3.0
6,3.36
7,4.77
11,5.52
5,2.64
6,2.7
9,4.17
11,5.85
11,5.61
1,0.84
5,3.27
8,4.32
9,5.52
9,3.9
12,4.98
5,1.83
11,5.34
10,4.62
8,4.44
6,3.63
8,3.27
5,3.36
9,4.35
4,1.53
4,2.1
7,3.0
5,3.27
9,5.4
6,5.43
3,1.38
5,3.36
10,4.8
7,4.08
5,3.54
6,2.91
6,1.92
10,4.98
10,6.24
6,4.53
6,2.73
1,1.92
6,2.82
9,4.53
9,6.12
8,6.33
5,2.07
13,6.33
8,4.17
8,5.43
8,4.53
7,3.54
8,3.15
11,4.62
5,2.82
5,2.91
5,4.32
4,2.82
6,2.64
7,5.07
7,3.27
9,4.62
4,3.09
6,2.91
7,3.09
17,6.75
4,2.73
7,3.18
10,5.97
6,4.08
10,4.44
7,3.9
3,1.17
2,1.38
9,4.98
7,4.05
14,6.48
4,3.81
9,4.53
5,1.65
8,4.08
6,4.53
5,3.54
5,3.99
9,3.27
6,2.88
9,4.08
15,5.16
5,3.36
5,4.26
9,4.26
4,3.09
13,5.58
8,4.44
8,4.62
8,4.44
7,4.5
8,4.35
6,3.0
8,4.44
8,5.43
6,2.64
7,3.45
4,2.73
2,0.84
9,5.88
7,4.98
11,6.69
7,4.08
9,4.8
5,2.19
6,2.73
5,2.82
3,1.56
8,5.7
4,2.28
8,3.63
9,3.54
4,2.37
7,3.63
16,6.03
7,4.32
9,3.99
12,5.07
9,4.44
9,5.7
8,4.08
6,2.91
7,4.26
6,4.26
5,5.25
10,5.52
10,5.97
10,3.72
9,5.43
7,5.58
7,4.35
8,2.97
4,2.55
13,6.15
1,1.29
8,4.26
8,3.27
6,3.6
9,5.79
4,2.01
10,4.95
10,4.44
9,6.42
7,3.0
8,4.26
7,3.33
7,5.61
4,3.0
8,6.12
6,4.98
2,1.11
5,2.64
4,2.1
8,5.34
7,4.89
3,2.46
7,3.72
10,5.07
13,5.7
10,4.35
5,2.91
10,4.71
6,2.82
11,5.79
4,2.64
8,4.53
9,4.41
9,5.88
6,2.1
11,6.12
6,3.99
5,2.28
11,5.43
3,1.65
5,2.91
7,2.82
9,5.31
10,5.4
7,3.54
11,5.61
10,4.89
5,3.27
8,4.08
6,3.18
7,3.27
7,3.99
6,2.37
6,3.09
9,3.72
6,3.36
14,5.97
4,2.55
9,5.79
9,3.81
7,4.41
3,2.73
5,1.98
11,4.17
8,5.25
4,3.27
1,0.84
11,4.89
6,3.69
12,8.31
10,5.76
3,1.56
5,2.1
8,3.9
16,7.5
8,5.31
8,3.63
9,4.53
7,3.09
8,4.17
6,2.73
10,4.17
9,3.51
10,4.71
6,3.54
6,5.7
7,3.18
6,3.63
9,5.4
2,1.38
9,4.89
6,2.91
5,4.89
5,3.06
10,6.15
3,1.83
11,5.7
6,2.28
4,1.53
3,1.83
5,3.33
7,3.54
6,3.99
7,3.87
8,5.07
4,3.27
9,3.45
8,4.71
5,2.91
9,4.86
4,1.56
9,3.72
6,3.54
1,1.38
8,4.89
8,4.14
6,4.44
7,5.07
4,2.55
5,2.55
5,3.18
9,4.14
4,2.73
6,2.64
7,3.81
2,1.65
6,3.45
8,4.35
6,3.54
5,1.89
8,4.77
7,3.81
10,3.9
10,5.07
3,1.35
9,4.44
1,0.84
8,3.72
8,3.63
9,4.86
9,4.62
10,5.16
8,3.06
5,2.82
11,4.86
7,3.45
5,2.01
4,2.64
6,3.63
4,2.46
5,2.52
11,5.25
