animals,height
2,1.11
4,2.46
3,2.01
6,3.06
2,1.56
3,1.29
3,2.28
3,3.63
5,3.09
7,3.18
8,4.41
2,2.46
3,1.65
3,2.37
3,2.73
2,1.65
3,2.28
4,4.26
1,1.29
2,2.19
4,3.27
3,1.65
5,2.88
1,1.38
2,1.83
2,1.74
5,4.44
7,4.26
1,1.11
4,2.55
4,4.53
4,2.37
2,1.83
2,0.84
2,1.38
3,3.27
3,2.07
6,3.63
4,4.35
5,3.0
4,3.36
3,2.73
3,1.47
5,5.88
5,4.98
10,4.89
10,4.26
2,2.19
2,2.55
4,3.27
3,3.45
9,4.26
3,2.19
3,2.46
8,5.07
3,3.54
3,3.09
6,4.53
2,1.56
3,2.73
6,4.26
3,2.37
2,3.18
4,3.27
7,7.5
1,1.29
1,1.11
1,0.84
3,2.19
5,3.27
2,2.73
2,2.01
4,2.91
3,1.65
4,3.45
2,1.29
5,2.7
2,1.74
4,4.26
3,2.1
5,4.8
6,4.71
1,1.11
2,2.37
3,2.82
3,2.46
3,4.08
2,1.56
2,3.0
2,1.92
4,3.72
6,3.63
2,1.38
3,2.55
3,3.9
3,4.08
2,1.56
3,3.09
2,2.28
5,4.17
1,1.38
4,2.01
3,2.64
6,5.07
2,2.37
4,2.73
5,2.19
6,4.35
5,3.27
5,3.81
5,3.81
2,1.74
4,3.72
1,0.93
5,2.37
3,3.36
3,2.46
4,3.27
1,1.2
1,1.2
2,2.1
4,3.18
