animals,height
1,2.46
0,0.0
7,3.09
4,2.46
0,0.0
1,1.26
5,2.28
2,3.45
2,2.34
3,3.72
3,2.55
3,2.19
4,2.73
0,0.0
4,3.45
8,3.72
3,2.82
3,2.19
5,2.64
6,3.87
0,0.0
2,4.08
2,1.83
2,1.29
2,1.38
3,3.18
6,3.0
2,2.37
6,5.88
6,3.45
4,3.9
5,2.73
4,3.0
7,5.61
3,2.64
4,4.44
3,1.65
6,4.89
3,3.0
7,3.36
3,3.0
9,5.16
1,1.29
1,1.92
2,1.92
2,3.36
3,2.16
3,3.18
2,1.74
3,2.1
9,6.06
1,1.38
2,3.0
6,5.16
2,1.56
4,2.46
7,2.82
2,2.55
2,2.46
1,1.56
16,10.98
2,2.1
2,1.92
2,3.27
1,1.11
4,2.46
7,3.69
4,4.17
7,4.68
2,1.83
3,2.79
4,3.99
5,2.91
9,4.44
2,1.11
3,2.64
4,3.45
1,1.56
4,3.72
6,4.8
4,2.46
4,4.71
1,1.2
2,3.09
5,4.98
2,1.38
5,2.55
9,4.05
7,5.58
7,6.69
1,1.02
2,1.17
2,2.46
16,9.93
3,2.1
5,3.63
1,0.84
2,2.37
2,2.64
6,5.07
1,2.46
1,1.65
8,4.62
4,2.1
5,3.18
4,4.53
7,6.69
3,2.82
4,3.36
3,2.82
6,3.42
3,3.27
5,4.17
3,2.55
6,3.36
2,2.37
4,4.35
7,3.09
2,1.83
7,6.15
3,2.61
3,1.89
3,3.99
2,2.46
8,6.33
5,4.44
1,1.29
2,2.46
3,3.0
1,1.38
1,1.2
2,1.17
10,6.15
6,3.15
9,5.52
1,2.46
3,3.27
4,2.37
2,1.29
5,5.79
2,1.74
3,3.54
5,3.42
2,2.73
3,2.07
10,4.53
1,1.92
3,2.43
2,2.64
1,1.56
6,6.06
2,1.53
2,2.19
6,5.79
4,4.53
3,3.27
8,5.7
3,2.1
8,3.51
4,4.62
9,3.06
1,0.93
2,1.56
5,2.91
5,4.89
2,1.74
8,3.36
5,2.46
1,1.65
2,2.91
3,4.44
7,6.33
3,1.83
4,4.44
1,1.2
4,3.0
3,3.54
5,3.0
6,6.06
3,3.81
9,6.03
4,3.54
7,5.31
4,3.0
7,4.17
4,2.91
7,3.42
5,4.53
8,7.41
1,1.11
2,2.46
4,3.45
3,1.53
4,4.26
2,2.1
6,4.98
5,4.26
2,1.65
4,2.79
