step,action
9,16
0,19
1,18
2,17
3,38
0,31
1,14
2,26
3,27
4,17
5,40
0,1
1,9
2,5
3,17
4,29
0,9
1,36
2,38
3,5
4,7
5,27
6,28
7,38
8,15
9,37
10,27
11,30
0,10
1,23
2,27
3,9
4,42
5,38
6,27
7,15
8,27
9,41
10,27
11,27
12,15
13,17
14,38
15,16
0,28
1,38
2,27
3,37
4,39
0,10
1,38
2,30
3,38
4,17
5,30
6,39
7,28
8,16
9,26
0,9
1,1
2,37
3,37
4,38
5,4
6,37
7,16
0,19
1,0
2,37
3,29
4,28
5,26
6,27
0,28
1,30
2,23
3,23
4,17
5,39
6,37
7,28
8,17
0,19
1,9
2,17
3,41
4,28
0,43
1,23
2,27
3,38
4,38
5,17
6,37
0,9
1,36
2,26
3,12
4,38
5,26
6,5
7,27
8,37
9,38
10,38
11,27
12,28
0,1
1,31
2,16
3,38
4,37
5,38
6,37
7,38
8,8
0,23
1,39
2,31
3,38
4,15
5,27
6,27
0,23
1,30
2,38
3,5
4,38
5,8
0,23
1,31
2,15
3,38
4,38
5,5
6,15
7,38
8,16
0,9
1,14
2,29
3,39
4,17
5,17
6,14
7,27
8,38
9,38
10,27
11,17
12,16
0,19
1,23
2,39
3,17
4,37
5,38
6,16
0,9
1,38
2,37
3,17
4,37
5,38
6,17
7,27
8,38
9,16
10,27
11,27
0,28
1,15
2,1
3,15
4,40
5,17
6,16
7,17
8,27
9,37
10,26
11,27
12,27
13,42
0,38
1,19
2,19
3,36
4,17
5,29
6,38
7,16
8,12
9,16
10,38
11,26
12,28
13,38
0,19
1,28
2,38
3,28
4,27
5,18
0,10
1,23
2,17
3,15
4,29
5,38
6,15
7,15
8,38
0,23
1,5
2,42
0,9
1,19
2,6
3,38
4,16
5,27
6,17
0,28
1,1
2,15
3,24
0,19
1,27
2,38
3,7
4,16
0,40
1,18
2,15
3,27
4,37
0,19
1,11
2,26
3,17
4,14
5,38
6,4
0,1
1,37
2,8
3,17
4,37
5,38
6,42
0,5
1,41
2,18
3,38
4,39
0,10
1,0
2,28
3,23
4,8
5,13
6,38
7,38
8,24
9,17
10,28
11,16
12,23
0,19
1,37
2,27
3,38
4,18
5,28
6,17
7,38
8,15
0,19
1,1
2,18
3,38
4,26
5,27
6,37
7,37
0,9
1,27
2,37
3,3
4,18
5,27
6,37
0,0
1,31
2,23
3,15
4,39
0,15
1,28
2,40
0,5
1,17
2,24
3,28
4,39
5,14
6,27
7,26
0,8
1,23
2,38
3,28
4,38
5,27
6,38
7,17
0,9
1,23
2,29
3,40
4,18
5,9
6,27
7,38
8,28
9,2
0,0
1,31
2,7
3,23
0,15
1,17
2,38
3,38
4,27
0,9
1,38
2,17
3,17
4,29
5,42
6,27
7,16
0,26
1,9
2,26
3,31
4,14
0,30
1,37
2,37
3,37
4,28
5,17
6,37
0,15
1,43
2,37
3,38
4,16
5,17
6,24
0,11
1,31
2,43
3,38
4,37
5,42
6,27
0,19
1,36
2,28
3,27
4,17
0,41
1,23
2,42
3,26
4,38
5,6
6,16
7,27
8,17
9,26
10,28
11,2
12,17
13,37
14,16
15,16
16,2
0,13
1,9
2,16
3,27
4,17
0,18
1,1
2,39
3,7
4,27
5,15
0,15
1,38
2,30
3,39
0,9
1,38
2,15
3,27
4,41
0,1
1,31
2,39
3,39
4,11
0,31
1,23
2,31
3,38
4,17
5,38
6,16
7,4
8,26
9,15
10,38
0,19
1,38
2,23
3,23
0,31
1,23
2,37
3,17
4,5
5,39
0,0
1,17
2,36
3,17
4,37
5,26
6,27
7,15
0,23
1,31
2,40
3,40
4,38
5,37
6,15
7,27
8,38
