animals,height
5,2.64
5,6.33
14,11.28
6,2.82
3,2.1
5,3.63
7,5.07
4,2.55
4,2.91
7,3.72
3,2.01
9,8.94
5,4.26
7,3.18
4,2.37
4,3.78
5,2.19
3,2.73
9,6.42
10,7.14
6,3.99
8,5.61
8,6.69
4,3.72
13,5.4
5,3.18
7,4.8
10,7.2
6,6.15
2,1.74
10,6.69
4,2.46
7,4.71
4,2.73
2,3.72
4,2.91
4,2.37
3,3.18
3,1.47
5,3.33
9,7.11
4,2.64
7,3.72
4,3.63
8,5.52
8,4.59
8,6.15
7,4.23
1,1.92
9,5.52
13,6.96
2,2.55
10,5.88
5,4.53
7,5.61
3,2.82
4,2.19
4,2.01
4,2.91
3,2.28
3,1.92
2,2.01
6,4.98
7,6.06
15,9.81
6,3.09
4,2.37
9,4.62
5,3.81
6,3.81
5,3.9
4,3.24
3,2.28
3,1.29
7,2.64
5,2.46
8,5.16
5,3.63
4,2.37
15,13.8
7,3.99
6,3.63
4,2.37
9,5.97
5,2.46
10,5.43
6,4.44
10,6.6
2,2.61
7,3.09
5,4.26
10,5.67
4,2.55
5,2.55
11,6.33
10,4.98
6,4.89
11,6.87
7,4.89
2,1.92
9,5.43
3,2.37
7,2.91
9,5.07
5,2.55
2,1.47
1,0.84
3,2.64
5,3.27
4,2.19
8,5.79
7,4.44
4,1.65
8,5.34
10,5.58
2,2.1
7,4.62
8,3.45
6,4.17
5,3.81
5,3.81
2,3.0
8,6.12
12,8.04
8,5.25
6,4.53
1,1.08
4,2.64
7,3.81
7,4.35
3,2.25
2,1.71
5,2.91
8,5.52
5,2.91
7,5.16
4,3.45
8,4.44
2,2.19
4,2.37
8,3.78
4,2.1
9,5.07
3,2.64
3,3.27
7,5.07
2,1.47
8,6.3
8,3.9
7,6.96
8,5.07
8,5.07
6,4.17
7,5.07
5,4.17
8,5.79
2,1.47
4,4.08
3,2.28
3,1.83
4,2.16
6,3.81
4,2.46
9,6.78
2,2.64
9,5.7
3,2.16
2,1.38
2,1.89
6,4.17
1,0.93
10,5.16
8,5.7
2,1.11
6,3.18
5,3.72
3,2.52
9,5.49
5,3.18
3,2.28
10,6.15
11,3.78
10,4.59
16,7.41
7,4.26
6,4.17
8,5.07
11,8.04
2,1.11
8,5.34
7,4.35
1,1.2
7,3.0
1,1.29
10,6.78
2,1.29
10,7.92
1,1.02
4,2.82
4,2.28
3,2.7
5,3.96
14,7.2
7,3.72
5,2.37
8,4.26
8,4.08
5,4.53
6,3.45
3,2.19
7,4.44
9,4.8
11,5.34
2,2.64
1,1.17
4,2.55
6,2.91
5,3.54
6,3.72
9,6.87
7,3.63
5,4.35
1,0.57
2,1.38
2,1.29
5,3.72
6,3.42
9,6.69
4,4.89
4,4.62
13,6.84
3,2.91
13,8.04
5,3.36
4,2.46
3,2.37
3,2.91
7,7.68
3,1.83
5,3.18
11,5.61
7,3.09
8,4.08
3,2.25
3,2.19
8,5.43
2,2.46
3,1.65
1,1.92
3,2.1
6,3.45
11,9.21
4,3.06
3,2.19
4,2.37
4,3.0
3,2.37
7,5.07
3,2.52
10,6.78
3,2.19
5,2.73
8,6.3
3,2.19
7,6.78
4,3.18
6,4.05
7,4.62
7,3.36
3,3.45
4,4.08
7,4.53
5,3.72
8,5.79
5,5.34
8,3.69
3,2.01
12,8.85
3,2.01
11,6.78
4,2.46
10,5.04
5,3.54
4,1.83
2,1.17
9,5.88
4,2.46
2,1.56
7,4.44
3,1.92
7,4.14
7,4.26
11,6.33
3,2.19
10,5.25
6,3.81
2,1.74
9,4.35
5,3.54
3,1.89
5,2.91
10,4.62
9,5.61
12,5.79
7,5.16
12,9.75
7,3.63
2,2.73
3,2.73
1,1.2
7,3.81
5,3.45
6,4.44
6,4.98
7,6.42
10,7.41
8,5.61
5,3.45
12,7.11
4,3.9
7,4.89
2,1.2
10,4.53
6,2.52
7,5.52
6,3.6
6,3.18
9,4.62
5,2.28
4,2.55
3,2.1
4,2.19
9,9.66
7,7.23
3,2.64
5,3.09
4,4.08
12,9.3
7,5.34
5,2.73
7,3.27
9,6.33
4,2.28
4,3.27
6,4.53
4,2.64
6,3.27
3,2.37
4,2.91
4,2.55
9,6.24
7,4.35
7,6.33
6,4.8
5,3.24
3,3.18
3,1.65
6,4.8
4,2.37
4,2.37
5,3.45
6,5.34
5,3.45
1,1.02
6,4.98
6,5.22
11,4.8
8,5.4
7,6.06
8,4.98
2,1.47
12,7.59
4,1.83
6,3.45
3,1.83
9,5.76
9,5.61
3,2.07
6,5.07
4,2.19
9,6.33
7,4.53
5,3.36
10,8.49
3,4.08
6,4.17
4,2.46
1,1.08
6,3.45
4,3.36
5,2.55
6,3.9
3,3.63
8,6.33
10,4.8
5,4.35
7,5.79
6,4.44
3,2.01
7,3.15
4,2.97
2,1.74
1,1.38
5,4.23
5,2.82
5,2.82
6,4.62
6,5.34
5,5.16
4,2.28
4,3.63
8,4.71
9,3.81
1,1.74
3,1.8
8,4.8
3,1.08
3,2.1
6,5.7
7,3.87
4,2.73
8,7.65
8,8.22
5,4.98
5,2.55
6,4.44
4,2.97
6,3.18
5,3.54
3,1.74
7,4.44
1,1.92
4,3.54
4,4.71
5,3.45
5,3.63
4,4.08
6,3.42
2,2.28
5,3.72
6,4.26
4,3.54
7,4.62
5,3.81
4,3.72
3,2.19
9,6.24
7,5.25
5,3.18
1,1.92
5,4.8
6,5.16
3,2.19
3,2.28
3,2.34
6,3.54
8,6.24
8,6.24
6,4.71
6,3.78
8,5.43
7,4.98
6,3.96
3,1.92
6,4.71
2,1.08
12,7.32
14,5.16
4,2.37
5,3.9
6,4.71
5,3.09
6,3.45
7,5.52
5,4.08
3,2.64
5,3.72
6,4.26
8,4.14
8,5.16
4,3.09
4,3.72
6,5.31
11,5.88
2,2.1
5,3.09
6,4.8
8,5.88
5,3.09
3,2.1
6,4.35
5,2.82
13,10.65
5,2.91
11,5.31
3,2.28
6,4.89
9,6.51
9,6.78
3,1.92
4,2.37
6,3.18
6,4.59
13,9.39
6,3.69
4,4.8
8,4.35
10,5.31
4,3.09
8,5.61
11,7.23
3,2.19
7,6.06
5,2.73
4,2.73
9,7.41
5,3.69
7,4.89
6,4.89
5,2.91
6,3.63
3,2.1
5,3.18
5,3.18
5,3.09
10,5.97
6,3.63
7,5.97
10,4.53
4,2.91
5,3.36
11,9.12
6,3.42
12,7.77
6,3.63
6,5.16
3,2.46
4,4.44
3,2.97
10,5.79
3,2.1
8,4.98
8,4.17
6,3.63
2,1.47
6,3.18
5,2.73
6,3.63
3,4.26
8,5.34
4,2.91
5,2.64
11,8.22
5,3.27
4,2.37
6,4.71
4,1.92
4,2.82
3,2.46
3,2.64
10,7.23
6,3.6
14,7.5
4,2.64
3,2.07
7,4.8
4,1.89
8,5.88
2,2.64
5,2.46
9,5.7
8,5.52
7,5.61
4,2.91
3,1.44
3,1.8
8,5.79
11,7.14
9,5.52
6,3.15
3,2.19
5,2.91
5,3.72
5,4.44
5,2.55
1,0.93
4,3.54
14,5.61
12,6.96
8,4.44
7,5.16
2,1.92
5,3.0
4,2.28
8,5.07
6,4.05
2,1.2
9,6.87
7,3.54
9,4.8
5,3.81
6,3.45
7,3.0
10,4.89
4,2.55
8,3.63
3,1.92
6,3.27
2,1.83
7,3.63
7,5.7
4,2.91
9,3.72
11,6.06
9,5.88
5,3.63
5,3.27
6,4.17
5,4.62
3,2.01
5,5.16
5,2.73
5,3.36
8,5.79
5,3.63
14,9.3
7,4.26
8,5.16
9,4.44
12,5.16
3,2.01
9,5.34
8,4.23
6,3.54
8,4.08
4,2.55
2,1.74
1,0.84
8,4.53
5,3.72
5,3.69
6,3.9
4,2.28
6,3.36
6,4.62
5,2.55
5,4.59
6,3.63
7,3.63
3,1.92
6,2.55
1,1.29
6,3.27
7,4.59
3,1.92
6,3.72
10,5.7
7,3.27
6,3.54
9,5.34
12,6.06
5,1.8
4,4.53
8,5.49
5,4.68
5,3.81
9,5.88
11,6.03
9,5.25
6,5.88
8,4.89
4,2.19
10,5.7
8,5.52
2,1.92
7,4.44
10,5.94
10,4.68
6,3.09
3,2.01
8,4.26
1,1.92
6,2.55
1,1.92
4,2.82
9,5.61
5,2.55
5,2.55
14,9.72
2,1.29
6,4.62
9,4.26
7,5.34
9,5.61
3,2.19
5,3.0
9,5.43
4,2.97
2,1.11
10,8.13
10,6.87
7,4.08
7,5.07
6,3.09
3,2.37
11,7.59
2,1.38
2,1.92
2,1.92
5,3.9
7,3.63
13,9.75
5,3.45
7,3.09
5,3.54
7,4.26
1,1.29
13,7.05
7,4.71
3,2.19
3,2.28
8,4.89
5,2.01
6,3.54
4,2.37
4,3.99
5,3.45
4,1.92
6,3.0
7,3.72
3,2.28
10,7.14
4,3.36
8,3.9
8,3.78
3,2.01
9,3.9
3,3.45
5,2.19
10,6.57
10,5.43
9,5.7
3,3.63
7,5.31
7,4.26
7,3.87
6,2.19
5,3.36
6,3.0
4,3.45
10,7.41
1,2.01
6,3.45
3,1.98
3,2.64
8,4.5
6,3.54
7,4.08
4,2.01
17,11.46
7,4.08
1,1.17
3,2.01
12,6.6
7,5.16
6,3.81
13,6.84
3,2.16
8,4.62
6,4.35
10,9.66
7,3.9
5,4.35
6,3.0
6,2.37
6,3.54
7,3.54
1,1.92
4,2.46
9,4.44
5,3.27
3,2.37
9,5.97
6,3.27
7,3.63
3,2.1
2,1.29
3,2.19
5,3.09
9,5.7
4,3.0
6,3.09
2,0.57
2,1.92
4,2.37
1,0.9
4,1.65
2,1.65
7,4.71
6,2.82
9,6.15
5,3.36
5,3.09
2,2.19
16,9.09
1,2.01
3,2.46
9,3.45
8,4.62
3,2.25
7,4.71
6,3.36
4,2.07
8,4.05
9,5.34
8,3.9
3,2.73
7,3.72
7,3.81
3,1.83
7,3.81
3,2.25
8,3.69
6,3.33
2,1.47
9,3.99
7,3.18
5,4.71
8,4.08
3,2.19
5,2.73
9,3.69
10,6.24
7,4.71
10,6.12
1,0.84
7,4.35
4,3.45
8,3.54
5,3.51
3,2.37
7,3.18
3,2.46
6,3.09
3,2.37
6,2.64
5,3.27
4,2.01
4,2.46
7,4.71
3,1.8
8,3.51
8,3.9
10,5.07
4,2.82
3,2.1
5,3.81
13,7.5
6,3.36
8,4.89
4,3.24
3,1.74
5,3.9
5,2.37
10,8.67
9,5.16
5,2.82
7,4.53
4,1.98
4,3.54
6,3.15
9,6.87
2,1.89
5,4.08
3,2.28
12,7.29
4,2.46
9,5.88
5,4.26
3,2.01
7,3.54
6,3.99
2,1.44
12,8.37
6,4.53
8,4.53
4,2.46
6,4.26
5,2.91
5,2.82
2,1.83
3,2.19
10,5.79
9,4.14
4,2.82
4,2.46
1,0.84
5,3.54
6,4.89
4,3.18
7,3.9
8,5.79
9,3.18
3,2.34
5,2.91
3,2.64
5,3.81
3,2.19
4,2.82
5,2.88
3,2.19
6,3.27
7,3.99
2,1.38
8,4.08
8,3.18
4,2.28
3,3.45
13,7.32
3,2.46
4,2.82
6,6.33
4,5.34
10,6.12
7,5.16
5,2.55
5,2.82
3,2.28
7,3.72
6,3.45
5,2.73
9,5.43
7,3.9
2,1.08
11,5.43
1,1.08
2,1.56
8,5.43
1,2.01
10,5.4
7,3.81
15,7.5
