animals,height
4,3.18
6,4.35
8,5.52
3,2.28
6,3.54
8,4.71
9,8.04
10,5.79
8,5.43
8,5.25
2,1.26
6,4.26
11,8.58
4,3.18
3,2.28
7,3.72
5,3.72
9,8.4
9,7.95
4,2.82
4,2.37
1,0.84
3,2.19
9,8.85
12,6.66
5,2.52
9,4.53
7,4.17
9,6.69
4,3.45
5,4.26
7,4.8
2,0.84
9,7.68
3,2.37
2,1.29
5,3.81
6,4.26
7,5.25
5,3.18
4,2.19
8,6.03
6,4.17
14,8.67
3,2.64
1,2.01
3,2.28
16,14.61
13,7.77
3,2.73
8,5.52
4,3.72
2,1.8
5,3.09
6,6.42
7,5.52
11,4.59
4,3.09
3,2.37
5,3.15
9,5.97
11,5.25
4,5.25
6,3.54
5,3.09
5,3.18
7,4.44
10,5.88
4,4.08
8,4.35
4,3.51
11,10.65
5,3.54
7,5.25
5,3.18
2,1.02
7,3.27
4,2.55
12,7.32
5,3.99
9,5.52
9,4.59
5,2.01
4,3.18
5,4.98
5,3.06
4,2.91
11,6.21
5,3.81
5,2.64
6,3.63
4,2.64
7,3.09
5,4.71
7,3.36
4,2.28
11,7.5
5,5.16
7,4.89
4,2.1
6,4.08
4,2.1
4,2.64
5,2.73
3,2.01
6,3.36
4,1.83
11,9.03
9,4.95
3,2.37
3,3.18
5,3.45
4,3.54
5,4.53
6,5.43
3,2.07
3,3.72
8,5.43
6,4.95
9,4.95
6,3.9
6,4.53
5,2.91
10,7.41
4,3.06
8,6.15
8,6.51
4,3.09
3,1.56
8,7.32
5,4.08
6,3.99
8,5.97
4,3.09
6,4.44
4,2.28
6,3.81
6,3.63
5,3.18
6,4.35
7,4.35
4,2.82
4,3.9
4,2.37
8,5.79
8,5.25
6,4.35
5,3.09
10,6.48
7,3.9
5,2.55
3,2.46
6,3.0
5,3.09
7,6.96
3,1.56
11,7.41
4,2.46
7,4.44
9,6.78
6,3.0
7,5.43
6,6.24
3,2.73
3,2.28
9,4.53
9,5.07
5,3.45
3,2.55
7,3.63
6,5.61
5,2.55
3,2.55
8,4.05
6,3.72
9,4.53
8,7.41
9,6.78
7,4.95
10,6.6
2,1.2
3,2.91
5,4.08
4,3.72
5,4.17
3,2.07
6,3.99
6,4.26
6,3.09
4,2.37
7,4.5
7,3.72
7,5.43
4,2.19
6,4.26
7,3.69
1,1.47
3,2.82
3,1.92
