animals,height
3,2.46
2,2.1
6,2.91
8,5.25
1,0.66
4,5.43
3,2.52
2,3.6
5,3.9
6,2.91
13,8.85
3,2.88
7,4.77
6,4.26
1,0.84
6,4.71
4,1.83
2,2.37
12,8.13
5,3.63
18,8.64
7,3.54
9,6.15
5,3.18
4,3.54
7,5.16
2,1.47
4,3.0
5,3.54
6,3.36
8,6.15
5,3.81
2,1.83
2,1.56
4,2.82
1,2.46
6,5.25
7,6.87
7,4.98
8,3.54
4,2.55
5,4.89
6,3.72
6,2.88
10,6.78
8,4.53
12,7.23
2,2.64
4,2.64
3,3.09
8,5.07
6,5.34
7,4.17
1,0.84
2,2.46
2,1.83
3,2.82
3,1.92
11,9.12
5,4.17
4,3.09
11,8.58
7,6.69
5,3.54
5,3.72
2,1.8
8,6.06
1,1.29
10,5.61
2,1.62
6,3.9
4,3.15
7,4.62
11,7.77
3,1.98
2,1.65
3,2.19
7,4.35
9,5.88
8,5.07
6,3.45
9,10.2
8,5.52
9,5.16
4,2.37
9,5.88
16,10.62
2,0.93
4,2.28
5,3.36
1,0.84
7,4.71
3,1.74
9,4.8
8,4.35
6,3.81
1,1.65
4,2.64
4,3.0
8,4.71
9,4.98
1,1.29
8,4.8
5,2.97
7,3.18
9,3.42
4,3.45
2,2.37
9,6.6
8,3.99
3,2.19
3,2.1
7,4.89
6,4.26
2,1.89
5,3.0
3,2.73
4,1.83
4,2.55
9,4.71
3,2.55
2,1.65
2,1.92
6,4.26
4,2.28
4,3.27
2,1.38
7,3.0
5,3.09
5,3.72
5,2.46
6,3.72
3,2.46
5,4.08
12,8.4
2,2.07
8,7.59
7,4.44
2,1.11
8,3.99
6,4.17
9,3.9
4,1.8
3,2.01
6,3.0
3,2.1
8,6.33
2,1.74
6,3.18
8,4.53
5,4.08
4,2.1
7,3.63
4,3.0
10,7.5
4,2.82
3,2.37
6,3.99
4,2.64
4,2.37
8,5.22
9,6.06
1,1.38
3,2.01
9,7.5
4,2.28
7,4.77
7,3.96
3,2.37
4,2.91
4,2.46
7,3.72
2,2.91
4,2.25
6,3.54
5,3.45
5,3.06
8,5.25
6,3.18
3,2.82
6,2.1
12,6.84
9,5.67
6,2.91
10,5.7
9,4.98
2,0.93
4,2.28
3,3.0
5,3.33
4,2.19
9,4.62
8,5.07
9,4.8
5,2.82
8,5.43
3,1.53
3,3.6
5,3.42
6,4.53
3,2.28
2,2.64
5,2.91
1,2.46
10,8.85
6,5.16
8,4.62
10,7.32
6,4.98
5,2.82
1,2.46
1,1.74
5,4.08
8,4.08
8,6.33
9,4.17
