animals,height
1,1.38
1,1.29
2,2.43
7,4.17
7,3.45
2,1.35
1,1.38
2,1.47
3,1.65
7,3.9
8,3.81
0,0.0
1,1.26
3,2.37
2,1.56
0,0.0
7,3.42
1,1.2
2,1.29
6,3.72
0,0.0
5,3.18
2,1.11
7,4.08
6,3.9
5,2.73
2,1.2
4,3.27
2,1.83
2,1.65
3,1.56
4,2.43
1,2.01
6,2.64
2,1.92
3,1.92
3,2.01
4,2.37
3,1.92
7,3.54
2,1.2
3,1.65
7,4.68
0,0.0
1,1.38
2,1.38
1,1.56
3,2.91
5,3.0
8,5.07
1,0.93
2,1.56
7,2.88
6,3.54
0,0.0
2,1.56
6,2.97
3,2.55
1,1.56
2,1.11
0,0.0
4,2.19
7,4.71
1,1.11
0,0.0
2,1.29
4,2.19
1,1.38
1,1.38
2,1.2
0,0.0
0,0.0
7,3.06
4,2.82
1,1.65
4,2.37
1,1.56
4,2.19
5,4.62
3,2.01
2,1.65
1,1.29
2,1.11
0,0.0
1,1.11
1,1.38
2,1.2
2,2.01
0,0.0
2,1.62
3,2.19
2,1.2
2,1.35
4,2.1
0,0.0
4,3.18
2,1.92
6,2.46
0,0.0
2,3.0
5,3.36
1,1.56
2,1.11
3,1.62
2,2.01
0,0.0
2,1.11
4,2.64
3,2.28
2,1.2
6,4.23
7,3.51
1,1.2
6,2.64
2,1.11
1,1.11
0,0.0
2,2.01
0,0.0
1,1.92
1,1.38
2,1.74
0,0.0
0,0.0
0,0.0
1,1.02
0,0.0
2,1.2
8,3.69
1,0.93
2,1.29
3,2.01
1,1.29
2,1.65
2,3.09
7,3.18
5,2.73
2,2.46
3,1.8
0,0.0
3,2.28
0,0.0
2,3.0
5,3.27
3,2.28
0,0.0
3,2.64
2,1.11
5,3.0
2,1.74
2,2.19
3,1.83
2,1.29
2,2.19
1,1.38
3,1.92
2,1.2
0,0.0
1,1.38
3,2.19
5,3.27
1,1.89
1,1.2
2,1.38
4,2.1
1,1.38
5,4.89
3,1.29
5,2.91
2,1.26
9,5.04
2,1.65
1,0.66
2,1.89
1,1.56
3,2.01
0,0.0
0,0.0
3,2.19
9,3.36
2,2.37
2,2.19
3,4.17
2,1.89
1,1.38
0,0.0
6,4.26
7,3.09
0,0.0
1,1.11
2,1.29
6,3.09
7,3.36
2,2.1
5,2.34
3,2.1
4,3.27
2,2.55
2,1.38
3,4.08
1,1.92
4,2.91
0,0.0
1,1.02
7,3.0
2,2.46
3,1.2
0,0.0
3,2.46
2,1.65
4,2.28
1,1.2
1,1.65
3,2.01
0,0.0
2,1.74
7,3.87
4,3.0
2,1.38
1,1.02
0,0.0
3,2.01
0,0.0
2,1.38
4,2.55
9,3.81
0,0.0
1,1.2
1,1.92
3,1.92
1,1.29
2,2.01
4,2.73
1,1.02
2,1.29
5,2.88
5,1.92
1,1.11
4,3.09
7,4.08
7,3.18
3,1.74
3,1.53
2,1.56
3,2.64
2,1.65
3,2.46
12,5.94
1,0.93
2,1.38
2,1.02
1,1.11
3,2.46
0,0.0
0,0.0
0,0.0
2,1.17
3,2.64
4,1.35
2,1.83
1,2.01
2,1.38
3,2.82
3,2.01
2,2.64
3,2.1
6,4.62
2,1.2
2,2.91
1,0.84
2,1.38
1,1.2
2,1.38
3,2.01
5,2.55
5,2.1
6,2.16
6,3.09
0,0.0
3,2.55
6,2.55
3,2.64
14,7.86
5,3.63
4,2.01
2,1.47
2,1.38
4,2.64
5,2.37
4,2.73
1,1.2
4,2.28
6,2.82
0,0.0
5,3.15
4,3.36
5,2.52
2,1.65
4,2.16
3,1.38
3,1.38
3,3.0
2,1.02
3,2.55
2,1.71
0,0.0
3,2.25
7,3.27
3,1.26
4,3.18
5,2.82
0,0.0
5,2.55
4,1.89
0,0.0
0,0.0
1,1.29
3,1.65
5,3.63
4,1.92
9,4.62
11,4.5
3,1.65
4,1.74
0,0.0
5,3.09
4,2.28
3,1.62
0,0.0
8,3.36
3,2.37
6,3.36
8,3.54
9,5.88
4,2.46
1,1.11
0,0.0
2,1.56
5,2.82
0,0.0
4,2.1
5,2.91
4,2.73
5,2.64
2,2.01
5,3.09
2,1.2
5,2.91
4,2.82
1,1.29
3,1.47
3,2.46
6,4.14
1,0.84
6,3.45
3,2.28
1,1.38
4,2.91
3,2.46
3,3.0
1,1.11
6,3.36
6,3.45
5,3.72
2,1.29
14,6.66
5,2.82
2,2.01
6,3.36
2,1.65
3,2.46
5,3.27
0,0.0
2,1.56
7,4.17
9,5.34
0,0.0
3,1.92
0,0.0
4,1.74
1,1.92
2,1.92
2,1.74
4,2.28
2,1.74
0,0.0
4,3.81
8,3.51
4,1.74
1,2.19
2,1.29
3,2.37
4,2.19
4,2.19
6,3.06
2,2.46
5,4.44
3,2.01
4,2.64
4,2.28
3,1.92
3,1.65
1,2.01
5,3.54
5,3.24
12,5.4
6,3.09
4,2.1
11,4.53
0,0.0
4,2.37
1,2.01
0,0.0
6,2.82
1,1.56
6,3.36
1,1.02
3,2.64
1,1.11
2,1.38
3,2.01
1,1.11
3,2.1
3,3.72
0,0.0
5,2.46
1,1.11
1,2.01
1,1.74
14,6.93
3,1.92
5,3.36
2,1.02
1,1.02
2,1.56
1,1.11
5,5.16
3,2.37
7,4.17
2,1.47
3,2.01
4,2.46
16,6.3
2,1.74
3,1.83
0,0.0
6,4.62
3,2.7
1,1.02
6,4.71
3,3.27
2,2.55
3,2.97
7,7.32
7,5.16
3,2.55
8,5.94
5,4.71
5,3.0
4,3.18
4,2.91
5,5.61
2,1.38
4,3.63
6,3.27
3,3.45
5,3.09
5,3.81
4,2.73
6,6.51
7,4.71
4,4.62
6,4.89
11,5.04
5,3.18
6,4.17
5,4.35
4,3.54
3,3.0
1,2.01
5,4.17
1,1.56
6,3.45
3,2.55
1,1.11
2,1.38
1,1.11
5,3.72
6,3.18
3,2.73
5,3.36
6,4.35
3,2.16
8,3.9
2,0.93
4,3.27
0,0.0
2,1.29
5,2.64
2,1.2
11,6.48
2,1.65
3,3.0
5,4.17
4,3.0
5,3.54
3,2.19
3,2.28
4,2.91
5,3.99
4,2.46
5,3.72
4,3.0
5,4.17
3,2.55
0,0.0
3,2.82
5,2.82
3,3.27
5,2.46
4,3.51
6,2.64
0,0.0
3,2.43
0,0.0
3,2.28
4,2.82
3,2.19
3,1.47
4,3.33
2,1.74
7,4.35
6,3.33
1,1.38
5,3.9
1,1.38
5,3.0
4,2.46
1,1.56
4,2.64
2,1.47
9,4.71
7,3.27
3,2.37
1,1.29
2,1.2
5,3.18
5,2.97
7,3.15
1,1.83
5,2.64
3,1.29
3,3.0
3,2.64
3,1.74
3,1.83
