step,action
3,36
0,1
1,15
2,16
3,9
4,28
5,23
6,5
7,37
0,10
1,23
2,15
3,37
4,31
5,38
6,31
7,31
8,31
0,9
1,23
2,2
3,31
4,28
5,6
6,27
7,28
8,6
9,6
10,28
11,28
12,28
13,6
14,28
15,28
0,1
1,15
2,6
3,28
4,28
5,29
0,9
1,1
2,31
3,16
4,38
5,6
6,7
7,6
8,38
9,28
10,9
0,36
1,9
2,7
3,26
4,15
5,28
6,15
7,8
8,15
0,31
1,37
2,31
3,6
4,17
5,31
6,28
7,6
0,9
1,28
2,43
0,10
0,10
1,23
2,37
3,2
4,26
5,28
6,16
0,31
1,37
2,15
3,28
4,38
0,9
1,1
2,7
3,29
4,28
5,28
6,28
7,37
0,9
1,37
2,28
3,31
4,7
5,36
6,28
7,28
8,28
9,37
0,1
1,15
2,15
3,16
4,38
0,1
1,31
2,37
3,38
4,28
5,18
6,28
7,5
8,27
0,1
1,10
2,1
3,28
4,14
5,15
6,16
7,27
8,28
9,28
10,28
11,28
12,28
13,28
0,31
1,6
2,38
3,37
4,7
5,9
0,10
1,1
2,15
3,3
4,16
5,1
0,1
1,16
2,9
3,16
4,28
5,28
6,28
7,28
8,28
9,28
10,28
11,25
12,27
13,28
14,28
0,31
1,7
2,16
3,15
4,28
5,28
6,28
7,38
0,1
1,16
2,1
0,10
1,28
2,10
3,1
4,28
5,2
6,25
7,38
8,15
0,10
1,1
2,26
3,9
4,15
5,28
6,28
0,10
1,1
2,15
3,7
4,30
0,31
1,31
2,6
3,37
4,6
5,26
6,6
7,27
8,28
9,6
10,28
0,10
1,16
2,9
3,31
4,23
5,38
6,28
7,28
8,38
9,28
10,27
11,6
0,10
1,28
2,14
3,38
4,9
5,25
6,28
7,6
8,37
0,10
1,16
2,7
3,31
0,1
1,15
2,9
3,28
4,9
5,16
6,28
0,1
1,9
2,31
3,38
4,16
5,31
6,6
7,28
8,28
9,31
0,10
1,1
2,1
0,31
1,9
0,31
1,16
2,31
3,7
4,28
5,36
0,1
1,31
2,15
3,4
4,28
5,28
6,38
7,3
8,37
9,25
10,6
11,38
12,28
13,6
14,28
0,10
1,10
2,1
3,15
4,17
5,15
6,25
7,28
8,28
0,1
1,9
2,14
3,1
0,1
1,15
2,31
3,26
4,38
5,6
6,16
7,4
8,13
0,1
1,31
2,15
3,1
4,9
5,38
6,3
7,31
0,10
1,9
2,7
3,7
4,28
5,7
6,27
0,1
1,31
2,23
3,28
4,15
5,26
6,28
0,31
1,28
2,15
3,31
4,2
5,40
6,31
7,28
8,7
9,28
10,7
11,6
0,9
1,1
2,7
3,36
4,28
5,16
6,14
7,28
8,28
0,31
1,9
2,28
3,6
0,10
1,10
2,1
3,16
4,16
5,9
6,6
7,26
8,6
0,1
1,15
0,31
1,6
2,38
3,38
4,7
5,31
6,36
0,9
1,16
2,1
3,31
4,38
5,15
6,31
7,28
8,15
9,28
10,28
0,1
1,1
2,15
3,38
0,1
1,9
2,26
3,16
4,6
5,7
0,1
1,15
2,31
3,15
4,36
5,32
0,15
1,31
2,37
3,26
4,17
5,29
0,10
1,31
2,39
3,31
4,3
0,10
1,1
2,26
3,28
4,16
5,28
6,28
7,6
0,9
1,1
2,37
3,38
4,31
0,1
1,9
2,37
3,13
4,3
5,28
6,38
7,7
0,1
1,15
2,26
3,36
4,7
5,28
6,28
7,6
0,1
1,9
2,6
3,7
4,16
5,26
6,11
0,10
1,15
2,1
3,9
4,6
5,29
6,38
7,26
8,14
0,1
1,26
2,31
3,28
4,2
5,31
0,1
1,15
2,31
3,38
4,38
5,28
6,28
7,7
0,15
1,15
2,31
3,7
4,28
5,28
6,28
0,10
1,4
2,31
3,31
4,6
5,38
0,31
1,7
2,28
3,16
4,15
0,1
1,9
2,7
3,1
4,16
5,41
0,1
1,9
2,26
3,15
4,7
5,15
6,28
7,28
0,1
1,31
2,37
3,31
4,7
5,28
6,28
7,28
8,28
9,6
10,28
0,10
1,1
2,1
3,14
4,15
5,15
6,7
0,1
1,31
2,28
3,16
4,9
0,1
1,31
2,26
3,16
4,15
5,27
6,37
7,6
8,38
9,15
10,28
11,26
12,6
13,28
14,6
15,27
0,10
1,28
2,1
3,14
0,1
1,31
2,1
3,38
4,9
5,25
6,25
0,9
1,9
2,14
3,25
4,7
5,16
6,38
7,31
8,28
9,28
0,31
1,30
2,7
3,1
4,31
0,1
1,10
2,10
3,2
4,13
5,16
6,31
0,1
1,15
2,15
3,31
0,10
1,1
2,10
3,9
4,36
5,31
6,37
7,6
8,28
9,28
10,28
11,7
0,31
1,31
2,15
3,6
0,1
1,31
2,1
3,28
4,7
5,6
6,28
0,1
1,31
2,37
3,16
4,31
5,2
6,40
7,38
8,6
9,3
10,38
11,28
12,28
13,28
0,10
1,37
2,31
3,26
4,24
5,28
6,9
0,31
1,36
2,26
3,16
0,23
1,28
2,15
3,29
0,31
1,10
0,10
1,14
2,28
3,3
4,1
0,1
1,15
2,16
3,31
0,1
1,31
2,15
3,38
4,6
5,15
6,16
7,28
8,28
0,1
1,9
2,26
3,18
4,31
5,28
6,38
7,28
8,11
0,10
1,39
2,37
3,37
4,1
5,28
6,15
7,26
8,6
9,6
0,1
1,9
2,16
3,1
0,10
1,15
2,31
3,28
4,15
5,7
6,28
7,28
8,31
0,31
1,28
2,9
3,16
4,30
5,38
0,31
1,38
2,31
3,25
4,27
5,7
6,14
7,28
8,38
9,37
0,31
1,27
2,28
3,7
4,31
0,1
1,31
2,16
3,38
4,40
0,31
1,31
2,38
3,31
4,28
5,26
6,6
7,6
0,10
1,9
2,1
3,6
4,7
0,10
1,38
2,28
3,31
4,7
5,7
0,1
1,16
2,38
3,3
0,9
1,38
2,1
3,37
4,28
5,37
6,31
7,36
8,37
9,28
10,6
11,26
12,28
0,10
1,9
2,16
3,17
4,16
5,31
6,28
7,1
8,25
9,28
10,28
11,28
12,6
13,28
14,38
15,6
0,36
1,31
2,9
3,15
4,18
5,4
6,7
7,37
8,6
9,6
0,10
1,31
2,15
3,9
4,6
5,28
6,9
0,10
1,1
2,31
3,27
4,11
0,1
1,15
2,10
3,15
4,40
5,6
6,28
7,31
0,9
1,1
2,16
3,38
4,7
5,43
0,1
1,36
2,26
3,31
4,28
5,28
6,28
0,31
0,1
1,28
2,28
3,28
4,7
0,1
1,9
2,36
3,15
4,31
0,1
1,10
2,17
3,26
4,36
5,40
6,16
7,38
8,37
9,28
0,23
1,15
2,31
3,16
4,15
5,2
6,23
0,31
1,1
2,25
3,36
4,34
5,38
6,14
7,15
8,27
9,25
10,38
11,28
12,28
13,28
14,28
0,1
1,16
2,26
3,31
4,26
5,7
6,2
7,28
8,6
9,28
10,30
11,38
12,28
0,10
1,28
2,31
3,14
4,15
5,28
6,28
0,10
1,36
2,7
3,15
4,15
5,15
0,1
1,30
2,14
3,28
4,6
5,30
0,31
