animals,height
9,5.16
3,1.2
4,2.82
3,1.47
5,3.27
17,6.84
8,7.05
6,3.09
19,9.36
4,2.55
8,4.32
2,1.29
12,6.39
6,3.27
8,5.16
10,4.89
7,3.81
7,4.26
6,3.0
5,3.09
9,5.97
8,4.5
12,5.97
17,7.05
6,2.82
14,5.16
12,5.97
6,3.36
7,3.0
9,4.62
7,4.71
10,3.99
5,3.63
4,1.92
8,5.22
7,3.36
10,7.47
7,3.45
7,3.99
7,2.43
4,2.82
8,5.16
9,5.79
9,5.16
8,3.99
9,6.24
4,3.81
8,3.33
2,1.2
16,7.68
4,2.34
5,3.63
8,4.53
7,4.62
3,1.11
9,5.58
7,4.53
5,3.63
5,3.18
4,2.79
6,3.99
5,2.73
10,4.05
8,4.62
6,3.36
4,3.27
4,2.97
3,1.38
2,1.38
5,3.09
10,5.4
9,4.44
13,6.12
8,5.31
5,3.0
3,1.83
3,1.2
13,6.69
6,3.99
3,1.56
3,2.01
5,2.79
17,9.12
7,3.81
2,1.38
6,3.54
2,1.71
7,3.78
11,7.23
12,6.42
7,3.63
6,3.27
5,2.64
11,5.34
8,4.71
8,4.71
7,5.25
8,4.05
8,5.16
10,4.17
4,2.55
6,6.24
9,3.72
17,8.22
11,3.99
11,5.07
9,6.42
8,4.62
8,3.99
8,4.89
13,5.34
9,3.54
7,4.89
3,1.83
12,5.43
8,4.53
8,3.27
10,4.08
7,3.54
8,3.96
9,4.44
2,1.11
7,3.45
7,4.95
7,4.17
6,3.81
4,2.43
4,2.01
6,3.81
7,4.98
7,3.81
7,5.07
11,5.52
5,2.73
6,4.44
5,2.28
9,4.62
6,2.19
7,4.35
15,7.77
8,5.16
9,3.87
9,3.27
11,5.67
5,2.28
9,4.35
14,6.66
4,3.18
6,2.37
6,3.15
3,1.38
9,5.34
5,2.19
6,4.8
10,6.42
10,5.07
4,2.46
7,3.9
8,4.32
7,4.32
5,3.72
4,2.46
6,3.06
8,3.9
7,3.27
8,5.16
7,3.72
6,2.91
4,2.61
6,3.78
8,3.63
10,5.34
8,4.35
10,4.8
7,4.26
11,5.43
5,2.46
9,4.53
5,2.7
11,4.08
7,5.07
18,6.84
9,4.05
14,4.86
10,4.17
4,2.28
4,2.19
8,6.06
8,6.21
11,5.94
3,1.35
9,6.24
5,2.52
5,2.64
6,3.63
9,4.71
9,3.63
3,1.74
9,4.26
8,3.81
10,5.97
6,3.69
2,1.11
5,3.18
4,2.28
5,3.51
8,3.96
8,5.97
4,2.37
10,5.22
6,4.17
7,4.53
7,2.91
8,4.44
8,4.26
3,1.92
8,4.53
8,3.9
13,6.96
6,3.54
11,6.57
10,5.16
9,4.32
6,2.79
2,1.56
7,4.35
8,3.99
8,4.26
6,4.17
5,2.37
1,0.84
5,2.55
8,4.08
9,4.86
5,2.88
5,3.27
8,4.32
7,5.25
9,5.22
3,1.38
12,7.29
10,4.89
7,3.9
12,6.21
6,5.7
4,2.34
6,2.82
8,3.18
7,4.53
7,3.99
9,5.97
3,2.46
4,2.28
7,3.09
3,2.46
6,3.18
10,5.16
4,2.82
5,2.97
6,3.9
9,5.79
10,5.61
4,3.09
10,6.06
4,2.28
4,2.91
8,3.42
9,5.07
4,1.89
8,3.36
6,3.15
8,4.98
7,3.42
9,4.77
6,2.64
6,2.37
8,4.14
4,2.01
4,3.99
9,4.59
11,5.34
6,3.54
7,3.9
3,1.71
7,3.63
7,2.97
10,5.43
7,3.27
4,2.37
6,4.26
5,3.72
3,2.19
7,5.43
6,4.17
2,2.01
7,4.8
10,3.6
11,5.16
10,6.06
9,3.99
11,4.17
4,2.37
2,2.46
2,3.0
6,3.99
7,3.63
6,3.63
10,5.85
12,6.78
3,1.47
1,1.29
7,2.73
7,4.08
5,5.52
7,3.96
4,2.91
10,5.52
11,5.61
13,5.97
6,2.7
8,6.42
6,2.55
12,5.76
8,4.89
7,4.62
5,2.01
7,2.73
7,3.78
5,2.28
6,3.36
6,3.36
10,4.71
1,2.01
5,2.55
3,1.8
7,4.98
7,3.9
10,5.34
7,4.98
11,5.22
9,5.58
10,5.07
3,2.64
4,2.19
9,5.07
9,6.42
7,4.08
5,3.81
5,2.55
4,4.8
4,2.73
7,4.89
9,5.61
2,1.17
3,2.19
3,3.72
8,4.86
6,2.91
4,2.73
5,2.55
7,4.17
11,6.6
8,4.98
10,4.62
13,6.15
8,4.35
4,2.55
5,3.72
3,1.8
9,4.17
6,3.78
3,1.56
9,5.34
6,3.27
6,3.45
5,2.19
7,5.61
5,3.06
6,4.98
9,6.15
3,1.89
8,3.9
4,2.01
5,2.55
7,3.42
7,3.18
8,4.71
8,3.9
8,4.26
4,2.82
12,7.2
5,4.08
2,1.47
9,6.78
5,2.73
3,2.37
9,4.08
8,4.53
6,3.54
7,3.6
10,5.25
8,5.97
5,5.07
10,7.56
12,4.77
11,6.15
9,7.14
7,5.07
5,3.45
6,2.91
3,1.92
10,5.76
8,3.27
12,5.7
7,4.17
10,6.06
4,2.19
8,5.61
17,7.02
8,4.26
7,5.4
6,4.14
8,4.98
2,2.01
5,3.09
6,2.52
7,5.88
8,4.77
5,4.44
6,2.64
4,3.09
9,6.51
6,3.27
8,4.44
7,5.4
5,5.16
7,3.72
9,4.68
6,3.18
8,4.77
8,6.15
7,3.99
7,3.99
7,4.62
9,5.25
6,2.46
11,5.61
7,4.44
5,3.9
2,1.17
4,2.79
9,3.72
8,4.98
6,3.15
2,1.56
5,2.55
7,2.91
5,2.97
15,9.54
8,4.26
3,1.47
8,4.08
6,4.8
10,6.78
6,3.09
7,3.96
7,2.46
3,1.74
10,4.71
12,6.51
6,3.27
8,5.43
6,4.41
6,2.52
7,3.72
8,4.68
7,5.16
5,2.91
11,6.06
10,4.5
8,3.45
7,4.89
3,2.07
11,6.87
8,3.81
10,7.32
7,5.76
3,2.16
3,3.09
9,3.99
4,3.0
5,3.54
9,4.44
7,3.9
10,6.6
11,5.22
7,5.16
6,2.37
3,1.29
10,4.44
6,3.27
9,5.07
8,4.44
6,4.17
7,4.26
4,2.19
3,2.46
5,4.89
6,3.27
11,4.98
4,1.47
7,4.26
3,1.38
7,3.18
6,3.27
9,4.71
6,4.44
4,2.73
7,3.72
5,3.54
7,4.26
6,5.79
5,2.91
7,4.44
5,3.24
8,4.26
9,4.89
4,1.65
12,7.68
4,3.45
3,2.1
11,6.51
4,3.27
7,3.45
5,2.82
7,4.08
7,3.36
5,4.26
5,3.45
5,2.55
6,2.73
4,2.28
6,3.51
7,3.18
5,3.72
3,1.35
5,2.82
8,5.34
4,4.35
2,1.92
6,3.54
4,2.82
7,3.81
3,1.74
6,4.53
3,1.83
8,5.61
9,5.16
2,2.46
10,4.08
3,1.83
12,6.33
3,2.28
4,2.28
6,4.35
6,3.18
10,5.43
4,2.28
5,2.91
4,3.0
7,3.72
5,3.99
7,4.8
3,2.1
9,4.95
3,1.92
7,6.15
8,5.22
8,3.36
5,2.19
6,3.36
6,3.45
8,4.71
4,2.46
10,4.62
12,8.46
9,6.78
6,3.54
7,3.72
8,5.25
9,5.88
7,3.81
5,2.73
12,6.48
4,2.46
9,5.16
3,1.29
4,3.09
5,2.19
7,4.44
5,3.51
4,3.36
9,5.43
6,3.24
4,3.81
3,1.92
10,4.77
1,1.17
7,3.9
9,4.41
7,3.72
7,3.45
7,2.7
5,3.54
10,4.68
11,4.86
7,4.08
10,5.97
9,4.08
5,3.45
7,4.8
2,2.1
7,3.09
7,3.27
11,4.89
4,2.19
8,5.34
3,1.17
13,8.19
5,3.0
6,3.63
10,6.39
9,4.53
13,7.32
3,1.11
12,5.16
3,2.1
8,4.17
9,5.88
3,2.19
12,6.78
8,4.35
5,3.36
4,3.45
15,8.04
10,4.14
8,5.97
9,5.52
9,5.97
10,5.61
10,4.08
5,2.37
14,7.41
12,5.43
8,5.61
7,4.23
10,5.7
7,3.9
10,5.16
7,3.81
6,3.18
5,2.46
6,2.73
10,7.05
3,1.38
6,4.8
8,4.89
5,2.46
7,4.8
9,5.79
9,4.71
