step,action
1,37
2,18
3,40
4,10
0,35
1,6
2,40
0,13
1,37
0,0
0,2
1,10
2,34
0,12
1,29
2,38
3,43
4,32
0,12
1,32
0,41
1,31
0,15
1,34
2,16
3,30
0,29
1,9
2,16
3,31
0,18
1,39
0,29
1,8
0,30
1,30
2,11
3,39
4,13
5,9
6,6
7,20
8,24
9,30
0,29
1,15
2,42
0,16
1,11
2,16
3,2
0,7
1,16
2,21
0,4
1,4
2,34
0,1
1,31
2,12
3,9
4,1
5,39
6,18
7,23
8,9
9,28
0,41
1,27
2,16
3,15
4,10
0,9
1,24
2,33
0,38
1,9
2,16
3,1
0,9
1,16
2,23
3,11
0,1
1,37
2,10
3,43
4,40
5,23
0,28
1,16
2,37
0,4
1,7
2,11
3,22
0,23
1,40
2,28
3,24
4,20
5,31
0,11
1,14
2,30
3,13
4,17
0,15
1,9
0,38
1,13
2,13
0,28
1,13
2,16
3,23
4,13
5,13
6,13
7,13
0,21
0,13
1,13
2,24
3,13
4,13
0,13
1,16
2,13
0,17
1,13
2,3
3,13
0,26
1,13
2,13
3,5
0,43
0,13
1,13
2,13
0,41
1,32
0,4
1,13
0,13
1,37
2,40
0,13
1,22
2,13
3,13
4,13
5,9
6,8
7,26
8,13
9,22
0,13
1,13
2,13
0,40
1,13
2,36
0,13
1,40
2,13
3,13
4,13
5,13
0,13
1,13
0,12
1,13
2,42
3,13
4,21
0,5
1,4
2,4
3,4
4,4
5,4
0,4
1,25
0,17
1,23
2,11
3,4
4,4
5,42
0,40
1,28
2,27
3,43
4,35
0,4
1,27
0,35
1,26
2,4
3,4
4,4
5,4
0,38
1,4
2,4
3,19
0,14
1,4
2,4
3,4
4,4
0,4
1,26
2,4
3,4
0,4
1,20
0,33
1,39
2,26
3,26
4,9
5,27
6,26
0,6
1,32
2,11
3,18
4,26
5,26
6,26
7,26
8,26
9,11
0,26
1,3
2,32
0,16
1,26
2,26
3,11
0,26
1,26
2,2
0,26
1,26
2,26
3,26
4,26
0,26
1,26
2,26
3,26
4,26
5,26
6,23
7,26
0,28
1,26
2,16
3,25
0,4
1,26
2,26
3,26
4,26
0,36
1,26
2,26
3,21
0,4
1,0
2,4
3,4
4,4
0,4
1,40
2,4
3,4
4,4
0,4
1,22
2,3
3,31
4,4
5,4
6,14
7,29
8,4
9,4
10,4
11,4
12,4
0,41
1,14
0,4
1,42
2,4
0,4
1,29
2,4
3,23
4,4
5,4
6,23
0,4
1,4
2,4
3,4
0,4
1,13
2,4
3,5
0,14
0,4
1,4
2,15
0,24
1,24
2,27
3,24
4,39
5,24
6,24
7,24
8,26
0,24
1,24
2,24
3,0
0,24
1,24
2,24
3,24
4,24
5,24
6,24
7,24
0,22
0,24
1,24
2,24
3,24
4,36
0,24
1,21
0,36
1,24
