animals,height
5,5.61
9,5.79
6,4.41
7,3.81
8,3.45
8,4.71
4,3.0
5,3.63
3,2.19
5,4.35
4,4.08
4,3.18
7,3.72
7,6.24
2,2.55
5,3.6
6,4.71
7,6.24
6,4.62
3,2.46
3,3.36
8,6.24
8,8.58
4,2.64
4,3.36
3,2.91
1,1.08
12,7.02
6,4.53
7,4.05
8,4.89
3,2.82
6,5.34
3,3.63
4,3.09
6,4.26
6,3.54
6,3.72
5,3.45
7,5.61
7,3.45
5,2.91
7,5.52
3,3.72
3,2.91
6,4.26
5,3.27
3,1.92
6,3.27
8,5.16
2,1.08
5,3.72
7,3.99
8,5.7
2,1.65
1,0.9
1,1.08
4,3.9
0,0.0
1,2.46
7,5.52
4,3.0
6,3.72
2,3.45
5,3.06
5,3.24
4,3.09
4,2.82
3,2.1
2,1.98
3,3.81
5,4.17
2,2.73
7,3.36
7,4.44
8,4.62
3,3.27
6,3.96
4,2.73
7,5.61
1,1.29
7,4.17
1,2.46
1,1.2
1,0.9
3,3.18
3,3.36
6,4.98
3,2.73
2,2.1
1,1.38
8,5.16
3,1.2
1,1.65
6,4.26
3,2.55
2,2.46
2,1.65
2,2.01
6,4.89
5,4.26
2,1.47
5,3.81
6,4.62
12,8.49
7,5.16
1,0.84
5,3.45
1,0.48
6,3.27
5,3.24
9,7.14
10,4.59
4,2.82
4,2.82
7,4.44
9,6.96
6,5.7
3,2.34
3,3.18
13,7.86
4,3.63
1,1.29
4,3.36
5,3.36
5,3.0
10,5.13
5,3.09
7,3.27
8,5.61
2,1.11
5,3.81
4,2.55
7,6.33
5,3.36
7,3.45
5,3.45
5,3.99
5,2.91
3,2.28
5,3.81
3,3.0
2,1.47
7,4.26
