animals,height
7,2.73
5,3.18
4,2.19
6,3.45
9,5.61
7,3.0
2,1.47
14,6.96
4,2.55
7,3.72
1,1.92
5,3.0
3,2.91
6,4.5
3,1.83
11,4.8
11,6.51
5,3.45
3,1.83
0,0.0
10,5.25
6,4.71
11,4.44
15,6.57
14,5.7
16,7.65
4,2.79
10,4.35
2,1.29
9,3.9
16,6.21
12,5.52
7,3.99
8,2.97
11,6.51
4,2.97
9,4.08
2,1.29
6,3.72
4,2.73
3,1.92
18,8.28
4,1.74
10,4.71
4,1.65
3,1.92
10,4.59
4,1.92
4,2.46
8,3.0
7,3.0
9,4.26
6,3.87
3,2.25
6,2.55
5,2.46
12,5.25
8,3.99
3,2.19
9,4.23
3,2.46
4,2.73
8,3.99
14,5.7
3,1.65
8,3.09
11,4.32
4,2.01
7,3.54
4,1.92
5,3.09
13,5.34
6,2.28
6,2.46
7,3.18
9,3.45
8,3.81
7,3.45
6,3.54
5,2.64
6,3.96
5,3.54
3,1.17
12,6.15
5,2.73
11,4.59
8,4.53
13,6.06
5,2.37
7,5.16
10,3.9
1,0.66
1,0.66
9,4.35
6,3.36
7,3.18
1,1.2
7,3.45
1,1.29
9,6.12
7,3.78
10,4.23
7,3.15
5,2.55
3,1.8
10,5.25
6,3.9
2,2.46
5,2.46
6,2.55
4,2.46
6,3.0
5,2.19
3,2.01
8,3.54
1,1.11
5,3.09
8,3.63
5,3.27
11,5.04
6,3.45
7,5.7
6,4.35
9,3.63
7,3.72
4,3.27
7,3.36
8,3.99
7,4.17
4,3.09
6,2.55
7,3.87
11,7.32
6,3.9
4,2.28
6,3.81
10,5.43
5,3.33
12,6.39
13,4.89
6,3.72
6,2.82
6,3.81
6,2.91
4,2.34
9,5.13
0,0.0
5,2.73
10,4.98
5,2.46
0,0.0
9,4.14
3,2.37
8,3.81
6,3.18
3,1.65
1,1.17
10,4.26
4,1.74
7,3.81
20,9.12
8,6.33
8,3.45
8,3.9
5,2.55
6,4.17
4,2.64
6,3.15
7,3.36
5,3.09
0,0.0
10,4.05
8,5.34
6,3.45
8,4.53
1,1.2
9,4.98
1,0.66
8,3.27
12,7.65
8,4.14
7,3.0
1,0.84
5,4.71
4,1.56
5,3.0
2,1.44
3,1.56
10,4.26
6,3.18
10,3.45
6,3.18
11,5.97
4,2.73
5,2.82
7,3.18
9,4.32
6,2.19
3,1.74
3,1.92
8,4.8
8,4.17
7,3.81
0,0.0
2,1.47
3,2.1
7,3.63
8,4.05
7,3.81
14,5.07
5,3.27
11,6.87
5,2.7
10,4.68
5,2.46
5,2.91
5,2.55
4,3.36
4,2.37
1,1.2
4,2.37
6,3.27
4,2.82
6,3.45
1,0.66
8,4.8
8,4.35
1,0.66
9,3.54
6,3.36
4,2.73
4,2.01
8,3.45
5,2.46
2,1.29
9,4.35
4,2.19
7,3.45
13,6.78
6,3.72
15,7.86
7,3.06
7,3.63
3,1.89
5,2.37
2,1.38
4,2.73
4,2.46
4,2.82
9,4.44
5,5.46
12,5.7
8,5.58
7,3.18
5,3.36
7,3.81
2,2.07
10,6.06
13,5.52
10,4.98
9,4.05
8,4.08
4,2.43
4,2.46
6,3.27
4,2.82
3,1.56
7,3.18
9,4.89
2,3.45
3,1.65
4,3.0
2,1.74
10,4.98
9,4.14
5,2.7
8,4.53
10,4.59
10,4.32
12,6.33
6,3.81
11,4.68
11,6.78
8,3.36
4,3.36
5,2.37
1,1.08
7,3.54
1,1.2
7,5.34
8,4.5
2,1.65
7,3.72
7,3.45
7,4.8
6,2.91
4,2.19
1,2.01
8,4.08
4,2.82
7,3.45
7,3.54
5,3.9
1,1.89
8,3.33
4,3.81
2,1.47
10,5.25
5,2.37
6,2.25
12,6.78
7,2.46
6,4.23
6,2.55
5,2.52
8,4.71
5,2.79
6,3.09
5,2.46
14,5.88
6,3.36
6,3.27
10,3.72
9,4.17
8,3.18
7,3.54
3,2.43
2,1.38
5,3.09
4,3.18
4,3.36
4,2.82
8,4.23
4,2.64
8,4.62
9,3.45
9,3.81
7,3.81
6,4.08
7,3.81
5,2.43
8,3.87
18,8.49
16,5.52
7,4.98
1,1.02
12,5.88
7,5.07
3,2.28
3,2.16
4,2.55
1,0.66
3,1.47
9,5.04
12,4.71
4,2.01
8,5.16
6,3.72
6,3.72
3,1.74
9,4.8
7,3.9
10,5.16
6,2.91
7,5.52
6,3.09
7,4.44
7,3.45
10,4.98
2,1.92
3,2.19
1,0.84
11,5.85
8,5.58
9,5.43
12,7.41
3,2.55
5,2.46
5,2.19
8,3.54
7,3.63
2,2.46
5,3.36
4,2.1
5,2.37
0,0.0
0,0.0
5,3.09
6,3.06
6,2.64
2,1.11
8,4.17
8,3.6
4,3.45
7,3.42
4,1.83
5,1.38
6,2.88
7,3.96
9,4.26
10,4.68
5,3.0
5,3.99
7,4.59
10,4.8
5,4.35
6,3.72
5,2.55
6,4.35
8,5.16
5,3.45
10,5.07
7,4.08
2,1.38
7,3.27
5,2.82
5,2.91
5,3.63
6,2.82
10,4.62
6,2.82
6,2.82
7,3.27
8,3.72
9,4.8
1,1.92
11,6.15
6,3.87
5,3.45
1,1.29
4,1.44
10,5.88
12,6.84
3,3.63
4,3.45
7,3.99
1,1.56
11,4.62
7,4.89
5,2.19
6,4.26
13,5.43
8,4.08
4,3.27
2,2.73
1,0.84
5,3.27
11,4.89
11,4.89
2,1.65
8,3.9
7,3.69
7,4.35
3,2.7
8,3.09
4,2.01
7,4.68
1,1.11
0,0.0
7,3.36
1,1.11
4,2.52
8,3.72
5,3.69
7,4.35
2,1.74
9,5.25
10,6.51
6,3.27
0,0.0
1,1.11
7,4.35
5,3.81
