animals,height
2,1.74
4,1.65
4,3.0
2,2.01
1,1.11
1,1.2
2,1.47
7,3.9
2,1.65
3,3.36
0,0.0
3,2.01
4,2.64
1,1.2
5,3.15
5,2.37
3,1.2
1,1.29
3,1.8
2,1.65
3,1.74
3,1.74
4,2.28
3,2.1
1,1.11
4,2.64
2,1.29
1,1.65
0,0.0
1,1.2
2,1.56
2,1.2
2,1.11
11,5.04
2,2.19
0,0.0
3,1.35
4,2.64
8,4.32
1,1.65
1,0.93
0,0.0
0,0.0
3,2.43
5,3.0
2,1.65
5,2.19
1,1.11
0,0.0
3,1.92
1,1.2
9,5.79
2,1.65
3,2.97
6,2.7
0,0.0
0,0.0
3,1.56
0,0.0
6,5.25
5,2.37
6,3.15
12,5.97
3,1.83
2,1.74
3,1.83
4,3.72
3,1.56
3,1.56
1,1.29
2,1.74
0,0.0
4,1.38
0,0.0
2,1.56
2,2.01
5,3.09
1,0.84
1,1.38
4,2.82
0,0.0
4,2.1
4,2.82
1,1.11
4,2.1
4,1.98
0,0.0
3,2.46
2,1.56
6,2.43
2,2.64
0,0.0
2,1.11
2,1.29
0,0.0
1,2.19
0,0.0
3,1.92
1,1.11
1,1.11
1,1.38
2,1.83
5,2.91
3,2.19
1,1.83
0,0.0
4,3.0
1,2.01
2,1.11
1,0.93
2,1.47
2,2.28
10,4.17
1,0.84
0,0.0
1,1.29
6,3.36
4,2.28
3,2.1
5,2.46
2,2.73
0,0.0
0,0.0
3,1.74
2,2.37
5,2.73
1,0.93
10,4.26
1,1.29
1,1.29
0,0.0
9,6.33
4,2.91
10,6.42
3,2.73
4,3.45
8,3.72
1,1.38
7,3.27
3,2.19
1,2.01
3,1.74
4,2.01
6,4.41
5,2.73
6,4.8
9,5.61
2,1.92
4,2.64
5,4.35
5,4.35
4,2.28
3,2.37
2,1.98
2,2.82
5,3.54
4,3.09
5,2.7
7,3.18
0,0.0
8,4.68
2,1.11
8,4.86
3,2.37
0,0.0
2,1.92
2,2.91
3,3.63
0,0.0
3,1.47
5,3.9
2,1.29
1,1.83
1,1.74
5,2.82
4,3.63
3,2.55
1,1.29
1,1.38
2,2.46
1,1.38
4,2.46
5,3.72
8,3.18
4,2.01
3,2.55
3,2.28
9,3.45
2,2.82
10,5.07
5,3.54
2,2.19
1,1.11
1,1.83
3,1.47
2,2.28
4,2.91
2,2.46
5,2.82
4,2.82
4,2.61
7,5.88
6,4.71
10,6.15
3,2.37
7,4.23
2,1.65
3,2.37
2,1.65
1,2.01
3,2.82
11,6.21
0,0.0
5,2.88
2,2.19
4,2.55
4,4.44
4,2.28
3,3.18
5,3.27
6,4.44
2,2.19
4,2.28
5,2.16
4,2.19
6,3.69
5,3.09
7,3.72
2,1.11
4,3.81
5,3.09
3,2.64
4,3.27
3,1.83
7,4.5
3,3.99
1,0.48
5,2.64
4,2.43
1,1.11
5,2.82
2,2.19
8,9.3
3,3.0
3,3.27
5,4.53
2,2.82
1,0.84
3,2.82
5,3.9
4,2.34
7,4.35
2,1.2
7,6.33
5,3.54
11,4.95
5,5.25
2,3.0
2,1.83
8,8.04
1,1.92
5,3.09
6,6.15
7,6.51
2,2.1
3,3.54
1,1.29
1,2.01
3,2.91
5,3.0
2,3.09
2,2.19
6,5.16
5,4.14
6,5.7
7,5.7
7,5.25
4,3.99
4,3.87
10,7.47
3,2.19
3,2.37
5,4.44
5,3.0
3,2.64
7,3.9
3,3.36
5,5.43
6,4.26
5,3.27
4,5.61
2,2.1
0,0.0
5,3.18
2,2.64
2,1.92
8,6.87
6,5.88
3,2.73
8,5.43
4,4.08
6,5.61
1,1.11
3,3.54
4,3.27
4,2.91
7,5.43
5,5.25
5,5.16
2,2.19
3,2.55
5,2.46
2,1.83
1,1.29
4,3.09
1,1.56
4,2.46
4,2.55
1,1.11
9,4.53
9,5.07
4,2.82
3,3.45
1,1.02
3,1.83
7,4.71
0,0.0
3,2.82
3,2.73
6,3.9
4,2.28
5,2.82
