step,action
0,10
1,24
2,37
3,14
4,15
5,37
6,15
7,11
0,15
1,25
2,37
3,28
4,27
5,38
0,23
1,16
2,36
3,16
4,27
5,37
0,3
1,15
2,38
3,41
0,39
1,9
2,19
3,40
4,29
0,19
1,40
0,9
1,28
2,17
3,28
4,5
5,38
0,24
1,14
2,16
3,17
4,38
5,38
6,7
7,38
8,37
9,16
0,37
1,24
2,37
3,38
4,9
0,23
1,9
2,39
3,26
4,15
5,14
6,26
7,37
8,27
9,27
10,4
0,19
1,14
2,17
3,37
4,37
5,37
6,27
7,37
8,42
9,27
10,28
0,23
1,15
2,37
3,37
4,38
5,38
6,4
7,38
8,26
9,17
10,4
0,31
1,36
2,39
3,38
4,40
0,26
1,10
2,25
3,29
4,16
5,27
6,27
7,9
0,31
1,24
2,30
3,37
4,27
0,43
1,17
2,1
3,36
4,28
0,23
1,9
2,39
3,14
4,41
5,28
6,7
0,9
1,16
2,30
3,6
4,38
5,16
6,4
7,7
8,16
9,42
10,4
11,15
0,1
1,5
2,17
3,39
4,7
5,38
6,5
0,24
1,8
2,27
3,37
4,37
5,2
0,9
1,1
2,7
3,6
4,7
5,27
6,15
0,40
1,5
2,26
3,28
4,41
5,39
0,5
1,35
0,28
1,36
2,25
3,39
4,13
5,18
6,18
7,27
8,9
0,5
1,16
0,39
1,24
2,35
0,9
1,35
2,17
3,18
4,18
5,37
0,2
1,27
2,38
0,36
1,10
2,38
3,28
4,30
5,14
6,27
7,37
0,17
1,1
2,41
3,28
4,17
5,28
6,27
7,16
0,1
1,9
2,18
3,26
4,25
5,30
6,18
7,11
0,23
1,10
2,17
3,25
4,37
0,1
1,26
2,9
3,18
4,4
5,37
6,1
0,19
1,16
2,24
3,38
4,5
5,26
0,19
1,17
2,23
3,7
4,38
5,23
6,26
7,38
8,4
0,28
1,1
2,31
3,17
4,23
5,14
6,27
7,15
8,43
0,40
1,9
2,9
3,40
4,27
5,15
6,28
7,37
0,9
1,25
2,23
0,23
1,39
2,28
3,31
0,23
1,29
2,37
3,5
0,23
1,17
2,37
3,15
4,28
5,41
6,23
7,28
8,37
9,37
0,30
1,9
0,0
1,6
2,5
3,27
4,37
5,12
0,1
1,1
2,37
3,37
4,38
5,10
0,28
1,27
2,15
3,38
0,6
1,11
2,0
3,40
4,10
0,19
1,40
2,23
3,38
4,8
5,41
6,27
7,41
8,43
0,7
1,36
2,30
3,27
4,15
0,19
1,11
2,27
3,3
4,37
0,9
1,15
2,27
3,39
4,28
5,27
6,39
7,36
0,2
1,43
2,28
3,14
4,24
0,9
1,36
2,3
3,39
0,19
1,27
2,18
3,17
4,14
5,38
6,5
7,28
8,28
0,9
1,24
2,17
3,28
4,37
5,38
6,27
7,38
8,28
0,24
1,5
2,8
3,37
4,8
0,23
1,28
2,30
0,19
1,15
2,7
3,29
0,31
1,24
2,36
0,13
0,23
1,37
2,37
3,16
4,27
5,23
0,35
1,5
2,25
3,26
4,26
5,9
6,18
7,28
0,20
1,8
2,17
3,17
0,9
1,17
2,16
3,24
4,17
5,37
6,37
7,5
8,23
0,31
1,6
2,23
3,39
4,27
5,39
6,38
0,27
1,15
2,9
3,30
4,38
5,41
6,17
7,28
8,30
9,18
0,37
1,39
2,27
3,17
4,37
5,37
6,38
7,37
8,37
0,40
1,43
2,25
3,38
4,37
0,16
1,29
2,39
3,24
4,38
5,37
6,38
0,43
1,8
2,17
3,28
0,3
1,17
2,3
3,38
4,3
0,5
1,37
2,10
3,37
4,28
5,26
6,16
7,27
8,41
9,30
0,9
1,24
2,27
3,28
4,27
0,5
1,28
2,17
3,24
4,37
5,41
0,4
1,10
0,23
1,26
2,38
3,38
0,39
1,31
2,38
3,27
4,16
5,29
6,27
7,17
8,38
0,43
1,28
2,1
0,23
1,18
2,43
3,37
4,37
5,37
6,28
7,5
8,37
0,1
1,19
2,5
3,17
4,15
5,39
6,38
7,12
0,1
1,5
2,15
3,39
4,12
5,37
6,15
7,15
8,7
9,7
10,36
0,28
1,23
2,16
3,17
4,17
5,26
6,7
0,23
1,2
2,39
3,38
4,16
5,16
6,7
0,23
1,26
2,9
3,39
4,7
0,9
1,35
2,26
3,7
4,37
5,17
6,16
7,27
8,4
0,9
1,17
2,38
3,28
0,22
0,5
1,9
2,42
3,40
4,12
5,37
6,1
0,15
1,17
2,28
3,17
0,36
1,43
0,28
1,27
2,27
3,39
0,27
1,37
2,31
0,37
1,15
2,26
3,17
4,37
5,5
6,18
0,39
1,16
2,37
3,27
4,15
0,43
1,28
2,23
3,38
4,2
5,5
6,38
7,25
0,2
1,43
2,6
3,26
4,37
0,2
1,26
2,28
3,29
4,37
5,26
6,27
7,5
8,38
0,7
1,8
0,35
1,8
2,39
3,27
4,15
5,21
0,10
1,19
2,26
3,37
4,5
5,38
6,15
7,27
8,26
0,9
1,6
2,28
3,26
4,27
5,37
6,37
0,23
1,28
2,37
3,40
0,19
1,23
2,37
3,37
4,37
5,41
6,26
7,4
8,38
9,38
0,23
1,27
2,16
3,36
4,28
5,38
0,30
1,36
2,23
3,26
4,17
0,35
0,1
1,42
2,41
3,16
4,15
5,5
6,27
0,1
1,17
2,30
3,28
4,28
5,4
6,7
0,10
1,25
2,23
0,15
1,15
2,3
3,17
4,23
5,37
6,3
7,17
0,23
1,3
2,40
3,27
4,16
5,38
6,28
0,9
1,24
2,17
3,29
4,27
5,18
6,27
7,15
8,17
0,11
0,10
1,9
2,5
3,36
4,28
5,16
6,37
0,9
1,17
2,12
3,16
4,27
5,39
6,38
7,7
8,28
9,31
0,28
1,28
2,15
3,4
4,38
0,35
1,3
2,5
3,39
4,9
5,38
6,37
7,38
0,2
1,30
2,28
3,37
4,17
0,5
1,23
2,8
3,16
4,16
0,23
1,10
2,5
3,38
4,37
5,37
6,41
7,7
8,8
0,9
1,27
2,41
3,28
4,3
5,38
6,37
7,7
0,27
1,1
2,15
3,28
4,5
0,1
1,26
2,1
3,15
4,16
5,16
0,9
1,7
2,7
3,30
4,7
5,9
0,5
1,9
2,39
3,7
0,2
1,16
2,37
3,37
4,28
5,38
6,28
0,5
1,3
2,17
3,36
0,8
1,5
2,27
3,41
4,27
5,3
6,27
0,4
1,7
2,2
0,10
1,43
2,29
3,19
0,35
0,19
1,25
2,27
3,6
4,29
0,28
1,36
2,43
3,38
4,7
5,37
6,37
7,38
8,15
0,23
1,9
2,14
3,7
4,15
5,37
6,16
7,4
8,42
0,25
1,26
2,30
3,26
4,37
5,26
6,38
0,41
0,4
1,42
2,22
0,23
1,23
2,30
3,38
4,27
5,14
6,28
7,10
0,0
1,26
2,38
3,28
4,37
5,37
6,39
0,9
1,43
2,15
3,38
4,37
5,15
0,15
1,8
2,17
3,39
4,25
5,19
0,9
1,28
2,16
3,1
4,26
0,9
1,15
2,10
0,1
1,3
2,29
3,37
0,23
1,27
2,28
3,37
4,37
5,37
6,15
0,23
1,8
2,7
3,37
4,40
0,28
1,1
2,7
0,41
