animals,height
2,1.92
5,2.19
3,1.92
1,1.56
2,2.46
6,3.15
4,2.01
3,3.99
1,1.2
2,1.38
2,1.92
3,3.0
1,1.38
4,2.64
1,1.11
1,2.01
1,0.93
9,4.32
2,2.28
2,1.92
2,1.11
3,1.44
5,2.7
5,3.36
2,1.83
3,2.28
8,3.9
8,3.15
2,1.83
5,3.0
3,1.83
3,2.28
0,0.0
4,2.79
6,3.09
1,1.11
3,1.2
2,1.29
2,1.2
2,1.65
0,0.0
4,2.82
8,3.81
5,1.71
2,1.56
7,2.61
1,1.02
2,1.56
3,1.83
0,0.0
1,1.11
0,0.0
8,3.72
3,2.01
1,1.2
4,3.45
1,1.11
0,0.0
1,1.56
1,1.74
1,1.29
2,1.47
1,1.17
2,2.01
2,1.2
1,1.02
3,1.92
3,2.37
4,2.91
2,1.11
0,0.0
3,1.74
2,0.93
1,1.2
4,2.07
2,1.56
3,2.19
1,1.2
1,0.93
3,1.74
2,1.38
2,1.11
4,2.91
5,3.72
3,1.65
3,1.83
2,1.74
2,1.92
11,6.69
6,3.15
5,3.54
4,2.82
10,3.69
0,0.0
1,1.38
0,0.0
1,1.2
4,2.16
2,1.02
3,2.34
1,1.2
4,2.64
3,3.0
1,1.2
3,1.65
2,1.65
1,1.89
1,1.11
0,0.0
3,2.46
7,3.69
4,2.82
2,1.47
2,1.65
2,1.38
4,3.0
1,1.11
2,1.56
2,1.11
4,2.01
3,1.47
3,2.19
4,2.61
3,2.28
2,1.74
1,1.02
1,1.11
3,1.83
2,1.92
1,1.11
1,1.11
3,2.73
0,0.0
1,0.84
1,1.11
3,1.92
1,1.29
1,1.2
2,3.09
0,0.0
2,2.46
0,0.0
6,2.64
5,2.82
4,3.72
0,0.0
4,4.08
7,4.32
3,2.91
7,3.54
7,4.08
2,1.2
4,2.55
2,2.55
6,3.27
6,3.24
2,1.26
3,1.83
3,1.92
6,4.89
2,1.38
6,3.81
7,2.91
3,2.28
4,3.63
3,1.92
1,0.66
0,0.0
1,1.11
11,6.33
4,2.91
1,1.38
1,1.11
1,1.56
4,2.91
7,4.62
0,0.0
5,2.82
5,3.18
2,1.47
2,2.64
3,1.44
4,2.1
2,1.2
8,3.72
2,1.74
4,2.19
0,0.0
2,1.56
9,3.9
8,5.76
3,2.16
2,1.29
4,1.56
3,1.83
3,2.55
3,2.55
7,3.42
2,1.65
5,2.19
2,1.74
3,1.74
4,2.64
4,2.82
1,0.93
4,2.28
6,3.9
6,2.73
6,3.63
5,3.45
4,2.07
7,2.91
2,1.11
4,2.28
1,1.74
5,2.7
1,0.66
1,0.81
8,3.42
0,0.0
0,0.0
9,4.23
0,0.0
7,3.99
1,0.84
7,3.09
2,0.93
10,5.61
2,1.92
4,2.28
2,2.19
4,2.73
7,3.33
1,1.74
1,1.2
5,2.55
6,2.91
6,3.27
5,3.33
3,2.1
3,1.29
1,1.92
0,0.0
1,1.29
2,1.26
4,1.98
1,0.93
3,2.46
3,2.19
8,3.81
5,2.19
8,4.44
3,2.91
8,5.52
0,0.0
3,2.1
5,2.64
0,0.0
4,2.01
6,2.61
1,1.2
2,1.29
1,1.65
7,3.09
2,1.74
2,1.83
13,8.04
2,1.56
1,0.93
4,2.73
4,2.19
9,4.17
2,2.1
8,2.97
3,2.1
2,2.19
4,1.83
3,2.01
6,3.36
5,2.73
4,1.92
2,1.38
7,4.62
0,0.0
9,5.85
9,4.86
2,1.65
5,3.09
1,1.11
2,1.83
1,0.93
2,1.38
1,2.01
5,2.01
1,1.11
5,3.0
7,4.62
2,2.19
1,1.2
3,2.73
1,1.2
7,4.68
4,2.82
3,1.83
4,2.37
3,2.64
3,1.92
6,3.09
2,2.28
2,1.83
5,2.73
4,3.0
6,3.09
2,2.1
3,1.74
2,1.65
2,1.74
6,2.52
3,2.1
2,1.11
3,1.65
4,2.19
5,1.92
5,3.0
8,4.08
2,1.29
5,3.09
2,1.2
2,1.92
2,1.71
4,2.46
5,3.18
1,1.02
4,3.63
1,1.29
5,3.81
5,3.9
2,2.01
5,3.45
2,1.2
7,4.53
6,4.98
3,2.28
1,1.29
7,2.64
1,1.11
6,3.42
1,1.29
4,3.36
4,2.46
1,0.93
4,3.27
3,1.83
4,2.28
0,0.0
4,1.92
9,4.41
5,4.35
1,1.38
7,3.9
0,0.0
3,1.2
7,3.54
5,2.73
3,1.47
4,2.28
3,2.19
4,2.64
4,1.83
5,3.9
3,3.09
4,2.1
3,1.92
1,1.92
6,2.91
5,2.55
0,0.0
6,3.0
6,3.72
1,1.11
5,4.41
1,1.29
6,3.81
0,0.0
1,1.74
4,2.55
9,3.87
3,3.0
3,2.19
5,3.27
4,2.73
8,4.17
4,3.09
1,1.2
7,3.45
2,3.0
5,2.61
1,1.29
3,3.09
4,2.46
3,2.55
3,3.45
2,2.01
7,3.06
1,1.11
3,1.92
3,2.19
2,2.01
2,1.83
0,0.0
7,3.51
3,2.37
1,1.2
2,1.29
2,1.29
4,2.43
1,1.02
1,1.11
3,1.65
0,0.0
3,2.1
3,2.82
5,3.51
8,4.23
6,3.27
4,1.92
4,3.0
6,4.26
2,1.38
2,2.01
7,3.54
6,3.45
3,2.91
3,2.55
1,1.11
3,1.71
3,1.62
7,4.8
4,2.82
0,0.0
1,1.65
1,1.38
3,1.38
5,2.64
2,2.19
8,4.44
4,2.28
8,3.9
5,2.91
4,3.09
1,1.11
3,1.92
11,6.69
10,5.88
4,2.64
4,2.37
7,4.8
2,1.2
2,1.74
3,2.28
1,1.74
4,3.0
4,2.28
4,2.64
2,1.65
6,2.82
2,3.0
1,1.65
2,1.29
0,0.0
3,2.1
7,3.54
8,3.69
5,3.09
2,1.11
2,2.01
4,2.55
5,3.81
4,2.46
2,1.83
8,3.33
3,2.64
1,1.11
3,2.73
2,1.83
7,3.36
4,3.45
6,4.26
3,2.1
1,0.93
1,1.74
4,2.55
3,2.43
2,1.74
2,2.1
5,2.55
3,2.91
1,1.74
2,0.93
0,0.0
3,2.19
6,2.79
0,0.0
0,0.0
5,1.74
6,2.91
2,1.2
3,2.55
3,2.46
5,3.27
2,3.27
4,4.53
4,2.64
4,2.82
5,2.64
3,2.19
5,2.01
8,4.35
5,3.09
8,4.62
4,3.0
1,1.74
7,3.96
3,2.73
5,3.9
5,2.73
1,0.66
4,3.18
5,3.27
4,3.09
5,1.92
1,1.29
1,0.84
4,1.8
1,1.11
3,2.28
2,2.37
5,2.73
3,2.1
2,2.1
0,0.0
1,1.02
4,2.64
4,2.91
3,1.92
5,3.93
3,2.73
2,1.65
2,2.46
3,1.92
7,3.81
13,5.79
3,1.11
5,3.09
10,6.33
1,0.84
4,2.46
4,2.37
1,2.19
2,1.56
2,1.56
6,3.09
6,4.53
2,1.65
5,3.0
6,3.09
6,3.18
1,1.2
2,1.38
5,4.53
7,3.36
4,2.73
2,1.92
3,2.28
5,2.34
4,2.91
8,5.07
7,3.63
4,2.82
7,2.7
4,3.36
4,3.18
4,2.55
2,1.2
2,1.74
4,3.18
1,1.11
5,3.18
4,2.82
4,2.55
0,0.0
2,1.92
8,4.26
1,1.74
3,3.09
6,3.0
7,3.36
2,1.83
1,1.92
3,1.92
7,4.8
1,1.74
2,1.71
8,4.17
2,1.29
9,3.81
6,3.81
4,3.99
8,4.53
6,4.08
2,1.29
11,4.8
9,4.62
5,3.0
4,3.36
6,3.0
3,2.64
10,4.8
1,1.38
4,1.65
2,2.25
3,2.19
3,2.19
3,1.56
4,2.52
11,4.14
0,0.0
5,4.35
8,3.9
5,1.74
7,3.0
7,3.9
5,4.08
8,3.54
2,1.2
2,1.2
7,4.26
1,1.11
5,3.09
5,3.27
10,4.35
1,1.29
4,2.82
6,3.18
4,3.0
3,2.73
4,2.73
6,2.37
5,3.18
5,3.36
7,3.18
8,4.08
5,3.15
4,4.26
3,1.92
1,1.2
5,3.36
7,3.6
2,2.01
1,1.11
3,2.01
1,1.2
3,2.1
6,2.73
2,1.83
3,2.64
11,4.53
6,3.45
5,3.99
8,3.54
3,1.83
4,2.64
1,1.02
4,2.73
3,1.74
7,3.33
4,1.92
5,3.36
4,2.19
7,2.79
3,2.37
3,3.18
1,1.02
4,2.88
7,3.99
11,4.8
3,2.01
9,4.17
6,3.9
9,4.53
6,2.91
2,1.74
5,2.55
1,1.11
3,2.19
3,2.46
8,4.62
5,3.27
9,3.45
6,3.0
4,1.65
1,0.66
3,1.92
5,2.91
5,2.43
3,1.65
1,1.74
6,3.54
2,2.34
3,1.2
2,1.83
6,3.18
9,4.71
2,1.38
3,2.1
3,2.64
9,3.9
2,1.74
4,2.28
3,2.37
4,2.46
2,2.52
7,3.36
4,3.0
3,2.73
4,2.73
6,5.16
4,2.28
3,2.28
3,1.83
6,3.54
4,2.46
2,2.46
6,3.63
3,1.92
3,2.19
3,2.73
3,2.28
3,1.74
2,1.74
5,2.1
1,1.56
5,2.82
3,2.46
2,1.92
6,3.99
2,2.46
4,2.19
1,1.56
4,2.64
1,1.29
11,5.07
6,4.35
4,2.37
1,1.11
6,2.64
3,1.92
9,3.33
5,3.63
3,2.91
2,1.29
5,3.51
7,3.99
3,1.74
3,2.19
2,2.19
7,5.61
2,1.47
2,2.01
3,1.83
4,2.19
4,2.64
8,3.81
6,4.8
10,3.99
4,2.1
8,5.07
4,2.01
1,1.02
3,2.01
4,3.54
4,3.0
5,2.82
6,5.43
5,3.0
1,0.84
2,1.92
10,3.27
1,1.11
5,2.82
3,1.65
1,1.11
0,0.0
10,4.23
4,2.82
6,4.35
1,1.2
2,0.57
6,3.63
0,0.0
6,2.55
3,1.83
13,6.6
3,1.92
3,1.74
4,2.73
2,2.01
12,5.97
4,3.09
7,5.16
9,3.06
9,3.99
2,1.56
1,1.11
5,4.35
5,3.18
8,5.67
3,2.73
2,2.1
4,2.28
2,1.38
8,3.69
5,2.64
6,2.91
7,4.26
6,3.18
9,4.26
4,2.46
3,2.1
4,2.19
6,3.36
6,5.97
7,3.81
3,2.28
10,5.25
2,1.11
4,1.92
3,1.92
0,0.0
11,4.89
4,3.09
9,4.59
2,1.65
2,1.2
5,3.99
6,2.88
