step,action
2,21
0,31
1,36
2,38
3,41
4,13
5,27
6,35
0,21
0,40
1,31
2,1
3,12
4,18
5,33
0,34
0,39
1,43
2,24
3,43
0,32
0,11
1,8
2,7
3,28
4,18
5,8
0,12
0,17
1,10
2,25
3,35
4,40
5,25
6,36
0,25
1,17
2,34
0,3
1,16
2,19
3,10
4,17
5,9
0,7
1,30
2,1
3,22
4,11
0,3
1,27
2,14
3,14
0,30
1,9
2,23
3,41
4,5
5,37
6,31
7,37
8,25
9,24
0,5
1,4
2,10
3,5
4,37
5,33
0,3
1,37
2,16
3,10
0,8
1,3
2,4
0,38
1,10
0,35
0,30
1,40
2,10
0,11
0,37
1,12
0,21
0,18
1,25
2,8
3,0
0,37
1,36
2,3
0,6
1,39
2,31
3,11
4,33
0,5
1,8
0,28
1,16
2,8
3,16
4,3
0,32
0,39
1,22
0,42
1,4
2,22
0,22
0,13
1,19
2,21
3,12
0,42
0,39
1,14
2,26
3,40
4,38
5,23
0,28
1,31
2,31
3,27
4,6
5,33
0,2
1,35
2,42
0,6
1,16
2,16
3,13
0,18
1,2
2,5
3,25
4,9
0,36
1,20
0,20
0,15
1,22
2,9
3,5
4,29
5,17
6,43
7,43
0,4
1,4
2,26
3,9
4,5
5,34
0,26
1,9
2,25
3,20
0,25
1,18
2,17
3,26
4,3
0,34
0,26
1,41
2,7
3,30
0,1
1,20
2,28
3,41
4,34
5,40
6,40
7,31
0,38
1,31
2,20
0,21
0,16
1,33
0,5
1,19
2,37
3,16
4,21
5,31
6,31
7,38
8,6
9,34
10,23
0,24
1,2
2,36
0,0
1,33
0,25
1,19
2,29
3,18
4,6
5,25
0,18
1,30
0,25
1,40
2,26
3,43
4,38
5,14
6,17
0,25
1,6
2,31
3,30
4,6
5,30
6,38
7,23
0,5
1,25
2,16
3,33
4,26
5,13
6,1
0,25
1,18
2,30
3,14
4,30
0,25
1,14
2,19
0,31
1,18
2,24
3,14
0,20
1,25
2,13
3,14
4,18
0,25
1,22
0,35
1,43
2,26
3,35
4,25
5,41
0,8
1,25
2,10
0,25
1,15
2,1
0,34
0,25
1,13
2,25
3,18
0,25
1,18
0,25
1,20
0,25
1,7
2,25
3,23
4,8
5,30
0,1
1,25
2,25
3,18
0,25
1,18
2,35
0,25
1,37
2,40
3,18
0,13
0,25
1,18
2,18
3,25
4,25
5,40
6,6
0,4
1,20
0,18
1,25
2,5
0,13
1,32
2,16
3,41
4,25
0,25
1,18
0,25
1,35
0,21
0,25
1,28
2,16
3,43
4,25
5,17
6,25
7,29
8,39
9,42
0,25
1,21
0,24
1,19
2,19
3,25
4,6
5,6
0,25
1,18
2,25
0,36
1,12
2,18
3,36
0,31
0,23
0,25
1,18
2,25
3,16
4,25
5,6
6,19
0,25
1,18
2,19
3,25
4,25
0,38
1,25
2,25
0,25
1,18
2,16
0,25
1,18
2,18
3,22
0,28
1,25
2,15
3,25
0,36
1,26
2,23
0,4
1,10
2,23
3,9
4,25
5,25
6,7
7,9
8,1
0,25
1,13
2,18
3,18
4,6
5,7
0,18
1,25
2,18
3,6
4,35
5,9
6,2
0,25
1,18
2,16
3,15
0,13
1,25
0,25
1,43
2,25
3,35
4,18
5,18
6,37
7,25
0,37
1,31
2,6
3,25
4,18
5,25
6,25
7,6
0,25
1,12
0,14
1,25
2,18
3,18
4,39
5,5
6,14
0,25
1,17
2,25
0,18
0,18
0,25
1,18
2,25
3,18
0,25
1,18
2,14
3,39
4,18
0,9
1,25
2,18
3,40
0,25
1,4
2,1
0,25
1,18
2,6
3,25
4,6
5,6
6,6
7,7
0,25
1,7
2,34
0,6
1,25
2,25
3,12
4,10
5,18
6,32
0,6
1,25
2,25
3,18
4,5
5,7
6,6
7,6
8,6
9,15
10,6
0,7
1,42
2,29
3,8
4,25
5,25
0,6
1,3
2,32
0,31
1,25
2,20
3,40
4,43
0,10
1,25
2,40
3,25
4,17
0,12
1,18
0,13
1,18
0,6
1,21
2,25
3,6
4,6
5,25
6,6
0,6
1,31
0,25
1,18
2,18
3,25
4,18
0,6
1,25
2,17
3,25
4,38
5,43
0,25
1,22
2,4
3,6
4,25
5,18
6,6
7,26
8,6
9,39
0,17
1,25
2,6
3,18
0,32
1,25
2,25
3,18
0,11
1,18
2,24
3,18
4,18
5,6
6,22
0,6
1,25
2,25
0,41
1,25
2,25
3,29
4,22
0,6
1,25
2,18
3,25
4,41
0,25
1,18
2,6
3,6
4,27
5,26
0,25
1,18
2,6
3,10
0,1
1,6
2,25
3,18
0,40
1,14
2,25
3,6
4,2
5,6
6,29
0,25
1,19
2,6
3,37
0,25
1,6
2,25
3,18
4,25
5,4
6,6
0,1
1,6
2,25
3,21
0,25
1,18
2,6
3,40
4,26
0,6
1,27
2,25
3,18
4,26
5,26
6,22
0,5
1,40
2,25
3,18
4,28
5,26
6,30
7,6
8,6
9,6
10,6
11,10
0,22
0,26
1,18
2,25
3,4
4,26
5,18
0,6
1,25
2,26
0,5
1,25
2,18
3,6
4,26
5,26
6,26
0,5
1,6
2,6
3,25
4,26
5,26
6,6
0,26
1,18
2,8
3,26
4,26
5,37
6,23
0,25
1,18
2,18
3,26
4,18
5,26
6,6
0,6
1,25
2,20
0,5
1,25
2,6
3,32
4,26
0,5
1,6
0,27
1,27
2,6
3,6
4,12
5,26
6,34
0,6
1,25
2,6
3,17
0,5
1,18
2,37
3,6
4,22
0,5
1,18
2,5
0,5
1,2
2,5
3,18
4,25
0,18
1,18
2,26
3,5
4,5
0,5
1,6
2,25
0,5
1,6
2,32
0,8
1,17
2,25
3,19
0,5
1,41
2,37
3,37
4,6
5,8
0,6
1,6
2,37
3,18
4,26
5,6
6,12
0,35
1,6
2,43
3,26
4,6
5,37
0,5
1,6
2,26
3,37
4,37
5,34
0,5
1,6
0,7
1,6
2,6
3,6
4,26
5,26
6,26
7,26
8,6
9,37
0,5
1,6
0,5
1,6
0,39
1,0
2,6
3,30
4,2
5,24
6,26
7,37
8,29
0,5
1,6
2,6
3,37
4,37
0,15
1,6
2,25
3,6
4,37
0,5
1,6
0,5
1,7
2,37
3,26
4,26
5,37
0,5
1,18
2,37
0,5
1,6
2,24
3,26
4,18
5,26
6,37
0,5
1,6
0,23
1,23
2,18
3,37
4,18
5,26
6,26
7,26
0,5
1,6
2,6
3,6
4,18
5,23
6,26
7,26
0,5
1,27
2,37
0,17
1,26
2,6
3,37
4,37
5,37
0,5
1,0
2,37
3,18
4,22
0,26
1,18
2,18
3,37
4,17
5,37
0,9
1,26
2,4
3,18
0,5
1,18
0,5
1,26
0,21
1,6
2,37
3,18
4,37
5,26
6,37
0,26
1,18
2,21
0,5
1,26
2,18
3,37
4,12
0,28
1,26
2,4
3,18
0,5
1,26
2,18
3,18
4,11
0,5
1,37
2,15
3,18
0,5
1,37
2,18
3,26
4,26
5,37
6,37
7,10
8,39
9,8
10,37
11,37
12,37
13,37
0,37
1,18
2,18
3,37
4,26
5,37
6,37
7,37
0,5
1,26
2,18
3,19
4,18
5,37
6,37
7,37
0,5
1,18
2,37
3,37
4,7
0,5
1,26
2,18
3,26
4,26
5,37
0,6
1,12
2,18
3,26
4,37
5,18
6,26
7,26
8,26
9,26
10,42
0,26
1,18
2,14
3,11
4,26
5,37
6,37
7,37
8,37
0,5
1,37
0,37
1,18
2,17
3,26
4,26
5,37
6,37
0,37
1,18
2,37
0,37
1,18
2,37
3,18
4,37
0,28
1,18
2,37
3,37
0,37
1,40
2,26
3,18
0,37
1,18
2,37
3,37
4,37
5,37
0,42
1,37
2,37
3,4
4,37
5,37
6,4
7,12
0,5
1,37
0,37
1,6
2,22
0,5
1,34
2,37
3,37
4,3
0,37
1,18
2,26
3,37
0,5
1,37
2,18
0,37
1,6
2,6
3,37
4,37
5,37
6,26
0,12
0,26
1,17
2,37
3,6
4,37
0,37
1,33
2,37
3,18
4,37
5,22
0,37
1,6
2,37
3,6
4,37
5,36
0,37
1,6
2,26
3,26
4,11
0,37
1,37
2,24
3,26
0,37
1,6
2,37
0,37
1,18
2,37
3,18
4,26
5,37
6,37
7,37
0,37
1,18
2,6
3,37
4,37
5,37
6,37
7,17
0,26
1,37
2,18
3,37
4,37
0,37
1,18
2,18
3,6
4,18
0,37
1,18
2,26
3,6
4,26
5,37
6,37
7,37
8,26
0,37
1,5
2,37
3,37
4,37
5,37
6,21
0,37
1,6
2,6
3,37
4,37
5,37
6,26
7,18
8,6
0,37
1,6
2,6
3,37
4,24
5,26
0,37
1,18
2,37
0,2
1,6
2,37
3,42
4,37
5,37
6,37
0,42
1,37
2,37
3,6
4,37
5,37
6,37
7,37
0,37
1,6
2,37
3,37
0,37
1,6
2,37
3,37
0,37
1,6
2,37
3,18
4,6
5,37
6,28
7,16
8,37
9,25
10,37
0,37
1,6
2,37
3,37
0,37
1,18
2,37
3,37
0,37
1,6
2,26
3,6
4,6
5,37
0,37
1,37
2,6
3,37
4,25
5,37
0,37
1,37
0,37
1,40
2,37
3,37
4,37
5,13
0,37
1,37
2,26
3,37
4,26
0,3
1,37
2,2
3,18
4,37
5,42
0,37
1,37
2,37
3,37
4,37
0,37
1,43
2,37
0,37
1,43
2,37
0,37
1,20
0,37
1,6
2,37
3,18
4,37
5,37
6,37
7,35
0,37
1,18
2,6
3,37
4,37
0,37
1,6
2,37
3,26
4,26
5,37
6,37
7,37
0,37
1,6
2,37
3,37
4,39
5,37
6,37
7,5
8,37
0,37
1,6
2,37
3,37
4,37
0,37
1,37
2,37
3,26
4,37
0,37
1,6
2,37
3,26
4,18
5,26
6,37
7,36
0,37
1,6
2,26
3,17
0,37
1,43
2,26
3,41
4,37
0,37
1,43
2,6
3,37
4,26
5,37
6,26
7,43
8,43
9,37
0,37
1,6
2,26
3,26
4,26
5,26
0,37
1,37
2,18
3,26
4,26
5,37
6,37
0,37
1,6
2,37
3,26
4,37
5,26
6,37
7,26
8,26
0,37
1,6
2,37
0,37
1,6
2,6
3,26
0,37
1,18
2,26
3,18
0,37
1,6
2,26
3,43
4,37
0,37
1,26
2,43
3,26
4,26
5,37
6,37
7,37
8,37
9,37
10,26
11,26
12,43
0,37
1,26
2,26
3,43
4,37
0,37
1,42
2,37
3,26
4,18
5,26
0,43
1,26
2,26
3,37
4,26
5,37
0,43
1,26
2,37
0,30
1,37
2,26
3,26
4,26
5,43
0,37
1,37
2,18
3,43
4,26
5,37
6,37
7,37
8,37
9,37
10,37
11,37
12,43
0,37
1,6
2,26
3,18
4,26
5,42
6,37
0,37
1,26
2,43
3,43
4,43
0,37
1,42
2,37
3,30
0,5
1,37
2,26
3,43
4,26
5,43
6,37
7,37
0,5
1,26
2,43
3,26
4,26
5,26
6,37
7,43
8,43
9,43
0,43
1,26
2,26
3,26
0,37
1,43
2,26
3,43
4,37
5,37
0,37
1,42
0,43
1,37
2,26
3,26
4,42
0,37
1,43
0,37
1,43
0,5
1,26
2,43
3,43
0,3
1,42
2,8
3,26
4,26
5,26
0,5
1,8
2,12
3,17
4,43
5,26
0,5
1,5
0,43
1,26
2,26
3,43
4,11
5,26
6,26
7,26
0,5
1,43
2,37
3,26
4,43
5,26
6,26
7,17
8,26
9,26
10,26
0,33
0,5
1,5
2,37
0,8
1,43
0,43
1,26
2,26
3,43
4,26
5,37
6,12
0,5
1,43
0,5
1,8
2,8
3,26
4,26
5,26
6,26
7,26
8,26
0,8
1,8
2,26
3,12
4,26
5,26
6,26
0,43
1,8
2,26
3,26
4,6
5,12
6,37
0,8
1,8
2,8
3,26
4,26
5,12
6,26
7,5
0,8
1,8
2,26
3,16
4,5
5,12
0,43
1,8
2,26
3,26
4,26
5,26
0,5
1,5
2,43
0,5
1,8
0,8
1,8
2,26
3,26
4,26
5,5
0,43
1,8
2,43
0,43
1,8
2,8
3,8
0,8
1,5
2,12
3,26
4,5
5,26
0,43
1,8
2,34
0,43
1,8
2,16
3,43
0,43
1,8
2,26
3,26
4,5
5,43
6,5
7,5
8,12
0,8
1,8
2,8
3,43
0,8
1,8
2,16
3,12
0,8
1,8
2,8
3,12
4,8
5,16
6,26
7,5
8,26
9,43
0,8
1,8
2,12
3,26
4,26
5,7
6,26
7,26
8,26
9,26
10,43
0,8
1,8
2,8
3,8
0,43
1,8
2,5
0,43
1,16
0,8
1,8
2,8
3,5
0,43
1,37
2,8
3,8
4,16
5,16
6,5
7,5
8,5
0,5
1,5
0,8
1,8
2,16
3,16
4,25
5,5
0,8
1,8
2,16
3,16
4,16
5,26
6,9
0,8
1,8
0,43
1,8
2,42
3,16
4,5
0,43
1,8
2,16
3,16
4,5
0,5
1,43
2,16
3,16
4,16
5,26
6,3
0,8
1,8
2,16
3,16
4,3
5,3
6,3
7,3
8,43
0,8
1,8
2,8
0,5
1,43
2,5
3,26
4,3
5,3
6,3
7,3
8,3
9,3
10,43
0,8
1,16
2,5
3,9
0,8
1,8
2,16
3,26
4,3
5,3
6,3
7,43
0,43
1,8
2,42
3,8
0,43
1,8
2,5
3,13
4,13
5,42
0,43
1,13
2,42
3,16
4,5
5,3
6,3
7,42
8,3
9,3
10,3
11,3
12,43
0,5
1,42
2,8
3,16
0,43
1,8
2,16
3,12
0,8
1,13
2,8
0,5
1,42
2,3
0,5
1,42
2,16
3,13
4,3
5,7
0,13
1,42
2,3
3,18
4,3
5,3
0,5
1,8
2,3
0,43
1,16
2,3
0,43
1,16
2,3
0,5
1,42
2,3
3,43
0,8
1,13
2,8
3,3
4,3
5,3
6,3
7,43
0,13
1,42
2,42
0,3
1,42
2,3
3,3
4,3
5,3
0,32
0,3
1,18
2,3
0,3
1,42
0,13
1,42
2,13
3,42
0,43
1,13
2,3
3,3
4,7
5,3
6,3
7,29
0,1
1,42
2,13
3,42
4,3
5,3
6,3
7,3
8,43
0,3
1,43
2,3
3,3
4,3
5,3
6,43
0,3
1,42
2,42
0,3
1,42
2,18
3,3
0,13
1,42
2,13
0,3
1,42
2,3
3,3
4,3
5,3
6,0
0,3
1,42
0,3
1,42
2,3
0,3
1,42
2,13
3,3
4,7
5,3
6,3
0,3
1,42
2,13
0,3
1,42
2,13
3,6
4,3
5,3
6,3
7,3
8,29
9,29
10,3
11,3
12,18
0,10
0,13
1,42
0,3
1,42
2,3
3,3
0,3
1,42
0,3
1,42
2,3
3,3
4,3
5,3
0,3
1,42
0,13
1,6
2,42
3,3
4,3
0,13
1,18
2,3
0,3
1,42
0,3
1,42
0,3
1,42
2,13
3,3
4,3
5,3
6,3
0,13
1,42
2,13
0,13
1,6
2,13
3,3
0,13
1,13
2,6
3,6
4,3
0,3
1,6
2,12
0,3
1,6
2,3
