animals,height
6,3.54
7,4.26
2,1.29
6,2.46
6,3.72
4,3.09
2,2.01
1,1.11
3,3.09
8,4.8
8,5.79
4,2.55
9,3.81
4,3.18
6,5.79
7,3.99
5,2.88
8,4.53
4,2.91
5,3.72
5,2.19
4,5.43
6,4.08
6,3.18
6,4.53
2,1.38
3,3.27
8,4.35
3,2.01
3,2.82
3,1.83
10,5.31
7,3.33
8,3.51
4,3.36
4,3.54
9,4.08
4,3.09
6,2.19
5,2.91
5,2.82
6,3.96
4,2.64
9,5.16
4,2.73
8,3.99
9,4.08
6,3.9
6,5.52
6,2.91
11,6.12
8,4.71
8,3.42
6,3.72
6,3.0
4,2.1
10,4.44
6,5.07
8,5.76
9,5.79
7,5.07
6,4.71
1,1.92
8,5.13
10,5.61
8,5.79
1,1.29
3,2.64
10,4.32
7,3.81
2,1.11
4,4.44
7,4.08
10,5.43
9,4.8
5,2.28
6,4.71
5,2.55
11,5.67
10,6.78
9,6.42
7,4.62
7,3.87
6,4.08
8,4.35
5,3.09
4,2.64
4,3.09
8,5.7
7,3.78
5,2.82
9,3.87
7,4.35
7,4.8
13,9.21
12,5.49
8,4.44
8,4.89
8,4.26
8,3.78
9,3.81
7,3.06
6,3.99
7,3.81
4,3.9
7,4.5
9,4.17
6,3.0
7,3.72
7,6.21
10,5.25
8,4.41
7,4.17
4,2.82
9,3.96
8,4.32
13,5.49
9,4.32
5,3.0
6,3.63
4,2.01
9,6.06
6,3.54
8,4.53
4,2.55
11,5.31
4,3.45
11,5.07
3,2.28
8,4.35
6,3.81
8,4.53
7,2.91
15,5.76
6,4.35
5,3.27
4,3.36
4,2.73
3,1.56
13,6.06
5,3.45
3,3.45
15,6.21
9,4.62
5,3.09
9,5.13
7,4.26
5,2.64
3,3.18
6,3.9
9,3.81
5,2.55
8,3.99
8,3.9
4,2.01
9,3.96
11,5.7
8,4.77
5,2.46
10,5.49
5,2.88
7,5.76
7,3.45
5,2.55
7,4.05
6,4.59
4,2.1
5,3.99
3,1.92
7,4.71
4,2.55
4,2.37
10,4.98
10,4.26
10,4.8
12,5.79
8,5.07
4,3.27
4,3.54
4,3.09
12,5.31
2,2.1
5,3.0
7,3.51
6,3.72
7,3.72
8,4.14
12,4.77
12,6.21
10,4.62
8,3.81
5,3.09
5,2.82
9,4.8
5,3.27
6,3.18
6,2.28
6,3.45
2,1.38
5,3.63
7,5.16
7,3.9
2,2.46
5,2.7
8,4.32
4,3.99
9,4.44
3,2.64
4,3.06
6,3.99
5,2.55
15,7.77
3,3.27
5,3.72
6,3.09
6,3.54
5,4.35
13,5.67
7,3.87
8,4.98
11,5.13
3,2.28
9,4.59
9,4.8
8,3.63
5,3.33
6,3.81
5,3.0
7,3.54
5,2.1
14,5.58
4,2.55
7,4.23
2,2.28
8,3.09
6,3.63
5,3.27
3,1.92
4,3.36
8,3.69
7,3.54
8,4.98
8,3.81
9,4.71
6,3.81
7,3.78
8,4.17
3,3.36
6,4.44
7,4.26
4,2.7
10,4.8
4,2.82
4,2.52
4,1.74
9,5.52
6,2.91
8,3.45
1,1.02
8,3.96
10,4.71
8,3.99
8,4.53
2,1.56
7,3.69
8,4.32
6,3.27
14,4.98
3,2.64
10,4.5
11,5.61
9,3.24
5,2.52
8,4.17
7,2.64
5,3.27
5,2.64
5,3.09
9,4.14
8,3.99
6,3.09
11,4.44
6,3.36
6,4.44
10,4.44
4,2.55
7,3.72
9,6.33
8,5.79
6,3.54
3,2.16
5,3.18
5,2.55
7,3.69
6,3.42
7,3.27
3,3.0
5,3.45
8,4.89
6,3.72
