animals,height
2,1.92
0,0.0
7,2.25
4,2.37
3,2.19
0,0.0
1,1.74
3,2.82
0,0.0
1,1.56
2,0.84
0,0.0
0,0.0
3,2.61
6,3.72
6,3.72
6,2.97
3,3.0
1,0.93
1,1.11
2,2.1
3,2.46
3,2.19
2,1.2
4,3.09
3,2.55
1,0.84
6,2.73
2,2.01
11,6.24
5,2.64
12,4.68
0,0.0
3,1.65
2,2.01
1,1.56
5,2.28
4,2.64
5,3.0
2,1.11
4,2.1
4,1.65
1,1.11
4,2.28
1,1.38
1,1.38
2,1.38
2,1.11
1,1.11
2,1.92
1,1.38
0,0.0
2,3.0
1,1.2
4,1.74
2,1.38
0,0.0
7,4.53
11,5.61
2,1.56
2,1.92
0,0.0
2,1.38
1,0.93
4,1.83
6,2.7
5,2.01
3,1.35
1,0.84
2,1.65
3,2.1
1,1.11
1,1.29
3,1.83
2,1.56
0,0.0
7,2.82
1,1.02
3,1.74
2,2.28
0,0.0
11,4.95
8,2.88
3,2.1
1,1.02
1,1.11
2,1.83
3,2.01
1,0.93
4,3.09
1,1.38
4,2.37
4,2.64
5,3.45
4,3.27
4,2.46
5,4.44
5,3.36
0,0.0
3,2.01
1,1.02
3,2.91
7,3.78
3,2.46
4,4.08
4,1.83
3,1.65
4,3.45
3,2.82
1,1.11
0,0.0
7,3.81
1,1.38
3,2.64
1,1.02
4,2.37
1,1.11
4,3.45
7,4.89
2,1.38
3,3.0
4,2.07
2,3.18
1,1.92
5,3.36
12,6.42
5,3.96
3,2.64
3,1.83
1,1.2
2,1.92
2,1.26
9,4.44
2,1.11
1,1.38
6,4.62
5,3.45
3,2.64
5,1.83
6,3.9
4,2.1
2,2.1
3,2.1
3,1.92
2,2.46
0,0.0
4,2.46
4,2.55
14,6.33
9,5.4
4,3.72
1,1.11
7,3.18
0,0.0
3,3.0
5,2.19
11,4.68
7,3.33
3,2.64
6,3.06
4,3.63
1,1.11
3,3.27
10,5.34
2,1.2
7,3.45
7,3.63
3,1.92
3,2.46
2,3.18
3,2.19
3,1.92
4,1.29
1,0.93
1,2.01
4,2.28
3,1.65
6,2.7
7,3.96
8,4.08
6,4.98
3,3.99
5,2.91
4,1.83
3,2.01
4,4.62
5,5.52
6,6.42
5,3.27
2,1.47
3,3.45
4,3.0
5,3.54
1,1.11
5,2.91
1,1.38
1,0.84
2,2.28
6,4.35
2,2.01
6,6.69
4,3.18
6,3.36
4,3.18
2,2.46
3,3.27
2,2.28
2,2.19
9,7.05
3,3.36
3,2.82
4,3.45
2,1.29
5,5.34
3,2.91
3,3.63
3,2.28
3,2.64
4,3.0
5,5.34
2,1.47
3,2.91
4,2.91
5,5.43
6,4.17
3,2.1
4,2.01
5,3.72
3,1.62
7,3.54
12,8.04
1,0.93
6,5.52
1,0.66
3,2.28
2,3.63
7,5.07
9,4.59
3,2.91
2,1.29
1,1.11
5,4.26
2,2.01
2,2.46
3,2.91
4,4.35
3,2.73
7,6.06
1,1.2
2,2.1
3,1.74
1,1.11
2,1.47
2,1.38
4,3.18
9,4.26
1,2.46
7,7.86
7,6.51
2,1.2
1,1.2
3,2.73
5,5.43
1,0.93
2,2.28
2,2.73
5,4.26
2,2.19
3,3.36
4,2.1
1,1.38
3,3.54
6,2.82
4,2.55
1,0.93
4,2.73
9,7.23
1,1.74
6,6.87
2,2.91
2,2.55
8,8.85
1,2.46
3,3.9
3,3.09
4,2.28
2,1.92
3,2.28
6,6.6
2,1.65
1,1.29
0,0.0
1,1.11
0,0.0
4,2.37
3,2.55
1,1.11
0,0.0
1,1.11
0,0.0
0,0.0
1,1.56
0,0.0
1,1.11
1,1.65
4,4.08
1,0.84
3,2.28
2,2.37
1,1.11
10,5.61
8,4.98
5,4.62
7,7.71
5,5.7
8,3.96
2,2.64
4,3.09
7,3.18
9,8.76
3,3.54
5,5.25
6,5.52
2,1.47
5,3.72
5,4.53
2,1.92
4,3.18
4,4.8
4,3.63
3,2.01
3,2.46
2,2.01
4,4.17
3,3.63
3,2.82
1,1.11
5,5.61
8,6.24
3,2.82
1,1.29
4,1.83
2,1.47
10,5.97
6,5.61
4,4.08
4,3.33
1,1.11
6,6.24
4,4.17
1,2.19
3,2.82
6,3.6
1,0.93
5,3.09
3,3.18
10,8.19
13,6.15
5,3.9
3,2.28
7,3.63
4,4.8
3,2.37
6,3.63
1,2.19
8,4.77
5,3.18
8,3.87
1,2.01
2,1.74
3,3.0
2,2.91
3,2.28
2,2.1
2,1.83
2,1.56
4,3.72
5,4.8
1,1.2
6,3.36
1,1.29
5,2.73
9,4.5
7,3.9
5,3.45
5,3.81
5,5.07
2,3.0
4,2.82
4,3.63
3,1.92
2,1.47
1,2.19
6,3.54
4,2.55
4,5.16
5,3.45
3,2.19
1,2.19
2,1.65
3,3.9
1,0.57
3,3.63
2,1.38
7,5.97
2,1.38
7,4.44
1,0.57
2,2.1
3,2.73
7,4.95
2,1.92
2,1.83
1,1.38
9,6.21
9,3.78
2,2.01
8,3.99
4,3.45
8,8.85
3,1.83
2,1.92
5,4.77
2,2.37
8,6.6
1,1.38
4,2.64
5,3.18
1,1.38
6,4.26
2,3.0
3,3.18
10,6.96
2,1.92
3,2.79
2,2.46
3,2.01
4,3.27
1,0.66
8,6.6
2,2.19
4,4.08
5,2.46
3,2.28
6,3.42
3,4.35
5,5.52
2,2.37
4,4.35
4,2.46
7,6.06
3,3.0
5,3.99
3,2.64
1,1.2
5,3.06
4,2.97
4,5.16
4,4.44
3,1.92
3,3.36
2,1.65
2,1.83
5,3.0
4,2.28
8,4.89
6,5.25
3,2.91
1,1.11
3,2.91
4,3.72
2,2.19
2,1.83
5,3.51
6,5.79
4,3.15
3,3.09
5,2.91
6,5.07
7,3.72
3,3.09
2,2.19
6,4.62
8,2.82
3,2.91
1,1.2
8,3.69
5,3.27
3,3.45
5,5.34
2,1.83
2,1.92
6,3.36
3,3.27
6,2.73
4,4.08
10,10.2
3,2.55
5,3.63
6,4.71
4,2.46
3,3.72
3,2.28
5,4.98
12,8.58
4,2.55
5,3.72
7,6.51
13,6.21
7,5.07
5,2.91
4,1.92
5,3.0
4,2.46
3,3.54
1,1.65
4,3.27
1,1.11
8,4.62
3,2.01
10,5.16
2,2.19
1,1.83
4,5.43
2,1.83
1,1.74
3,1.56
2,2.1
7,5.7
2,1.56
4,2.55
8,5.49
4,2.55
1,1.74
7,4.62
8,4.35
5,3.63
7,5.25
4,3.36
3,2.1
3,3.45
3,2.37
2,1.74
7,3.87
4,3.09
4,2.82
5,3.96
10,5.7
5,2.46
1,1.83
4,2.46
6,4.53
2,2.28
0,0.0
0,0.0
4,2.73
5,2.97
5,3.27
6,2.91
3,2.01
2,2.73
5,4.89
2,2.91
5,2.82
5,3.9
2,1.92
4,2.73
5,3.0
2,1.56
3,2.91
6,3.99
15,7.32
18,7.68
3,2.19
6,3.18
4,3.9
3,2.55
3,2.73
7,5.88
2,2.1
2,1.83
6,3.54
7,6.24
6,3.69
3,1.74
7,4.98
10,7.65
7,6.06
4,3.33
2,2.82
2,1.83
2,1.47
6,3.36
3,3.45
9,6.69
2,2.01
11,6.21
2,2.1
7,4.17
2,2.28
4,4.17
3,3.09
4,3.54
1,1.38
5,2.37
9,9.3
2,2.73
5,4.26
3,3.45
3,2.37
4,3.63
10,4.98
4,3.36
6,3.99
2,2.1
5,4.62
1,2.01
4,3.42
4,3.45
6,3.6
1,1.11
2,1.62
1,1.11
0,0.0
3,2.01
1,1.11
0,0.0
4,2.91
3,2.61
3,3.81
1,1.29
1,1.11
7,7.68
4,2.82
12,6.75
0,0.0
0,0.0
0,0.0
0,0.0
1,1.29
1,0.93
9,4.98
0,0.0
1,0.93
2,2.28
0,0.0
1,1.56
5,5.7
0,0.0
0,0.0
1,1.56
8,4.71
1,2.46
0,0.0
5,4.53
0,0.0
1,0.63
8,3.87
1,1.2
0,0.0
2,2.73
1,1.11
3,3.81
0,0.0
3,3.72
1,1.29
0,0.0
1,1.47
6,8.04
2,1.47
2,1.74
6,4.05
3,3.09
2,1.47
8,4.89
0,0.0
1,1.2
6,3.36
4,2.82
5,2.64
6,5.04
8,5.52
6,3.45
12,4.32
4,4.53
2,3.0
6,4.53
5,3.99
6,5.88
3,2.82
3,2.37
5,3.81
2,2.55
