animals,height
4,3.81
6,4.8
6,2.28
9,4.08
9,5.07
3,2.1
4,2.91
9,4.35
4,2.64
4,3.0
10,5.34
6,2.91
5,2.37
12,6.24
8,3.54
5,3.09
8,5.43
6,3.54
4,2.46
6,2.61
7,3.63
9,4.77
9,5.88
6,3.0
9,3.63
5,3.54
7,4.17
6,5.79
5,4.14
9,4.89
7,4.17
8,3.6
4,2.37
6,2.55
3,1.47
7,3.24
5,2.64
5,1.83
4,2.91
12,6.66
6,2.73
6,2.82
16,8.22
7,3.51
9,3.63
8,6.15
9,5.16
8,4.44
3,1.74
5,3.09
6,2.82
13,7.14
11,5.94
9,5.34
3,2.46
12,6.84
12,5.88
3,1.83
12,4.98
5,3.63
2,1.02
12,5.25
7,4.98
9,4.98
8,4.32
6,3.18
8,4.71
11,5.34
2,1.38
5,3.18
4,3.09
4,3.27
11,5.43
7,2.46
7,3.54
6,3.18
7,3.06
6,3.0
6,3.45
5,2.82
3,2.73
9,6.96
6,2.73
9,4.35
6,2.16
5,2.82
6,3.36
10,6.24
6,3.9
14,5.97
9,4.62
6,3.27
11,5.22
4,1.83
3,1.29
5,2.19
5,2.46
6,2.64
9,5.52
4,1.83
6,3.36
5,2.43
10,4.17
9,5.52
8,3.99
9,5.07
7,2.64
9,5.07
4,2.1
10,5.25
7,3.78
3,1.38
9,5.16
9,5.07
10,4.71
6,3.33
8,3.87
5,2.28
9,4.59
9,5.7
7,3.72
9,5.07
9,4.23
7,3.09
5,2.73
4,2.82
8,4.44
10,4.95
6,3.54
7,3.15
6,4.05
9,4.26
3,2.19
6,3.18
8,4.53
5,2.97
12,6.51
6,5.25
4,1.92
5,2.73
4,2.46
6,3.18
10,6.33
11,5.16
14,6.78
6,2.82
12,5.61
7,3.0
12,5.7
12,5.22
5,2.46
7,4.89
10,5.07
7,3.27
8,3.99
8,4.53
7,3.0
6,3.54
2,1.11
14,6.42
8,3.36
1,1.92
3,1.35
6,3.9
11,6.15
8,5.97
4,3.0
4,2.37
2,1.47
7,3.0
9,4.8
13,5.52
8,3.36
9,4.77
7,4.26
10,4.62
6,3.9
9,4.26
3,1.65
9,4.62
9,4.44
7,3.63
1,1.11
8,4.23
6,2.82
9,5.88
4,2.82
6,3.27
7,4.35
10,5.31
4,3.09
7,4.26
7,4.98
9,6.51
8,5.76
9,4.8
2,1.11
8,3.27
10,4.71
16,6.66
6,3.72
5,3.63
3,1.38
13,5.49
6,3.0
7,2.91
6,3.18
9,4.89
5,2.37
8,4.35
3,3.27
9,5.25
8,4.08
6,2.64
8,4.41
5,1.98
5,3.0
5,2.82
11,5.52
11,6.33
8,5.52
11,6.24
7,4.44
6,2.37
3,2.19
9,5.7
4,1.92
10,5.67
9,3.99
10,4.71
6,3.81
7,3.72
5,2.46
6,1.98
9,4.89
9,5.25
8,5.07
14,6.3
3,1.38
9,5.79
2,1.11
1,1.11
7,5.43
13,4.68
9,4.08
7,3.63
4,2.91
7,5.16
10,5.52
7,3.18
10,4.14
6,3.6
11,4.8
10,5.58
3,2.1
9,4.95
9,5.52
13,8.04
3,1.65
5,2.61
6,3.63
6,3.27
6,3.27
7,4.26
5,2.82
6,2.46
9,5.34
11,6.24
7,3.81
13,6.51
5,2.37
7,3.18
8,3.9
5,2.37
10,4.35
10,6.15
4,1.47
3,1.35
3,1.38
3,1.38
8,4.71
9,5.49
6,4.26
7,3.27
10,6.51
7,3.36
10,5.43
10,6.33
4,2.28
12,6.87
8,3.9
9,5.79
7,2.88
8,6.78
9,5.67
6,3.78
7,3.99
11,5.88
7,3.81
2,1.2
7,4.35
6,3.63
2,1.38
5,2.64
6,3.54
8,3.72
9,4.71
5,2.37
7,3.36
8,3.99
7,3.54
11,5.79
10,5.58
9,3.6
7,3.54
5,3.81
5,2.43
7,4.53
9,6.06
11,5.25
12,7.68
8,2.91
10,4.68
3,1.65
9,6.93
8,5.16
7,2.73
9,4.8
6,3.72
9,4.89
