animals,height
1,1.47
2,1.38
9,4.86
4,2.79
2,1.74
2,1.38
3,2.1
8,5.16
6,3.72
1,1.11
4,2.55
7,3.9
3,2.82
3,2.19
5,2.7
3,1.29
4,3.27
5,3.36
4,2.19
4,1.92
3,2.73
7,4.77
7,2.91
4,2.52
6,3.33
8,3.18
4,2.64
11,5.88
11,4.53
3,1.92
3,3.18
5,3.3
3,2.55
8,4.98
7,3.33
6,3.72
1,1.2
5,3.27
7,3.81
1,1.56
3,2.19
9,5.97
7,3.9
7,3.54
6,2.55
2,2.73
8,4.44
3,2.28
10,4.35
7,6.51
6,2.64
6,4.62
4,2.1
6,3.09
1,1.2
6,3.0
1,0.48
7,3.6
6,4.8
7,3.72
7,6.06
5,3.18
9,6.21
4,2.19
3,2.28
4,2.61
8,4.8
1,1.2
13,8.85
2,1.38
5,3.27
4,3.18
5,4.17
8,4.53
5,3.36
3,2.01
5,2.73
8,5.61
7,3.45
4,2.52
5,3.09
3,2.64
2,1.74
1,0.57
8,4.44
6,4.35
13,9.93
6,4.71
7,3.99
7,4.44
6,3.18
3,3.0
8,2.7
6,3.42
4,2.28
6,4.08
4,2.01
7,4.08
7,5.85
9,4.5
6,3.42
9,6.15
1,0.93
7,3.09
1,0.84
8,3.9
4,3.27
2,2.28
3,1.47
1,0.9
1,2.46
1,1.2
5,3.18
3,2.1
1,0.84
5,3.9
1,0.93
2,2.1
4,3.36
8,5.52
4,2.28
3,2.73
6,3.0
10,5.7
6,3.81
1,0.9
0,0.0
8,6.24
9,7.23
7,5.79
11,5.94
11,5.34
5,2.64
1,1.38
6,3.27
1,1.65
2,1.38
5,3.09
10,8.13
5,3.96
5,2.55
2,2.01
4,2.1
9,3.0
3,2.1
5,3.09
8,3.45
8,3.87
5,3.27
10,5.25
3,3.36
8,4.98
1,2.46
6,3.63
7,3.99
6,3.42
1,0.9
3,3.18
3,2.46
5,3.18
3,2.19
8,5.61
5,3.0
4,2.37
2,3.09
3,1.92
4,2.64
9,4.8
13,7.02
6,2.82
7,3.27
1,1.38
9,3.72
6,2.73
6,3.54
8,3.24
2,2.46
1,0.66
3,3.27
6,3.36
1,1.65
1,1.65
2,1.83
7,3.18
4,3.27
2,1.2
7,3.54
4,2.82
9,5.85
6,3.54
10,4.71
9,3.24
4,2.55
6,3.09
7,3.54
7,3.99
4,4.44
6,2.82
5,2.55
1,1.65
8,4.08
7,5.76
5,2.64
4,2.73
3,1.83
6,3.45
5,2.1
3,2.55
3,2.46
3,2.28
3,2.07
6,4.5
6,3.15
7,5.07
6,3.9
6,4.62
2,2.19
9,5.88
11,7.05
3,2.19
4,2.82
5,5.16
4,4.17
8,5.79
3,1.83
6,4.08
6,5.34
4,3.54
10,4.89
6,4.26
5,3.99
4,2.01
5,3.45
6,4.17
2,2.64
7,3.63
5,2.82
4,2.46
4,3.36
5,2.82
4,3.99
3,2.19
11,5.58
7,4.26
5,3.09
6,3.0
4,3.0
1,0.93
9,5.16
11,6.87
4,2.82
6,3.63
6,3.36
3,2.73
1,0.84
8,3.99
4,2.73
4,2.07
11,5.25
9,4.89
2,1.38
0,0.0
11,6.24
3,3.27
9,4.8
9,6.42
1,0.84
3,2.55
4,2.73
2,2.64
5,4.62
8,3.18
3,2.37
6,2.91
1,1.11
7,4.35
7,6.42
3,2.1
10,6.06
9,5.34
1,0.84
3,1.56
6,3.6
6,4.17
1,1.2
4,4.17
1,1.29
0,0.0
1,1.29
5,3.54
6,3.81
1,1.08
5,3.96
3,2.37
7,3.36
3,2.28
5,3.54
1,0.9
9,4.71
6,2.97
2,1.56
4,2.64
11,5.34
5,2.46
5,3.09
10,5.13
5,3.0
3,2.37
6,4.35
1,2.01
5,2.55
10,6.51
8,4.59
5,2.73
5,2.37
5,2.55
6,4.26
10,6.15
6,4.98
3,2.46
4,2.19
12,6.15
1,1.38
7,5.49
3,1.89
7,3.81
