step,action
2,4
3,31
4,37
5,6
6,6
7,28
0,1
1,19
2,6
3,31
4,28
5,6
0,1
1,1
2,9
3,38
4,38
5,28
6,6
7,28
0,1
1,9
2,6
3,6
4,25
5,6
6,28
7,28
8,6
0,36
1,36
2,31
3,16
4,40
5,15
6,36
7,28
8,6
9,28
10,6
11,6
12,28
0,1
1,30
2,30
3,38
4,6
5,37
6,28
7,6
0,36
1,24
2,28
3,6
4,28
5,28
6,28
7,6
8,28
9,6
10,28
0,26
1,10
2,16
3,38
0,10
1,15
2,40
3,36
0,36
1,31
2,6
3,28
4,37
5,28
0,1
1,9
2,6
3,16
4,16
5,6
6,24
7,28
8,31
9,28
0,1
1,9
2,4
3,6
4,26
0,9
1,28
2,10
0,1
1,31
2,6
3,6
4,28
5,36
6,6
7,31
8,29
9,28
0,10
0,36
1,24
2,1
3,28
4,6
5,38
6,28
0,31
1,6
2,6
3,38
4,6
5,28
6,6
7,28
8,28
9,6
10,6
11,6
12,6
13,9
0,36
1,31
2,6
3,33
0,10
0,1
1,9
2,37
3,28
4,37
5,28
6,28
0,36
1,36
2,16
3,36
4,36
5,37
6,4
0,1
1,28
2,6
0,9
1,40
2,36
3,30
4,28
5,28
6,27
7,23
8,36
9,28
0,10
0,10
1,1
2,36
3,6
4,29
5,6
6,6
7,37
8,6
0,9
1,38
2,6
3,28
4,6
5,28
6,28
7,28
8,6
0,9
1,2
2,26
3,6
4,6
5,5
6,36
7,4
8,6
0,10
1,36
2,29
3,28
4,28
5,28
6,28
7,28
8,28
0,36
1,10
0,36
1,24
0,10
1,6
2,29
3,28
4,6
5,40
6,6
7,6
8,28
9,28
0,36
1,10
2,36
3,28
4,29
5,15
6,5
7,28
0,1
1,30
2,28
3,25
4,28
5,31
0,36
1,9
2,28
3,6
4,6
5,27
6,28
0,9
1,9
2,28
3,15
0,1
1,31
2,6
3,28
4,6
5,43
0,1
1,9
2,29
3,5
4,6
5,6
6,6
0,10
1,19
2,28
3,4
4,36
0,9
1,16
2,36
3,28
4,28
5,28
6,4
7,28
0,24
1,26
2,28
3,38
4,6
5,6
6,14
0,31
1,24
2,6
3,6
0,31
1,36
2,36
3,28
4,28
5,28
6,6
7,28
0,10
1,24
2,24
3,25
4,17
5,28
6,6
7,6
8,6
0,1
1,9
2,28
3,31
0,1
1,9
2,16
3,38
4,2
5,28
6,28
7,28
8,4
9,28
10,6
11,28
12,28
13,28
0,31
1,40
2,36
3,6
4,14
5,24
6,28
7,6
8,6
0,1
1,9
2,38
3,6
4,28
5,6
6,6
7,40
8,28
0,24
0,10
0,1
1,20
2,6
3,6
4,27
5,28
0,36
1,9
2,31
3,37
4,31
5,6
6,28
0,10
1,15
2,31
3,31
4,31
5,28
6,6
7,28
8,28
9,28
10,15
11,6
12,6
13,6
14,28
0,36
1,10
0,10
1,6
2,6
3,6
4,28
5,31
0,36
1,36
2,2
0,10
1,36
2,14
3,16
4,28
5,28
6,4
0,1
1,9
2,38
3,4
4,3
0,10
1,28
2,6
0,31
1,37
2,28
3,6
4,4
0,10
1,36
2,38
3,28
4,29
5,28
0,10
1,31
2,37
3,15
4,28
5,14
6,28
7,28
8,37
9,31
0,36
1,31
2,9
3,15
4,28
5,2
6,6
0,9
1,23
2,24
3,37
4,38
5,7
6,28
0,36
1,9
2,38
3,1
4,40
5,28
0,36
1,2
2,28
3,31
4,2
0,1
1,2
2,28
3,4
4,6
5,6
0,36
1,15
2,36
3,14
0,1
1,1
2,28
3,6
0,36
1,10
0,10
1,36
2,9
3,38
4,27
5,27
6,28
7,28
8,28
9,28
10,28
11,28
0,9
1,6
2,6
3,6
0,1
1,28
2,6
3,28
4,15
0,1
1,9
2,6
3,6
4,6
5,6
6,28
7,6
8,6
9,6
10,28
11,28
0,10
1,1
2,9
3,16
4,24
5,31
6,6
7,6
0,36
1,28
2,24
0,10
1,36
2,9
3,16
4,28
5,29
6,4
7,28
8,6
9,6
10,6
11,28
12,28
13,28
0,1
1,31
0,10
1,9
2,25
3,6
4,6
5,6
0,10
1,24
2,36
3,36
4,28
5,31
6,28
7,28
0,10
1,36
2,28
3,6
4,6
5,28
6,6
0,1
1,10
2,6
3,31
4,28
5,5
6,29
0,10
0,2
1,9
2,6
3,28
4,6
0,10
1,25
2,26
3,36
4,37
5,28
0,1
1,31
2,6
3,36
4,27
5,28
0,9
1,36
2,6
3,6
4,29
5,16
6,6
0,1
1,9
2,38
3,25
4,2
5,6
6,28
7,28
8,28
0,9
1,25
2,6
3,28
4,28
5,28
6,6
7,28
8,6
0,10
1,10
2,19
3,38
4,6
5,28
6,2
