animals,height
4,2.1
4,1.38
7,3.36
8,3.72
7,3.9
3,1.74
6,3.72
6,3.69
9,5.97
9,4.89
7,4.32
5,3.63
3,1.38
8,4.41
3,1.74
8,5.46
2,1.38
5,2.82
5,2.46
5,2.37
4,2.91
5,2.46
8,4.17
3,1.56
5,3.18
12,6.87
6,3.36
9,4.53
4,2.1
9,4.35
4,2.28
8,3.81
7,3.69
9,4.44
6,3.51
11,4.95
8,4.5
9,3.78
11,5.16
7,3.45
6,4.08
2,2.46
6,2.64
6,3.54
7,4.62
3,1.29
7,3.42
7,3.72
7,3.9
5,3.81
9,3.72
10,4.86
7,3.54
6,3.81
5,2.91
6,2.82
3,2.19
5,2.52
2,1.56
7,2.91
4,3.09
5,2.64
4,2.01
10,5.85
5,2.52
9,4.44
3,1.74
12,5.31
7,3.9
6,3.27
6,3.54
4,2.46
10,5.13
9,4.44
4,2.82
9,4.08
9,4.17
6,3.09
9,3.72
6,2.46
7,4.35
7,3.63
5,2.82
9,5.16
6,2.91
11,5.61
5,3.45
5,3.45
8,5.16
11,5.13
3,1.98
9,4.08
5,2.7
7,4.35
11,6.12
10,5.43
5,2.52
1,0.84
3,2.55
3,1.56
6,3.9
4,2.46
6,4.17
7,3.9
3,2.64
3,1.74
6,4.35
4,2.64
6,2.82
8,4.71
9,4.53
5,3.09
8,4.14
11,4.62
7,3.18
3,2.55
5,2.61
9,4.14
9,4.71
4,2.28
5,2.55
5,2.28
7,3.18
5,3.36
2,2.01
7,3.72
5,2.91
6,3.54
4,2.73
7,3.63
7,2.79
6,3.45
4,2.64
4,2.61
8,4.59
11,5.31
1,1.89
2,2.46
7,3.27
8,3.87
9,4.53
7,4.8
5,3.9
8,4.35
18,7.32
6,3.54
10,5.79
3,1.89
10,4.26
10,6.87
6,2.82
8,3.81
6,3.0
8,4.44
7,3.72
5,2.88
10,4.98
6,3.72
17,7.41
7,3.54
8,4.35
6,2.64
9,4.62
9,4.35
6,1.98
11,5.52
5,3.69
13,7.59
10,5.13
10,3.81
7,4.35
5,2.55
8,4.68
7,3.81
9,4.95
6,3.54
7,4.44
7,4.35
7,3.69
16,6.06
6,3.09
3,1.74
5,2.25
8,2.82
10,7.95
5,3.09
2,1.38
10,4.89
13,6.75
7,3.72
7,4.05
1,0.66
6,3.06
9,4.08
9,4.53
5,2.37
8,4.41
10,4.71
4,1.62
5,3.09
5,2.34
9,4.17
5,3.72
8,4.44
11,4.44
5,2.82
10,5.43
7,3.09
7,3.9
6,2.82
8,3.9
5,2.82
6,3.0
2,2.46
5,2.37
7,3.09
6,3.24
8,5.07
6,3.09
5,2.82
10,4.53
7,3.24
5,3.63
7,3.9
6,3.87
9,4.68
5,2.1
5,3.45
4,1.92
7,3.33
3,2.37
3,1.74
4,2.34
14,7.11
8,4.14
4,2.28
10,3.96
15,6.93
6,3.81
4,2.34
6,4.8
11,7.02
4,3.0
1,1.92
9,4.62
2,1.92
3,2.55
4,2.1
6,5.43
7,5.7
9,4.62
6,3.9
7,3.72
0,0.0
5,2.55
6,3.72
9,5.79
5,3.63
7,3.99
3,2.19
6,3.36
3,2.64
7,3.54
8,5.7
8,4.23
10,3.99
4,3.18
6,3.27
4,1.89
1,0.66
3,1.74
10,5.52
16,6.48
9,3.87
12,5.88
9,4.41
2,1.38
5,2.7
7,2.79
4,3.27
4,2.1
8,4.35
4,2.82
2,2.19
4,3.0
7,3.81
5,2.37
1,0.48
9,3.9
4,1.92
3,1.92
10,6.69
2,1.74
6,3.54
5,2.73
6,4.44
4,2.1
6,2.64
9,5.4
4,2.64
5,3.45
6,4.08
5,3.18
4,3.09
7,3.72
3,2.73
2,1.74
3,2.01
6,2.46
7,3.9
10,4.32
8,4.35
10,5.97
12,5.52
10,4.32
4,2.37
7,3.81
13,5.97
5,2.79
4,2.64
6,3.0
9,2.88
7,3.09
3,2.43
2,2.19
13,6.3
8,4.26
1,0.66
6,4.05
8,3.24
4,2.37
11,5.7
9,3.9
6,3.63
17,8.13
14,5.61
4,1.92
11,5.43
7,4.8
6,2.91
7,3.27
4,3.63
6,2.97
9,4.17
9,4.44
5,2.1
4,1.71
5,3.6
7,4.53
6,2.07
5,2.82
10,3.72
5,2.46
6,3.42
0,0.0
9,4.68
14,6.51
11,5.85
7,3.51
7,3.09
10,4.62
5,2.16
7,3.72
7,3.36
2,1.29
4,3.18
9,5.07
9,4.98
5,3.45
8,4.17
13,8.13
10,5.7
8,5.97
13,5.07
5,3.72
10,4.86
0,0.0
10,5.7
13,6.78
7,5.79
6,2.73
4,4.62
2,1.56
10,5.04
7,3.6
7,4.17
6,4.17
10,5.16
1,1.29
4,2.25
5,3.51
6,3.54
0,0.0
6,2.46
8,4.89
11,4.17
2,1.38
7,4.98
4,1.83
5,1.92
7,4.05
4,2.1
5,2.34
7,3.99
6,3.36
3,1.65
6,3.54
2,1.47
9,4.35
6,3.45
12,4.14
7,3.45
6,4.53
3,2.07
7,2.64
8,4.26
9,4.23
3,2.01
4,3.27
5,3.63
7,4.44
7,4.62
7,3.63
8,3.72
7,4.26
11,5.16
5,3.54
14,5.7
4,3.27
7,3.45
7,3.09
10,4.62
8,4.53
4,3.54
9,4.17
8,4.71
13,7.41
6,3.45
4,2.37
5,2.7
6,3.6
10,5.94
7,4.35
7,3.78
1,0.9
5,3.0
7,3.54
7,3.72
10,4.08
6,2.73
3,1.35
4,3.18
9,5.67
5,3.63
5,4.62
8,4.17
4,2.64
11,4.53
5,2.46
9,5.52
7,3.99
6,3.18
8,3.99
6,3.63
6,4.08
6,3.36
10,6.21
6,3.0
5,3.81
5,2.52
5,2.25
7,4.14
6,3.63
5,3.45
9,5.79
6,3.96
3,1.44
3,1.29
18,7.68
4,2.46
4,3.36
9,5.34
5,2.73
6,2.73
8,3.78
4,2.25
1,1.38
6,3.0
4,2.64
8,5.34
6,3.63
7,3.81
10,4.62
5,3.24
14,5.13
10,4.53
5,3.36
9,4.08
9,4.05
1,0.48
3,1.38
11,6.06
7,3.9
4,2.37
7,2.97
6,4.44
9,5.07
8,4.26
15,8.67
5,4.17
11,6.87
6,3.18
2,2.91
8,5.16
8,3.9
4,2.28
6,2.82
8,5.67
3,1.74
5,2.64
7,2.91
6,3.27
8,3.36
8,4.17
6,4.17
7,4.26
3,2.28
10,4.95
7,4.08
5,2.73
7,4.05
8,3.18
8,4.17
5,2.82
9,4.32
7,3.72
7,3.27
9,4.71
4,2.52
6,2.7
5,3.27
8,2.91
13,5.49
8,4.86
14,7.05
4,2.73
11,4.89
5,3.72
2,1.47
8,4.35
7,4.59
11,5.43
7,3.81
7,3.63
10,4.62
9,6.42
11,4.98
7,4.53
11,4.98
3,2.1
13,4.98
6,4.44
6,2.82
5,1.83
6,3.9
11,4.8
14,6.39
6,3.27
6,1.98
12,7.77
6,2.19
9,6.33
6,2.46
7,3.09
10,3.81
9,5.88
2,1.74
10,5.25
6,3.78
6,3.36
5,3.63
8,3.45
6,3.0
8,2.97
5,3.09
4,2.28
4,2.37
