animals,height
5,4.26
11,5.16
4,3.99
7,4.59
5,3.9
2,2.82
2,1.74
9,8.46
10,8.76
6,3.54
5,5.34
5,5.25
8,5.97
7,4.71
6,4.62
7,5.43
5,3.54
2,1.56
5,4.62
3,2.01
7,3.81
10,7.23
5,3.54
4,3.09
10,6.6
7,5.61
6,7.32
13,7.23
5,3.45
6,4.62
9,6.78
5,3.36
11,8.19
6,3.72
3,2.55
10,8.58
10,5.88
6,4.89
9,9.12
4,2.82
1,0.84
5,2.55
3,2.43
6,5.07
3,3.0
3,2.61
11,6.87
6,5.25
3,2.43
8,4.98
1,1.92
5,3.9
11,6.15
9,5.25
4,3.45
6,5.97
4,4.62
8,6.06
6,4.08
5,4.11
3,2.64
3,2.64
9,8.04
5,3.0
10,7.02
4,3.96
5,2.55
3,1.8
14,11.79
2,2.46
3,2.7
10,4.71
4,3.45
9,6.87
2,1.74
3,2.28
5,2.64
3,2.19
5,3.54
8,4.35
8,4.62
5,4.8
10,6.78
10,5.25
4,3.09
7,3.81
4,3.72
7,6.12
6,3.99
5,4.44
3,2.19
4,3.0
3,2.73
7,5.04
7,4.62
4,3.27
3,3.0
3,2.1
6,3.87
6,5.79
3,1.47
3,2.28
8,7.23
6,4.59
7,4.17
6,4.62
4,2.46
5,3.54
12,7.41
1,1.08
6,2.82
8,7.23
8,6.15
13,5.97
8,5.79
1,0.9
2,1.92
5,2.37
7,4.71
8,4.08
9,5.7
9,7.77
3,2.82
4,5.7
5,2.46
2,2.19
1,1.2
12,8.46
7,4.89
10,8.4
6,4.5
8,6.33
7,6.42
3,3.18
8,6.84
11,9.12
5,3.27
7,5.07
1,2.46
5,2.82
3,2.52
3,3.27
2,1.47
7,4.14
11,9.12
7,5.52
11,5.34
7,5.07
9,4.17
6,5.25
6,4.05
4,3.54
3,2.73
5,3.81
6,4.53
12,6.84
7,4.89
5,4.32
2,1.74
9,6.24
5,4.35
7,3.9
7,5.25
8,5.43
2,1.56
5,3.27
5,3.6
9,6.6
3,2.37
10,7.23
6,4.98
13,11.19
5,3.27
6,4.14
7,7.59
8,5.07
2,1.2
7,5.7
3,2.1
5,3.9
5,3.81
6,5.16
2,1.47
5,4.14
2,1.38
6,4.62
5,3.99
3,2.46
1,0.57
6,4.71
3,3.0
3,2.01
10,4.98
3,2.73
4,2.82
7,4.26
5,2.73
5,3.54
2,1.56
6,5.61
4,2.82
4,2.46
2,1.89
8,4.59
4,3.18
7,5.79
4,2.91
8,5.97
7,5.43
5,3.36
4,3.45
6,3.9
17,13.8
3,2.37
4,3.0
7,5.61
4,2.82
6,4.89
4,2.37
5,3.9
5,3.9
3,3.99
4,3.72
10,8.46
6,3.99
1,2.46
5,3.45
6,4.89
5,3.45
12,9.63
9,9.3
5,3.9
4,3.72
5,3.63
12,6.39
5,2.91
9,5.34
7,4.08
4,3.45
2,2.1
5,3.06
5,2.91
6,3.69
4,3.18
2,1.56
1,0.9
4,3.45
5,3.42
7,3.18
5,3.54
2,1.17
8,5.49
5,3.36
11,11.37
7,4.53
6,5.43
1,0.84
7,4.44
5,3.36
16,12.81
7,3.99
4,2.64
3,3.54
5,2.1
6,5.97
8,4.26
6,4.71
10,6.48
5,3.18
10,6.24
5,3.45
3,2.46
10,7.05
1,2.46
7,5.61
3,2.1
1,0.84
4,2.64
7,3.45
6,3.54
9,5.76
9,7.11
15,8.37
5,3.63
5,3.63
3,2.37
3,3.0
9,5.97
7,4.44
8,6.42
5,4.71
5,3.18
8,4.89
9,5.16
5,2.64
4,5.34
5,5.88
6,3.63
5,4.8
6,3.63
4,3.9
13,9.72
10,4.95
8,3.63
11,11.91
4,3.0
4,3.06
2,2.37
6,3.63
8,6.33
6,2.91
5,2.73
2,1.62
6,3.15
4,2.37
9,7.41
11,8.31
9,3.87
5,4.35
8,4.59
5,3.54
5,3.63
4,2.91
7,6.21
6,5.16
9,5.34
10,6.21
4,2.37
3,3.09
5,3.42
8,5.7
7,5.25
6,3.78
1,1.02
8,5.25
7,6.51
6,4.59
7,5.16
6,4.08
8,4.44
3,2.46
4,3.54
4,3.99
3,2.07
7,6.87
4,2.64
3,2.73
7,4.32
5,3.45
5,3.72
3,2.46
3,2.25
4,3.18
5,4.26
6,4.23
6,3.63
1,1.29
8,5.07
4,2.64
9,3.96
2,1.74
5,3.72
5,5.43
5,4.62
4,3.9
8,6.51
11,8.31
6,3.9
1,1.65
7,4.89
10,4.62
3,2.34
3,2.55
5,2.97
2,1.92
9,6.42
7,4.35
10,4.5
9,6.42
5,3.81
7,4.98
1,1.02
7,5.07
2,1.26
5,3.99
