step,action
1,23
2,9
3,30
4,16
5,16
6,28
7,26
8,27
9,16
10,16
11,38
0,23
1,9
2,30
3,16
4,26
5,38
6,28
7,9
8,27
9,37
0,23
1,30
2,16
3,28
4,27
5,16
6,38
0,23
1,9
2,30
3,16
4,16
5,16
6,16
7,37
8,28
9,38
10,38
11,16
0,23
1,23
2,9
3,28
4,28
5,16
6,30
0,23
1,23
2,9
3,30
4,5
5,28
6,28
7,16
8,30
0,23
1,23
2,30
3,9
4,16
5,28
6,16
7,16
0,23
1,23
2,27
3,30
4,38
5,39
6,28
7,16
8,16
9,16
10,38
11,16
12,26
13,15
0,23
1,23
2,9
3,38
4,16
5,16
6,38
7,26
8,16
9,16
10,28
11,38
0,23
1,23
0,23
1,9
2,15
3,28
4,28
5,28
6,28
7,9
0,23
1,9
2,16
3,30
4,16
5,15
6,26
0,23
1,9
2,30
3,16
4,16
5,27
6,16
7,30
0,23
1,9
2,28
3,38
4,16
5,16
6,38
7,16
8,38
9,30
10,28
11,23
0,23
1,9
2,30
3,30
4,26
5,16
6,28
7,28
0,23
1,9
2,28
3,16
4,16
5,16
6,28
7,28
8,38
0,23
1,23
2,28
3,38
4,16
5,16
6,16
7,23
0,23
1,15
2,23
3,30
4,9
0,23
1,23
2,9
3,16
4,16
5,27
6,27
0,23
1,38
2,23
3,5
4,16
0,23
1,9
2,30
3,16
4,16
5,16
6,38
0,23
1,9
2,15
3,27
4,38
0,23
1,9
2,23
3,16
4,16
5,28
6,38
7,38
8,16
9,13
0,23
1,23
0,23
1,9
2,30
3,28
4,16
5,16
6,16
7,38
8,30
9,30
10,28
11,16
0,23
1,9
2,28
3,5
4,38
5,38
6,38
0,23
1,9
2,28
3,16
4,16
5,28
6,28
7,38
8,28
9,16
10,38
0,23
1,30
2,28
3,9
0,9
1,23
2,15
3,30
0,23
1,9
2,30
3,30
4,28
5,28
6,16
7,38
0,23
1,30
2,30
3,16
4,28
5,4
0,38
1,23
2,38
3,9
4,38
5,15
6,30
7,16
0,9
1,23
