animals,height
7,3.6
6,4.5
9,4.32
6,4.08
5,4.32
9,5.43
2,1.11
3,2.64
6,2.73
6,3.45
11,8.67
6,4.14
10,7.05
7,4.35
6,3.18
5,3.24
6,2.7
5,4.17
1,1.08
5,4.17
1,1.38
3,2.43
7,5.25
6,2.91
1,1.29
4,2.64
2,2.37
3,2.25
13,5.31
6,4.71
11,5.07
15,8.04
5,5.25
6,2.91
4,3.18
2,2.01
3,2.91
7,3.99
3,4.26
3,2.28
6,4.86
6,5.07
4,4.26
8,5.61
7,3.15
6,5.61
8,5.34
2,2.55
7,4.35
4,4.35
7,3.9
9,4.95
4,2.73
5,3.63
2,1.92
3,3.54
8,4.08
9,6.06
9,6.06
5,4.53
5,3.27
4,2.55
10,8.31
6,4.77
8,4.53
6,3.9
5,3.72
8,5.94
1,1.38
6,3.45
2,1.47
1,2.46
4,3.54
8,4.53
1,1.56
5,3.09
5,3.09
3,3.09
8,4.44
6,3.9
4,2.97
3,2.55
1,1.47
8,4.44
6,4.26
5,3.63
5,3.45
4,3.18
12,6.6
7,5.88
5,3.54
3,2.01
7,3.81
8,5.85
1,1.2
1,2.46
3,2.55
9,5.97
4,2.82
4,3.27
3,3.27
3,1.65
7,4.17
6,2.91
2,2.64
5,3.09
7,4.53
5,3.81
8,5.43
4,2.1
1,1.38
1,1.38
2,1.98
10,7.23
2,2.64
2,2.01
4,2.64
4,2.97
4,3.45
10,4.53
2,1.56
10,6.78
2,1.65
10,7.23
3,1.65
3,2.1
2,2.01
4,3.18
0,0.0
1,0.84
6,4.26
1,0.84
4,2.55
6,3.18
7,5.25
1,0.9
6,5.52
8,4.26
1,1.2
2,1.47
4,2.91
2,3.63
2,3.09
6,4.71
4,3.72
4,2.7
5,3.36
4,2.82
3,2.82
3,2.1
8,5.52
8,4.05
1,0.93
9,6.24
1,1.29
11,7.5
10,6.69
9,6.33
8,5.79
8,6.33
9,6.06
5,3.63
5,3.09
5,3.72
6,3.99
8,5.7
7,7.26
6,4.44
7,4.98
7,4.44
6,4.44
5,5.04
7,4.8
2,1.08
6,5.52
7,4.53
6,3.33
6,2.73
5,2.34
6,4.62
2,1.92
9,4.8
5,3.72
1,0.84
5,3.33
8,5.43
3,2.55
7,6.69
5,4.71
5,4.8
3,2.28
8,6.06
3,2.43
6,4.44
2,1.92
8,3.72
3,2.37
5,3.9
4,2.73
3,2.73
6,5.52
3,2.82
4,3.27
8,4.53
4,3.18
5,2.19
5,5.43
6,4.89
2,1.74
4,4.08
9,6.33
3,2.64
4,2.73
3,2.28
3,3.63
4,4.17
6,4.17
6,4.35
4,3.36
8,5.34
3,2.64
5,4.89
3,2.43
4,3.0
5,5.43
1,1.38
12,7.32
5,4.08
9,7.5
3,2.73
7,6.03
4,2.91
10,7.77
10,4.71
7,3.27
3,2.37
4,3.51
6,4.98
6,3.33
2,1.38
8,5.88
