animals,height
7,4.26
2,1.83
5,5.97
7,5.25
4,3.0
10,7.14
6,4.35
1,1.92
1,1.56
7,5.16
3,2.1
7,3.81
5,3.9
2,0.84
4,2.82
10,6.75
2,1.38
7,4.71
2,1.38
6,3.9
4,2.73
3,2.46
5,6.24
5,3.27
4,2.97
3,2.61
7,4.5
1,0.93
8,3.24
5,2.97
1,0.84
3,2.01
2,2.82
13,10.02
6,2.91
1,0.84
7,3.87
9,5.4
6,4.98
1,2.46
3,1.47
6,2.46
3,2.01
4,2.64
6,5.07
5,2.64
7,3.9
10,4.8
9,5.43
2,1.71
1,0.84
10,6.96
2,1.89
2,2.91
4,1.92
4,2.28
11,7.59
2,1.38
4,2.28
4,2.64
6,4.98
5,3.0
4,3.0
5,3.36
8,4.95
4,2.43
1,1.2
2,1.2
8,5.52
10,7.65
7,3.78
5,3.18
11,6.03
7,3.45
1,1.29
8,4.71
12,8.94
7,3.0
8,4.77
4,1.83
1,1.08
3,2.46
3,2.01
8,3.78
3,2.28
5,4.8
9,6.24
6,4.77
1,1.11
5,4.62
3,2.19
5,3.45
6,3.99
8,3.9
2,1.65
8,4.26
9,4.26
8,5.07
8,5.43
11,5.79
8,6.06
10,5.7
1,1.29
6,4.71
2,2.01
12,5.16
5,3.27
12,6.87
11,6.78
3,1.83
9,5.97
2,2.43
2,2.43
2,1.38
6,3.09
4,3.36
3,2.37
3,3.09
11,7.38
8,6.24
5,3.27
6,2.91
4,3.9
6,6.6
7,3.9
1,0.84
1,0.93
2,2.1
6,3.18
3,1.65
5,2.82
3,2.1
3,2.1
9,3.54
1,2.01
10,3.78
1,0.9
3,2.64
4,2.61
6,3.99
4,2.64
3,2.64
1,1.08
1,2.01
5,4.23
6,3.81
4,3.09
6,3.18
10,7.14
9,4.71
3,2.55
1,0.9
2,1.65
5,2.37
6,3.36
9,3.0
5,2.28
1,1.2
1,1.38
10,4.23
2,2.19
12,6.33
4,3.09
1,1.29
5,2.55
1,0.9
11,4.8
13,8.67
8,3.45
3,2.55
5,3.27
2,2.01
9,5.13
6,3.9
8,4.89
1,0.84
5,2.91
10,4.71
7,3.51
7,3.27
2,1.29
7,3.99
10,6.15
15,9.48
10,4.89
3,2.37
1,1.38
5,2.79
4,2.19
12,7.41
6,3.45
1,0.84
7,3.63
5,2.64
3,1.08
7,4.05
9,5.58
5,3.54
1,0.57
4,2.91
1,2.01
8,5.34
3,2.73
6,3.69
8,3.99
1,1.29
7,5.34
3,2.37
9,6.33
3,1.74
2,1.56
5,2.37
11,5.13
1,1.47
4,3.99
11,6.57
1,1.38
2,2.25
4,2.82
12,7.32
6,3.24
4,2.82
15,7.86
4,2.19
2,2.46
6,3.0
6,3.54
8,5.88
3,2.1
2,2.37
5,2.52
0,0.0
1,1.38
2,2.1
10,6.03
4,2.73
3,2.61
4,3.36
7,4.86
7,3.99
5,2.73
7,3.63
2,1.92
7,4.71
1,1.2
6,3.18
2,0.9
5,3.09
5,3.63
6,3.27
13,11.01
5,2.55
4,2.73
3,2.73
9,5.43
2,3.24
5,2.43
1,2.01
7,3.54
14,6.33
8,5.97
10,4.26
5,3.54
10,4.26
7,3.06
1,2.46
6,3.09
8,4.08
2,1.38
6,3.0
4,1.92
5,2.28
4,3.69
7,4.5
2,1.65
3,3.09
7,3.99
1,2.46
8,4.44
7,4.23
5,2.7
6,3.33
6,2.82
5,3.72
2,2.64
5,3.72
3,1.74
5,3.36
1,0.9
15,6.66
7,4.35
5,3.33
0,0.0
7,2.91
3,3.36
17,9.75
12,5.61
1,1.2
3,1.8
5,3.63
22,6.93
10,4.53
9,6.87
5,2.97
4,3.18
5,3.18
7,4.23
9,5.76
3,4.53
5,3.9
2,1.29
9,6.48
3,2.43
3,1.8
4,2.55
9,4.71
3,2.46
18,10.26
10,7.86
2,1.92
1,0.66
3,2.55
3,2.34
5,2.61
3,2.91
9,7.14
9,5.25
2,2.01
5,2.64
13,8.76
4,3.69
4,3.42
8,3.36
4,2.73
1,0.84
6,3.36
5,2.88
5,3.09
4,3.18
4,2.91
7,3.69
10,6.6
15,11.46
5,2.82
24,16.86
6,5.25
8,4.35
5,2.55
