animals,height
3,2.19
8,4.17
4,2.82
2,2.55
3,2.01
5,3.36
4,3.18
7,4.62
6,3.63
10,4.53
3,3.0
3,2.19
9,4.08
3,1.56
4,3.09
3,2.46
3,1.74
5,3.27
2,1.29
7,3.6
3,2.28
8,5.88
9,4.98
7,3.81
4,2.28
4,3.0
9,4.59
7,4.17
3,2.73
6,4.53
4,2.64
7,3.54
5,2.55
4,3.72
6,3.99
9,5.4
5,3.27
5,3.45
7,3.9
6,3.0
6,2.64
7,5.25
3,2.28
3,1.74
3,2.55
4,2.82
5,3.36
3,2.19
5,3.54
10,4.35
3,2.19
6,3.99
9,4.71
3,2.28
6,4.26
4,3.45
3,2.55
4,3.09
4,2.1
3,2.82
3,2.37
1,2.19
1,1.11
4,2.28
2,1.29
2,3.27
5,2.82
4,1.74
1,1.2
3,2.19
5,4.26
9,4.17
4,2.28
4,3.45
4,2.37
7,5.16
6,4.26
9,5.88
4,3.18
5,4.08
3,1.92
7,2.64
9,4.8
3,2.01
10,6.24
2,2.01
7,5.16
2,1.65
1,1.65
2,1.8
6,5.52
10,7.23
4,2.19
2,2.19
5,2.64
3,2.46
6,3.42
7,3.9
8,3.78
8,5.16
4,3.81
7,3.99
3,2.01
9,4.77
2,1.47
7,4.05
3,2.1
8,6.69
2,2.01
3,1.92
4,2.82
3,2.01
5,3.99
7,4.35
2,1.29
2,1.11
3,2.19
3,2.55
2,1.56
2,2.1
3,4.71
2,3.09
2,1.65
3,2.46
2,3.81
1,2.19
2,2.1
8,4.26
3,2.46
2,3.09
4,2.64
4,2.55
1,2.19
8,4.44
3,2.55
3,1.29
6,4.35
3,1.83
6,4.14
3,3.18
2,1.56
4,2.19
8,5.97
3,3.45
1,2.01
4,1.92
5,3.36
5,5.07
3,2.46
7,5.16
4,2.1
6,2.91
4,3.09
5,2.55
2,1.83
10,5.25
2,1.11
6,5.16
2,2.19
4,2.19
5,4.35
4,4.26
5,3.45
4,2.64
5,3.27
2,1.62
7,3.87
3,2.91
2,2.1
6,3.63
4,2.73
5,3.45
5,3.06
1,1.74
2,2.37
3,2.46
4,2.19
5,3.63
3,2.82
4,3.45
6,2.73
5,3.81
9,4.5
8,4.53
9,5.52
2,1.38
2,1.74
6,3.09
13,4.86
4,2.64
5,3.54
2,1.29
6,3.09
4,3.36
2,1.47
4,2.37
2,1.29
6,4.98
6,4.44
4,2.28
7,4.05
2,2.01
6,3.36
2,1.38
15,5.67
1,2.19
5,3.99
6,3.63
5,4.53
3,1.65
5,3.69
11,5.25
7,3.18
5,3.18
6,3.72
1,1.2
6,3.45
4,2.73
3,2.55
3,1.83
2,2.28
3,2.28
7,3.09
7,5.34
2,1.65
8,3.63
9,4.98
3,2.55
10,4.17
7,4.71
10,5.07
7,4.8
9,4.14
3,2.19
8,4.77
7,5.7
7,5.43
6,4.44
3,2.19
1,1.11
4,3.0
2,1.74
5,4.17
10,5.88
2,1.38
1,1.2
5,3.72
7,3.54
4,3.09
8,7.14
3,2.28
3,2.55
6,3.09
3,2.19
8,4.8
1,1.65
10,6.15
4,3.18
2,2.28
5,4.44
4,3.0
5,2.82
4,3.09
3,2.55
7,4.59
3,2.55
7,3.9
7,3.81
5,3.81
6,3.72
4,2.64
5,2.73
3,2.1
6,3.72
4,2.37
3,2.64
3,1.47
4,2.1
4,2.55
7,4.98
4,2.1
5,2.61
1,2.19
7,3.63
3,3.36
11,7.95
1,1.65
3,2.19
6,3.54
2,1.74
4,2.37
6,3.09
3,2.19
5,3.63
8,5.85
2,2.1
8,5.97
8,5.61
2,1.65
5,3.75
9,7.05
2,1.2
8,6.87
6,4.62
14,9.03
1,1.38
8,4.8
5,3.27
4,2.1
3,2.19
7,4.17
4,2.55
1,1.38
4,2.64
8,5.43
2,1.11
7,3.51
4,2.73
6,5.07
7,5.16
3,2.28
4,2.37
4,2.55
1,1.92
4,2.82
3,2.91
3,2.28
2,1.83
6,3.18
4,2.64
4,2.37
5,2.37
2,1.56
7,3.81
5,3.72
8,4.5
4,3.27
2,2.37
2,1.74
7,4.8
5,4.26
1,1.11
4,3.72
3,2.64
4,2.82
9,6.42
4,2.46
2,1.74
10,4.98
1,1.2
6,3.81
3,2.37
3,1.92
7,3.45
5,3.36
8,7.86
3,2.46
5,4.8
5,3.78
8,4.62
5,4.35
4,3.09
9,5.7
1,1.11
5,4.44
6,2.55
11,5.16
6,4.17
3,2.01
5,2.82
1,2.01
4,3.9
5,3.72
6,3.09
2,2.91
5,2.46
3,1.65
5,3.0
3,1.65
8,4.8
8,3.96
5,2.37
1,1.38
3,2.19
6,3.72
7,4.53
3,2.97
9,6.75
8,5.07
5,3.09
9,4.77
3,2.28
6,4.53
5,2.82
1,1.92
3,2.28
2,2.01
9,5.07
8,6.75
8,5.16
3,2.37
6,3.9
2,1.02
2,2.19
4,3.27
2,2.55
3,2.46
4,2.88
4,3.0
3,1.83
6,3.09
5,3.09
11,6.03
3,2.19
7,4.14
6,3.54
9,5.52
3,2.28
6,3.81
7,3.87
5,3.63
3,2.28
5,3.18
7,3.9
10,5.52
2,2.01
6,3.9
9,5.67
5,3.36
12,6.78
4,2.01
3,2.64
7,5.16
5,3.36
1,2.19
1,1.11
5,3.72
3,2.55
6,4.89
3,2.37
5,2.1
4,3.36
6,3.72
4,2.64
10,6.51
2,1.29
4,2.91
1,1.11
7,4.89
5,3.36
6,5.88
5,2.46
6,3.72
7,5.07
9,5.7
5,3.72
7,4.08
1,1.74
5,3.45
4,2.1
3,2.19
4,2.91
2,1.11
6,3.81
4,2.91
6,3.99
5,4.68
3,2.37
7,3.69
6,4.71
6,4.17
1,1.11
3,3.27
4,2.19
5,3.54
3,1.47
2,1.29
10,5.25
4,3.81
