animals,height
0,0.0
4,2.19
1,1.65
1,0.84
1,1.29
1,1.29
0,0.0
2,2.46
9,3.69
2,2.01
2,1.38
8,3.69
0,0.0
2,2.37
6,3.09
1,1.11
4,1.98
5,3.63
5,2.64
3,1.47
1,1.2
2,2.37
3,2.19
2,1.38
1,1.38
2,1.11
6,3.72
4,2.7
3,1.56
5,2.82
3,3.45
3,1.53
5,2.28
1,0.93
2,1.56
5,2.28
2,1.56
1,1.11
6,2.28
2,1.29
2,1.38
2,1.65
4,2.64
3,2.1
2,1.65
2,1.92
0,0.0
7,2.34
1,1.2
2,1.11
1,0.93
5,2.46
9,3.51
0,0.0
0,0.0
1,1.38
4,2.1
3,1.53
1,1.65
2,1.11
1,1.38
4,1.65
2,1.47
3,2.1
1,1.02
5,2.52
0,0.0
5,3.0
1,1.38
3,2.01
4,2.28
2,1.47
2,2.46
1,1.92
4,3.0
1,1.11
1,1.02
1,2.46
2,1.56
2,0.72
0,0.0
2,1.92
2,1.2
3,2.37
2,1.38
3,1.92
3,2.73
3,1.53
2,1.29
0,0.0
5,3.72
0,0.0
4,2.73
1,1.02
1,1.2
1,1.11
4,3.45
2,1.29
4,4.08
6,4.17
4,2.46
4,2.43
0,0.0
0,0.0
1,1.2
5,3.06
3,2.46
3,1.56
2,1.38
0,0.0
1,1.11
2,1.38
0,0.0
2,1.38
3,1.56
3,1.74
2,1.56
1,1.65
6,3.15
3,1.98
9,3.42
1,1.29
3,2.97
5,3.36
1,0.81
2,1.74
1,1.47
2,2.46
4,3.36
3,3.81
3,3.63
1,1.92
3,3.18
4,2.46
4,2.64
1,1.11
10,5.97
5,2.79
8,3.9
4,2.1
8,3.15
2,1.11
7,3.9
1,1.2
1,0.84
1,0.81
1,0.84
2,2.01
1,1.2
2,2.28
0,0.0
4,2.16
1,1.38
3,2.43
3,2.46
3,2.64
4,3.09
9,5.31
5,2.55
3,1.65
6,3.24
1,1.38
2,1.62
2,2.46
0,0.0
3,1.89
5,2.46
