animals,height
8,4.08
2,2.73
2,1.47
3,3.0
4,3.81
5,3.09
3,1.98
4,1.38
6,3.81
3,2.46
5,3.72
3,2.19
2,1.83
5,3.36
8,5.25
5,3.45
4,2.91
9,4.32
1,1.29
2,1.26
5,3.0
6,4.89
9,8.31
7,5.88
9,5.07
3,2.1
4,4.62
6,5.61
7,3.51
2,2.46
4,3.36
5,3.54
10,7.65
3,2.34
5,4.53
4,3.09
4,2.28
2,1.2
7,4.53
12,10.38
3,2.28
4,2.28
3,3.0
6,3.27
9,4.23
5,3.36
4,2.91
5,3.81
3,2.46
9,4.32
7,3.99
13,8.76
1,0.93
2,1.38
9,6.33
6,3.63
1,1.38
7,5.34
7,4.71
3,1.98
3,2.37
1,0.9
5,4.89
2,1.08
4,3.36
2,0.84
9,5.97
3,3.45
5,4.26
4,4.53
1,2.46
11,5.34
5,3.72
7,4.26
5,3.99
4,3.45
5,2.91
7,5.79
4,2.73
7,6.6
3,3.0
5,4.17
3,3.0
9,5.43
4,3.63
5,3.09
7,4.08
2,2.52
6,4.23
4,3.18
12,4.89
4,4.62
3,2.64
3,1.56
7,3.96
12,9.21
5,4.26
4,5.52
3,3.0
4,2.43
8,4.62
1,1.38
13,9.3
8,5.16
9,5.34
10,7.68
5,3.09
9,3.24
5,4.26
1,0.93
4,2.19
8,5.34
10,5.61
3,2.82
6,4.62
6,3.99
2,1.53
3,2.73
2,2.64
4,3.9
3,2.37
2,1.74
5,4.08
3,1.83
7,3.0
6,2.91
7,5.34
6,3.45
6,5.13
4,2.55
2,2.55
4,3.36
8,5.07
6,3.54
11,4.62
6,3.81
6,5.25
7,5.43
3,2.01
12,7.11
8,6.06
4,3.18
8,6.6
9,6.69
6,4.41
8,5.25
7,6.42
2,2.19
5,3.63
6,3.54
1,0.57
9,6.33
6,4.05
6,3.9
8,3.54
4,3.36
1,0.57
4,2.46
7,4.44
8,6.15
8,5.16
1,1.08
4,3.18
3,2.82
2,1.83
4,2.79
3,2.19
3,2.37
7,3.81
5,4.44
3,2.37
1,1.92
1,1.11
5,3.36
5,3.36
4,2.64
8,6.06
1,1.29
3,2.73
9,7.86
6,3.81
7,4.86
4,3.36
1,0.9
4,3.0
1,0.9
4,2.73
5,2.82
3,2.19
2,1.2
3,2.37
7,5.25
11,4.89
3,2.28
10,8.67
7,6.06
1,1.56
6,3.09
3,1.65
4,2.61
5,4.62
8,7.95
4,2.28
9,7.14
2,2.1
6,5.13
7,5.16
7,5.16
14,7.05
9,5.7
3,2.37
5,3.18
1,0.9
2,2.28
7,6.15
2,1.65
8,4.44
5,2.91
4,3.27
6,6.06
1,1.29
5,3.63
10,4.62
4,3.15
3,3.09
2,1.47
7,6.6
9,5.58
9,6.87
5,3.9
8,4.98
4,3.54
10,4.71
2,1.62
6,3.45
12,8.22
2,2.28
4,2.82
6,3.63
6,3.18
2,1.08
3,1.83
9,7.68
7,3.78
7,3.27
12,9.3
1,2.46
7,4.95
5,3.36
6,4.14
1,1.08
4,3.18
5,3.45
9,5.7
6,3.72
2,1.92
7,5.88
10,7.32
6,4.53
9,6.51
2,1.38
8,6.33
5,3.09
6,4.98
4,3.63
